UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
25,2023-05-14,桃園市,桃園區,1,227,0.14
451,2023-03-20,桃園市,桃園區,1,226,0.57
655,2023-03-15,桃園市,桃園區,1,225,0.71
688,2023-03-14,桃園市,桃園區,2,224,0.57
817,2023-03-11,桃園市,桃園區,1,222,0.43
909,2023-03-09,桃園市,桃園區,1,221,0.43
1011,2023-03-07,桃園市,桃園區,1,220,0.29
1155,2023-03-04,桃園市,桃園區,1,219,0.57
1481,2023-02-26,桃園市,桃園區,3,218,0.71
1718,2023-02-22,桃園市,桃園區,1,215,0.71
1840,2023-02-20,桃園市,桃園區,1,214,0.71
1943,2023-02-18,桃園市,桃園區,2,213,0.86
2061,2023-02-16,桃園市,桃園區,1,211,0.71
2193,2023-02-14,桃園市,桃園區,1,210,1.00
2257,2023-02-13,桃園市,桃園區,1,209,1.00
2319,2023-02-12,桃園市,桃園區,1,208,1.14
2374,2023-02-11,桃園市,桃園區,1,207,1.14
2508,2023-02-09,桃園市,桃園區,1,206,1.29
2570,2023-02-08,桃園市,桃園區,2,205,1.14
2653,2023-02-07,桃園市,桃園區,1,203,0.86
2717,2023-02-06,桃園市,桃園區,2,202,0.86
2782,2023-02-05,桃園市,桃園區,1,200,0.57
2843,2023-02-04,桃園市,桃園區,2,199,0.57
3093,2023-01-31,桃園市,桃園區,1,197,0.71
3205,2023-01-29,桃園市,桃園區,1,196,0.57
3269,2023-01-28,桃園市,桃園區,2,195,0.43
3422,2023-01-25,桃園市,桃園區,1,193,0.43
3635,2023-01-21,桃園市,桃園區,2,192,0.57
3816,2023-01-17,桃園市,桃園區,1,190,0.43
3915,2023-01-15,桃園市,桃園區,1,189,0.57
3975,2023-01-14,桃園市,桃園區,1,188,0.57
4223,2023-01-09,桃園市,桃園區,2,187,0.71
4275,2023-01-08,桃園市,桃園區,1,185,0.43
4317,2023-01-07,桃園市,桃園區,1,184,0.43
4514,2023-01-03,桃園市,桃園區,1,183,0.29
4636,2023-01-01,桃園市,桃園區,1,182,0.43
4856,2022-12-27,桃園市,桃園區,2,181,0.29
5165,2022-12-19,桃園市,桃園區,1,179,0.14
5528,2022-12-09,桃園市,桃園區,1,178,0.29
5627,2022-12-07,桃園市,桃園區,1,177,0.43
5800,2022-12-02,桃園市,桃園區,1,176,0.57
5844,2022-12-01,桃園市,桃園區,1,175,0.43
5954,2022-11-28,桃園市,桃園區,1,174,0.29
6030,2022-11-26,桃園市,桃園區,1,173,0.29
6302,2022-11-20,桃園市,桃園區,1,172,0.57
6348,2022-11-19,桃園市,桃園區,1,171,0.57
6508,2022-11-16,桃園市,桃園區,1,170,0.71
6546,2022-11-15,桃園市,桃園區,1,169,0.57
6648,2022-11-13,桃園市,桃園區,1,168,0.57
6769,2022-11-11,桃園市,桃園區,2,167,0.57
7011,2022-11-07,桃園市,桃園區,1,165,0.57
7069,2022-11-06,桃園市,桃園區,1,164,0.57
7183,2022-11-04,桃園市,桃園區,1,163,0.57
7354,2022-11-01,桃園市,桃園區,1,162,1.14
7431,2022-10-31,桃園市,桃園區,1,161,1.00
7546,2022-10-29,桃園市,桃園區,1,160,0.86
7612,2022-10-28,桃園市,桃園區,3,159,1.00
7678,2022-10-27,桃園市,桃園區,2,156,0.57
8039,2022-10-22,桃園市,桃園區,2,154,1.43
8180,2022-10-20,桃園市,桃園區,2,152,1.29
8261,2022-10-19,桃園市,桃園區,2,150,1.00
8319,2022-10-18,桃園市,桃園區,2,148,0.86
8389,2022-10-17,桃園市,桃園區,1,146,0.71
8467,2022-10-16,桃園市,桃園區,1,145,0.71
8602,2022-10-14,桃園市,桃園區,1,144,0.71
8748,2022-10-12,桃園市,桃園區,1,143,0.71
8817,2022-10-11,桃園市,桃園區,1,142,0.57
8883,2022-10-10,桃園市,桃園區,1,141,0.57
8956,2022-10-09,桃園市,桃園區,1,140,0.43
9071,2022-10-07,桃園市,桃園區,1,139,0.43
9279,2022-10-04,桃園市,桃園區,1,138,1.00
9427,2022-10-02,桃園市,桃園區,1,137,0.86
9556,2022-09-30,桃園市,桃園區,3,136,1.00
9615,2022-09-29,桃園市,桃園區,2,133,0.57
9849,2022-09-25,桃園市,桃園區,1,131,0.71
9906,2022-09-24,桃園市,桃園區,1,130,0.71
10020,2022-09-22,桃園市,桃園區,1,129,0.71
10091,2022-09-21,桃園市,桃園區,1,128,0.57
10144,2022-09-20,桃園市,桃園區,1,127,0.43
10240,2022-09-18,桃園市,桃園區,1,126,0.29
10344,2022-09-16,桃園市,桃園區,1,125,0.29
10670,2022-09-10,桃園市,桃園區,1,124,1.00
10725,2022-09-09,桃園市,桃園區,1,123,0.86
10769,2022-09-08,桃園市,桃園區,3,122,0.71
10824,2022-09-07,桃園市,桃園區,2,119,0.29
11277,2022-08-27,桃園市,桃園區,1,117,0.57
11397,2022-08-24,桃園市,桃園區,2,116,0.57
11425,2022-08-23,桃園市,桃園區,1,114,0.43
11579,2022-08-19,桃園市,桃園區,1,113,0.57
11645,2022-08-17,桃園市,桃園區,1,112,0.43
11757,2022-08-14,桃園市,桃園區,1,111,0.29
11793,2022-08-13,桃園市,桃園區,1,110,0.14
12113,2022-08-05,桃園市,桃園區,1,109,0.29
12288,2022-08-01,桃園市,桃園區,1,108,0.86
12439,2022-07-29,桃園市,桃園區,1,107,0.71
12498,2022-07-28,桃園市,桃園區,2,106,0.57
12548,2022-07-27,桃園市,桃園區,1,104,0.43
12609,2022-07-26,桃園市,桃園區,1,103,0.43
12893,2022-07-21,桃園市,桃園區,1,102,0.43
12947,2022-07-20,桃園市,桃園區,1,101,0.29
13278,2022-07-15,桃園市,桃園區,1,100,0.86
13407,2022-07-13,桃園市,桃園區,2,99,0.86
13480,2022-07-12,桃園市,桃園區,2,97,0.71
13690,2022-07-09,桃園市,桃園區,1,95,0.71
13832,2022-07-07,桃園市,桃園區,1,94,0.57
13908,2022-07-06,桃園市,桃園區,1,93,0.43
14000,2022-07-05,桃園市,桃園區,1,92,0.43
14184,2022-07-03,桃園市,桃園區,1,91,0.57
14546,2022-06-29,桃園市,桃園區,1,90,0.57
14644,2022-06-28,桃園市,桃園區,1,89,0.71
14739,2022-06-27,桃園市,桃園區,1,88,1.00
14943,2022-06-25,桃園市,桃園區,1,87,1.43
15243,2022-06-22,桃園市,桃園區,2,86,1.86
15355,2022-06-21,桃園市,桃園區,3,84,1.86
15468,2022-06-20,桃園市,桃園區,2,81,1.71
15579,2022-06-19,桃園市,桃園區,2,79,1.57
15690,2022-06-18,桃園市,桃園區,2,77,1.29
15813,2022-06-17,桃園市,桃園區,1,75,1.00
15949,2022-06-16,桃園市,桃園區,1,74,1.14
16064,2022-06-15,桃園市,桃園區,2,73,1.57
16198,2022-06-14,桃園市,桃園區,2,71,1.43
16328,2022-06-13,桃園市,桃園區,1,69,1.57
16698,2022-06-10,桃園市,桃園區,2,68,2.43
16816,2022-06-09,桃園市,桃園區,4,66,2.57
16932,2022-06-08,桃園市,桃園區,1,62,2.14
17062,2022-06-07,桃園市,桃園區,3,61,2.14
17185,2022-06-06,桃園市,桃園區,3,58,2.00
17311,2022-06-05,桃園市,桃園區,1,55,2.14
17419,2022-06-04,桃園市,桃園區,3,54,2.29
17548,2022-06-03,桃園市,桃園區,3,51,2.14
17677,2022-06-02,桃園市,桃園區,1,48,2.00
17782,2022-06-01,桃園市,桃園區,1,47,2.14
17909,2022-05-31,桃園市,桃園區,2,46,2.43
18034,2022-05-30,桃園市,桃園區,4,44,2.43
18164,2022-05-29,桃園市,桃園區,2,40,2.14
18272,2022-05-28,桃園市,桃園區,2,38,1.86
18378,2022-05-27,桃園市,桃園區,2,36,1.86
18474,2022-05-26,桃園市,桃園區,2,34,1.71
18573,2022-05-25,桃園市,桃園區,3,32,1.57
18671,2022-05-24,桃園市,桃園區,2,29,1.43
18755,2022-05-23,桃園市,桃園區,2,27,1.14
18936,2022-05-21,桃園市,桃園區,2,25,1.29
19021,2022-05-20,桃園市,桃園區,1,23,1.29
19095,2022-05-19,桃園市,桃園區,1,22,1.43
19165,2022-05-18,桃園市,桃園區,2,21,1.57
19357,2022-05-15,桃園市,桃園區,3,19,1.57
19417,2022-05-14,桃園市,桃園區,2,16,1.14
19468,2022-05-13,桃園市,桃園區,2,14,0.86
19514,2022-05-12,桃園市,桃園區,2,12,0.71
19551,2022-05-11,桃園市,桃園區,1,10,0.43
19593,2022-05-10,桃園市,桃園區,1,9,0.29
19712,2022-05-06,桃園市,桃園區,1,8,0.29
19782,2022-05-02,桃園市,桃園區,1,7,0.14
19905,2021-10-04,桃園市,桃園區,1,6,0.14
20269,2021-06-24,桃園市,桃園區,1,5,0.14
20527,2021-06-07,桃園市,桃園區,1,4,0.29
20572,2021-06-05,桃園市,桃園區,1,3,0.14
20732,2021-05-28,桃園市,桃園區,1,2,0.14
20858,2021-01-29,桃園市,桃園區,1,1,0.14
