UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
227,2023-03-31,台南市,安南區,1,104,0.14
351,2023-03-24,台南市,安南區,1,103,0.57
442,2023-03-21,台南市,安南區,2,102,0.43
476,2023-03-20,台南市,安南區,1,100,0.14
996,2023-03-08,台南市,安南區,1,99,0.43
1204,2023-03-04,台南市,安南區,1,98,0.57
1309,2023-03-02,台南市,安南區,1,97,0.43
1413,2023-02-28,台南市,安南區,1,96,0.43
1468,2023-02-27,台南市,安南區,1,95,0.43
1775,2023-02-22,台南市,安南區,1,94,0.71
1832,2023-02-21,台南市,安南區,1,93,0.71
1932,2023-02-19,台南市,安南區,1,92,0.71
1995,2023-02-18,台南市,安南區,1,91,0.57
2108,2023-02-16,台南市,安南區,1,90,0.43
2177,2023-02-15,台南市,安南區,1,89,0.29
2303,2023-02-13,台南市,安南區,1,88,0.29
2636,2023-02-08,台南市,安南區,1,87,0.14
3574,2023-01-23,台南市,安南區,1,86,0.43
3623,2023-01-22,台南市,安南區,1,85,0.29
3808,2023-01-18,台南市,安南區,1,84,0.29
4110,2023-01-12,台南市,安南區,1,83,0.43
4157,2023-01-11,台南市,安南區,1,82,0.29
4213,2023-01-10,台南市,安南區,1,81,0.14
4561,2023-01-03,台南市,安南區,1,80,0.57
4724,2022-12-31,台南市,安南區,2,79,0.86
4775,2022-12-30,台南市,安南區,1,77,0.71
4891,2022-12-27,台南市,安南區,2,76,0.57
4977,2022-12-25,台南市,安南區,1,74,0.29
5008,2022-12-24,台南市,安南區,1,73,0.14
5792,2022-12-03,台南市,安南區,2,72,0.43
5949,2022-11-29,台南市,安南區,1,70,0.14
6637,2022-11-14,台南市,安南區,1,69,0.14
7112,2022-11-06,台南市,安南區,1,68,0.43
7170,2022-11-05,台南市,安南區,1,67,0.43
7344,2022-11-02,台南市,安南區,1,66,0.43
7535,2022-10-30,台南市,安南區,1,65,0.29
7598,2022-10-29,台南市,安南區,1,64,0.14
8378,2022-10-18,台南市,安南區,2,63,0.57
8522,2022-10-16,台南市,安南區,2,61,0.29
9260,2022-10-05,台南市,安南區,1,59,0.29
9478,2022-10-02,台南市,安南區,1,58,0.14
10332,2022-09-17,台南市,安南區,1,57,0.29
10557,2022-09-13,台南市,安南區,1,56,0.29
10757,2022-09-09,台南市,安南區,1,55,0.29
10978,2022-09-04,台南市,安南區,1,54,0.43
11135,2022-08-31,台南市,安南區,1,53,0.29
11231,2022-08-29,台南市,安南區,1,52,0.57
11419,2022-08-24,台南市,安南區,2,51,0.57
11457,2022-08-23,台南市,安南區,1,49,0.29
11501,2022-08-22,台南市,安南區,1,48,0.14
12060,2022-08-07,台南市,安南區,1,47,0.43
12142,2022-08-05,台南市,安南區,1,46,0.43
12275,2022-08-02,台南市,安南區,1,45,0.43
12429,2022-07-30,台南市,安南區,1,44,0.29
12484,2022-07-29,台南市,安南區,1,43,0.14
13185,2022-07-17,台南市,安南區,1,42,0.14
13678,2022-07-10,台南市,安南區,2,41,1.14
13818,2022-07-08,台南市,安南區,2,39,1.14
13980,2022-07-06,台南市,安南區,2,37,1.14
14062,2022-07-05,台南市,安南區,2,35,1.14
14252,2022-07-03,台南市,安南區,1,33,1.14
14333,2022-07-02,台南市,安南區,1,32,1.00
14430,2022-07-01,台南市,安南區,1,31,1.00
14521,2022-06-30,台南市,安南區,1,30,1.00
14622,2022-06-29,台南市,安南區,2,29,0.86
14822,2022-06-27,台南市,安南區,2,27,0.86
15019,2022-06-25,台南市,安南區,1,25,0.71
15111,2022-06-24,台南市,安南區,1,24,0.86
15328,2022-06-22,台南市,安南區,1,23,0.71
15444,2022-06-21,台南市,安南區,1,22,0.71
15557,2022-06-20,台南市,安南區,1,21,0.57
15784,2022-06-18,台南市,安南區,2,20,0.57
16170,2022-06-15,台南市,安南區,1,18,0.86
16429,2022-06-13,台南市,安南區,1,17,1.14
16671,2022-06-11,台南市,安南區,1,16,1.14
16797,2022-06-10,台南市,安南區,1,15,1.00
16911,2022-06-09,台南市,安南區,2,14,1.14
17036,2022-06-08,台南市,安南區,3,12,0.86
17292,2022-06-06,台南市,安南區,1,9,0.86
17654,2022-06-03,台南市,安南區,2,8,1.00
17884,2022-06-01,台南市,安南區,3,6,0.71
18139,2022-05-30,台南市,安南區,1,3,0.43
18355,2022-05-28,台南市,安南區,1,2,0.29
18662,2022-05-25,台南市,安南區,1,1,0.14
