UID,最後統計日期,縣市,鄉鎮,年齡層,累計死亡人數
1009,2023-04-06,新北市,蘆洲區,70+,105
1010,2023-04-03,新北市,蘆洲區,55~59,8
1011,2023-02-16,新北市,蘆洲區,65~69,22
1012,2023-02-11,新北市,蘆洲區,50~54,5
1013,2023-01-17,新北市,蘆洲區,60~64,12
1014,2022-11-12,新北市,蘆洲區,15~19,1
1015,2022-08-23,新北市,蘆洲區,45~49,3
1016,2022-07-05,新北市,蘆洲區,40~44,1
1017,2022-06-29,新北市,蘆洲區,25~29,1
1018,2022-05-25,新北市,蘆洲區,0~4,2
