UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
8276,2023-01-09,新竹市,65-74歲,91.00,88.90,0.80,83.10,44.80,8.50,0.00,0.00
8277,2023-01-09,新竹市,75歲以上,84.80,80.90,1.00,73.00,42.10,7.40,0.00,0.00
8524,2023-01-02,新竹市,全區,90.00,84.40,0.50,70.20,0.00,0.00,0.00,0.00
8525,2023-01-02,新竹市,6個月-4歲,47.60,23.20,0.70,0.00,0.00,0.00,0.00,0.00
8526,2023-01-02,新竹市,5-11歲,86.00,63.50,0.00,11.90,0.00,0.00,0.00,0.00
8527,2023-01-02,新竹市,12-17歲,94.70,87.90,0.30,65.50,0.00,0.00,0.00,0.00
8528,2023-01-02,新竹市,18-29歲,95.50,92.20,0.30,78.90,0.00,0.00,0.00,0.00
8529,2023-01-02,新竹市,30-49歲,94.30,91.70,0.50,82.80,0.00,0.00,0.00,0.00
8530,2023-01-02,新竹市,50-64歲,90.50,88.00,0.60,79.60,20.70,0.00,0.00,0.00
8531,2023-01-02,新竹市,65-74歲,90.90,88.90,0.80,83.00,44.10,7.20,0.00,0.00
8532,2023-01-02,新竹市,75歲以上,84.70,80.80,1.00,72.80,41.60,6.30,0.00,0.00
8779,2022-12-26,新竹市,全區,89.90,84.30,0.50,69.40,0.00,0.00,0.00,0.00
8780,2022-12-26,新竹市,6個月-4歲,47.30,22.80,0.60,0.00,0.00,0.00,0.00,0.00
8781,2022-12-26,新竹市,5-11歲,86.00,63.20,0.00,4.30,0.00,0.00,0.00,0.00
8782,2022-12-26,新竹市,12-17歲,94.70,87.90,0.30,64.20,0.00,0.00,0.00,0.00
8783,2022-12-26,新竹市,18-29歲,95.50,92.30,0.30,78.80,0.00,0.00,0.00,0.00
8784,2022-12-26,新竹市,30-49歲,94.30,91.70,0.50,82.70,0.00,0.00,0.00,0.00
8785,2022-12-26,新竹市,50-64歲,90.50,88.00,0.60,79.60,19.90,0.00,0.00,0.00
8786,2022-12-26,新竹市,65-74歲,90.80,88.70,0.70,82.80,43.80,6.70,0.00,0.00
8787,2022-12-26,新竹市,75歲以上,84.50,80.60,1.10,72.60,41.30,6.00,0.00,0.00
9034,2022-12-19,新竹市,全區,89.90,84.30,0.50,69.00,0.00,0.00,0.00,0.00
9035,2022-12-19,新竹市,6個月-4歲,47.20,22.10,0.40,0.00,0.00,0.00,0.00,0.00
9036,2022-12-19,新竹市,5-11歲,86.00,62.80,0.00,1.80,0.00,0.00,0.00,0.00
9037,2022-12-19,新竹市,12-17歲,94.70,87.90,0.30,63.20,0.00,0.00,0.00,0.00
9038,2022-12-19,新竹市,18-29歲,95.50,92.30,0.30,78.70,0.00,0.00,0.00,0.00
9039,2022-12-19,新竹市,30-49歲,94.30,91.70,0.50,82.60,0.00,0.00,0.00,0.00
9040,2022-12-19,新竹市,50-64歲,90.40,87.90,0.60,79.50,19.50,0.00,0.00,0.00
9041,2022-12-19,新竹市,65-74歲,90.70,88.70,0.70,82.70,43.60,6.40,0.00,0.00
9042,2022-12-19,新竹市,75歲以上,84.50,80.60,1.10,72.60,41.20,5.70,0.00,0.00
9289,2022-12-14,新竹市,全區,89.90,84.20,0.50,69.00,0.00,0.00,0.00,0.00
9290,2022-12-14,新竹市,6個月-4歲,47.00,21.40,0.30,0.00,0.00,0.00,0.00,0.00
9291,2022-12-14,新竹市,5-11歲,86.00,62.50,0.00,1.30,0.00,0.00,0.00,0.00
9292,2022-12-14,新竹市,12-17歲,94.80,87.80,0.30,63.20,0.00,0.00,0.00,0.00
9293,2022-12-14,新竹市,18-29歲,95.50,92.20,0.30,78.70,0.00,0.00,0.00,0.00
9294,2022-12-14,新竹市,30-49歲,94.30,91.70,0.50,82.60,0.00,0.00,0.00,0.00
9295,2022-12-14,新竹市,50-64歲,90.40,87.90,0.60,79.40,19.20,0.00,0.00,0.00
9296,2022-12-14,新竹市,65-74歲,90.60,88.50,0.70,82.60,43.50,6.30,0.00,0.00
9297,2022-12-14,新竹市,75歲以上,84.50,80.60,1.10,72.50,41.10,5.60,0.00,0.00
9544,2022-12-05,新竹市,全區,95.00,88.80,0.50,72.90,0.00,0.00,0.00,0.00
9545,2022-12-05,新竹市,6個月-4歲,46.50,20.40,0.20,0.00,0.00,0.00,0.00,0.00
9546,2022-12-05,新竹市,5-11歲,86.70,62.40,0.00,0.50,0.00,0.00,0.00,0.00
9547,2022-12-05,新竹市,12-17歲,95.20,88.30,0.40,63.40,0.00,0.00,0.00,0.00
9548,2022-12-05,新竹市,18-29歲,107.90,102.70,0.30,87.70,0.00,0.00,0.00,0.00
9549,2022-12-05,新竹市,30-49歲,103.10,100.50,0.50,89.80,0.00,0.00,0.00,0.00
9550,2022-12-05,新竹市,50-64歲,92.00,89.20,0.60,80.80,19.50,0.00,0.00,0.00
9551,2022-12-05,新竹市,65-74歲,91.80,89.50,0.80,83.50,43.80,6.00,0.00,0.00
9552,2022-12-05,新竹市,75歲以上,85.40,81.10,1.10,72.90,41.00,5.40,0.00,0.00
9799,2022-11-28,新竹市,全區,95.00,88.80,0.50,72.70,0.00,0.00,0.00,0.00
9800,2022-11-28,新竹市,6個月-4歲,46.30,19.60,0.00,0.00,0.00,0.00,0.00,0.00
9801,2022-11-28,新竹市,5-11歲,86.60,62.20,0.00,0.00,0.00,0.00,0.00,0.00
9802,2022-11-28,新竹市,12-17歲,95.40,88.40,0.40,63.40,0.00,0.00,0.00,0.00
9803,2022-11-28,新竹市,18-29歲,107.90,102.70,0.30,87.60,0.00,0.00,0.00,0.00
9804,2022-11-28,新竹市,30-49歲,103.10,100.50,0.50,89.70,0.00,0.00,0.00,0.00
9805,2022-11-28,新竹市,50-64歲,92.00,89.10,0.60,80.70,19.00,0.00,0.00,0.00
9806,2022-11-28,新竹市,65-74歲,91.70,89.40,0.80,83.40,43.50,5.80,0.00,0.00
9807,2022-11-28,新竹市,75歲以上,85.10,80.80,1.10,72.70,40.70,5.10,0.00,0.00
10054,2022-11-21,新竹市,全區,95.00,88.70,0.50,72.70,0.00,0.00,0.00,0.00
10055,2022-11-21,新竹市,6個月-4歲,46.00,18.90,0.00,0.00,0.00,0.00,0.00,0.00
10056,2022-11-21,新竹市,5-11歲,86.70,62.10,0.00,0.00,0.00,0.00,0.00,0.00
10057,2022-11-21,新竹市,12-17歲,95.30,88.30,0.40,63.40,0.00,0.00,0.00,0.00
10058,2022-11-21,新竹市,18-29歲,108.00,102.70,0.30,87.60,0.00,0.00,0.00,0.00
10059,2022-11-21,新竹市,30-49歲,103.10,100.50,0.50,89.70,0.00,0.00,0.00,0.00
10060,2022-11-21,新竹市,50-64歲,91.90,89.20,0.60,80.60,18.50,0.00,0.00,0.00
10061,2022-11-21,新竹市,65-74歲,91.70,89.40,0.80,83.40,43.20,5.50,0.00,0.00
10062,2022-11-21,新竹市,75歲以上,85.10,80.80,1.10,72.50,40.40,4.90,0.00,0.00
10309,2022-11-14,新竹市,全區,94.90,88.60,0.50,72.50,0.00,0.00,0.00,0.00
10310,2022-11-14,新竹市,6個月-4歲,45.80,18.10,0.00,0.00,0.00,0.00,0.00,0.00
10311,2022-11-14,新竹市,5-11歲,86.60,61.80,0.00,0.00,0.00,0.00,0.00,0.00
10312,2022-11-14,新竹市,12-17歲,95.30,88.40,0.40,63.40,0.00,0.00,0.00,0.00
10313,2022-11-14,新竹市,18-29歲,108.00,102.60,0.30,87.50,0.00,0.00,0.00,0.00
10314,2022-11-14,新竹市,30-49歲,103.10,100.30,0.50,89.50,0.00,0.00,0.00,0.00
10315,2022-11-14,新竹市,50-64歲,91.80,89.10,0.60,80.10,18.00,0.00,0.00,0.00
10316,2022-11-14,新竹市,65-74歲,91.30,89.20,0.80,83.30,43.00,5.20,0.00,0.00
10317,2022-11-14,新竹市,75歲以上,84.70,80.70,1.10,72.50,40.20,4.60,0.00,0.00
10564,2022-11-07,新竹市,全區,94.90,88.50,0.50,72.50,0.00,0.00,0.00,0.00
10565,2022-11-07,新竹市,6個月-4歲,45.10,17.00,0.00,0.00,0.00,0.00,0.00,0.00
10566,2022-11-07,新竹市,5-11歲,86.80,61.80,0.00,0.00,0.00,0.00,0.00,0.00
10567,2022-11-07,新竹市,12-17歲,95.00,88.10,0.40,63.20,0.00,0.00,0.00,0.00
10568,2022-11-07,新竹市,18-29歲,107.90,102.50,0.30,87.30,0.00,0.00,0.00,0.00
10569,2022-11-07,新竹市,30-49歲,103.10,100.30,0.50,89.50,0.00,0.00,0.00,0.00
10570,2022-11-07,新竹市,50-64歲,92.00,89.20,0.60,80.20,17.60,0.00,0.00,0.00
10571,2022-11-07,新竹市,65-74歲,91.70,89.60,0.80,83.60,43.00,5.00,0.00,0.00
10572,2022-11-07,新竹市,75歲以上,84.90,80.80,1.10,72.60,40.10,4.40,0.00,0.00
