UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
303,2023-03-26,屏東縣,潮州鎮,1,45,0.14
542,2023-03-18,屏東縣,潮州鎮,1,44,0.14
1979,2023-02-18,屏東縣,潮州鎮,1,43,0.14
2475,2023-02-10,屏東縣,潮州鎮,2,42,0.29
2988,2023-02-02,屏東縣,潮州鎮,1,40,0.14
3451,2023-01-25,屏東縣,潮州鎮,1,39,0.14
3942,2023-01-15,屏東縣,潮州鎮,1,38,0.14
4835,2022-12-28,屏東縣,潮州鎮,1,37,0.14
5747,2022-12-04,屏東縣,潮州鎮,1,36,0.29
5821,2022-12-02,屏東縣,潮州鎮,1,35,0.14
7150,2022-11-05,屏東縣,潮州鎮,1,34,0.29
7456,2022-10-31,屏東縣,潮州鎮,1,33,0.43
7648,2022-10-28,屏東縣,潮州鎮,1,32,0.29
7788,2022-10-26,屏東縣,潮州鎮,1,31,0.14
9522,2022-10-01,屏東縣,潮州鎮,1,30,0.14
11123,2022-08-31,屏東縣,潮州鎮,1,29,0.14
11412,2022-08-24,屏東縣,潮州鎮,1,28,0.14
12260,2022-08-02,屏東縣,潮州鎮,1,27,0.14
12804,2022-07-23,屏東縣,潮州鎮,1,26,0.14
13583,2022-07-11,屏東縣,潮州鎮,1,25,0.14
14482,2022-06-30,屏東縣,潮州鎮,1,24,0.43
14680,2022-06-28,屏東縣,潮州鎮,1,23,0.43
14776,2022-06-27,屏東縣,潮州鎮,1,22,0.43
15170,2022-06-23,屏東縣,潮州鎮,1,21,0.71
15396,2022-06-21,屏東縣,潮州鎮,1,20,0.86
15516,2022-06-20,屏東縣,潮州鎮,1,19,0.86
15739,2022-06-18,屏東縣,潮州鎮,1,18,0.71
15864,2022-06-17,屏東縣,潮州鎮,1,17,0.71
16120,2022-06-15,屏東縣,潮州鎮,2,16,0.86
16252,2022-06-14,屏東縣,潮州鎮,1,14,0.57
16621,2022-06-11,屏東縣,潮州鎮,1,13,0.71
16753,2022-06-10,屏東縣,潮州鎮,1,12,0.57
16861,2022-06-09,屏東縣,潮州鎮,1,11,0.57
17246,2022-06-06,屏東縣,潮州鎮,1,10,0.86
17366,2022-06-05,屏東縣,潮州鎮,1,9,0.71
17604,2022-06-03,屏東縣,潮州鎮,1,8,0.71
17721,2022-06-02,屏東縣,潮州鎮,1,7,0.57
17835,2022-06-01,屏東縣,潮州鎮,2,6,0.57
18218,2022-05-29,屏東縣,潮州鎮,1,4,0.29
18521,2022-05-26,屏東縣,潮州鎮,1,3,0.14
19137,2022-05-19,屏東縣,潮州鎮,1,2,0.14
19814,2022-04-30,屏東縣,潮州鎮,1,1,0.14
