UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
9018,2022-12-19,基隆市,5-11歲,84.80,62.20,0.00,2.30,0.00,0.00,0.00,0.00
9019,2022-12-19,基隆市,12-17歲,95.70,88.60,0.20,63.20,0.00,0.00,0.00,0.00
9020,2022-12-19,基隆市,18-29歲,96.50,93.30,0.30,79.60,0.00,0.00,0.00,0.00
9021,2022-12-19,基隆市,30-49歲,93.60,90.70,0.50,81.50,0.00,0.00,0.00,0.00
9022,2022-12-19,基隆市,50-64歲,90.70,88.20,0.50,81.00,22.60,0.00,0.00,0.00
9023,2022-12-19,基隆市,65-74歲,91.50,89.20,0.50,84.50,55.00,4.90,0.00,0.00
9024,2022-12-19,基隆市,75歲以上,84.20,80.10,0.60,73.10,49.10,3.80,0.00,0.00
9271,2022-12-14,基隆市,全區,90.70,86.00,0.40,73.80,0.00,0.00,0.00,0.00
9272,2022-12-14,基隆市,6個月-4歲,45.10,18.20,0.20,0.00,0.00,0.00,0.00,0.00
9273,2022-12-14,基隆市,5-11歲,84.80,61.90,0.00,1.90,0.00,0.00,0.00,0.00
9274,2022-12-14,基隆市,12-17歲,95.80,88.70,0.20,63.40,0.00,0.00,0.00,0.00
9275,2022-12-14,基隆市,18-29歲,96.50,93.30,0.30,79.60,0.00,0.00,0.00,0.00
9276,2022-12-14,基隆市,30-49歲,93.60,90.70,0.50,81.50,0.00,0.00,0.00,0.00
9277,2022-12-14,基隆市,50-64歲,90.70,88.20,0.50,81.00,22.40,0.00,0.00,0.00
9278,2022-12-14,基隆市,65-74歲,91.50,89.20,0.50,84.40,54.80,4.60,0.00,0.00
9279,2022-12-14,基隆市,75歲以上,84.10,80.00,0.60,73.00,49.00,3.60,0.00,0.00
9526,2022-12-05,基隆市,全區,93.90,88.50,0.40,75.80,0.00,0.00,0.00,0.00
9527,2022-12-05,基隆市,6個月-4歲,44.60,17.50,0.10,0.00,0.00,0.00,0.00,0.00
9528,2022-12-05,基隆市,5-11歲,85.00,61.60,0.00,1.70,0.00,0.00,0.00,0.00
9529,2022-12-05,基隆市,12-17歲,95.60,88.50,0.20,63.30,0.00,0.00,0.00,0.00
9530,2022-12-05,基隆市,18-29歲,101.50,97.20,0.30,82.70,0.00,0.00,0.00,0.00
9531,2022-12-05,基隆市,30-49歲,100.30,96.20,0.50,85.90,0.00,0.00,0.00,0.00
9532,2022-12-05,基隆市,50-64歲,91.90,89.00,0.50,81.80,22.40,0.00,0.00,0.00
9533,2022-12-05,基隆市,65-74歲,93.10,90.50,0.50,85.10,55.00,4.20,0.00,0.00
9534,2022-12-05,基隆市,75歲以上,85.90,80.70,0.60,73.30,48.90,3.30,0.00,0.00
9781,2022-11-28,基隆市,全區,93.90,88.50,0.40,75.60,0.00,0.00,0.00,0.00
9782,2022-11-28,基隆市,6個月-4歲,44.60,16.80,0.00,0.00,0.00,0.00,0.00,0.00
9783,2022-11-28,基隆市,5-11歲,85.00,61.20,0.00,0.00,0.00,0.00,0.00,0.00
9784,2022-11-28,基隆市,12-17歲,95.80,88.50,0.20,63.30,0.00,0.00,0.00,0.00
9785,2022-11-28,基隆市,18-29歲,101.60,97.20,0.30,82.70,0.00,0.00,0.00,0.00
9786,2022-11-28,基隆市,30-49歲,100.30,96.20,0.50,85.80,0.00,0.00,0.00,0.00
9787,2022-11-28,基隆市,50-64歲,91.90,89.00,0.50,81.70,22.00,0.00,0.00,0.00
9788,2022-11-28,基隆市,65-74歲,93.00,90.40,0.50,84.90,54.10,3.60,0.00,0.00
9789,2022-11-28,基隆市,75歲以上,85.70,80.50,0.60,73.00,48.30,2.90,0.00,0.00
10036,2022-11-21,基隆市,全區,93.90,88.50,0.40,75.60,0.00,0.00,0.00,0.00
10037,2022-11-21,基隆市,6個月-4歲,44.30,16.00,0.00,0.00,0.00,0.00,0.00,0.00
10038,2022-11-21,基隆市,5-11歲,85.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00
10039,2022-11-21,基隆市,12-17歲,95.90,88.60,0.20,63.50,0.00,0.00,0.00,0.00
10040,2022-11-21,基隆市,18-29歲,101.70,97.30,0.30,82.60,0.00,0.00,0.00,0.00
10041,2022-11-21,基隆市,30-49歲,100.30,96.20,0.50,85.70,0.00,0.00,0.00,0.00
10042,2022-11-21,基隆市,50-64歲,91.90,89.00,0.50,81.70,21.70,0.00,0.00,0.00
10043,2022-11-21,基隆市,65-74歲,93.00,90.40,0.50,84.80,53.90,3.40,0.00,0.00
10044,2022-11-21,基隆市,75歲以上,85.70,80.40,0.60,72.90,47.70,2.60,0.00,0.00
10291,2022-11-14,基隆市,全區,93.90,88.30,0.40,75.50,0.00,0.00,0.00,0.00
10292,2022-11-14,基隆市,6個月-4歲,44.10,15.10,0.00,0.00,0.00,0.00,0.00,0.00
10293,2022-11-14,基隆市,5-11歲,85.00,60.70,0.00,0.00,0.00,0.00,0.00,0.00
10294,2022-11-14,基隆市,12-17歲,96.10,88.70,0.30,63.70,0.00,0.00,0.00,0.00
10295,2022-11-14,基隆市,18-29歲,101.70,97.20,0.30,82.70,0.00,0.00,0.00,0.00
10296,2022-11-14,基隆市,30-49歲,100.30,96.10,0.50,85.60,0.00,0.00,0.00,0.00
10297,2022-11-14,基隆市,50-64歲,91.90,89.00,0.50,81.40,21.20,0.00,0.00,0.00
10298,2022-11-14,基隆市,65-74歲,92.70,90.30,0.50,84.70,53.60,3.00,0.00,0.00
10299,2022-11-14,基隆市,75歲以上,85.30,80.30,0.60,72.90,47.40,2.40,0.00,0.00
10546,2022-11-07,基隆市,全區,93.90,88.30,0.40,75.50,0.00,0.00,0.00,0.00
10547,2022-11-07,基隆市,6個月-4歲,43.60,14.10,0.00,0.00,0.00,0.00,0.00,0.00
10548,2022-11-07,基隆市,5-11歲,85.00,60.40,0.00,0.00,0.00,0.00,0.00,0.00
10549,2022-11-07,基隆市,12-17歲,95.60,88.30,0.30,63.40,0.00,0.00,0.00,0.00
10550,2022-11-07,基隆市,18-29歲,101.40,96.90,0.30,82.30,0.00,0.00,0.00,0.00
10551,2022-11-07,基隆市,30-49歲,100.30,96.10,0.50,85.60,0.00,0.00,0.00,0.00
10552,2022-11-07,基隆市,50-64歲,91.90,89.00,0.50,81.40,20.80,0.00,0.00,0.00
10553,2022-11-07,基隆市,65-74歲,93.10,90.60,0.50,85.00,53.80,2.70,0.00,0.00
10554,2022-11-07,基隆市,75歲以上,85.50,80.50,0.60,73.00,47.30,1.90,0.00,0.00
