UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
37,2023-05-10,新北市,全區,1,3150,0.14
56,2023-04-25,新北市,全區,1,3149,0.14
70,2023-04-18,新北市,全區,2,3148,0.29
95,2023-04-11,新北市,全區,3,3146,1.43
114,2023-04-09,新北市,全區,1,3143,1.43
121,2023-04-08,新北市,全區,2,3142,1.29
127,2023-04-07,新北市,全區,1,3140,1.00
138,2023-04-06,新北市,全區,2,3139,1.14
151,2023-04-05,新北市,全區,1,3137,1.29
163,2023-04-04,新北市,全區,1,3136,1.43
175,2023-04-03,新北市,全區,2,3135,1.43
212,2023-03-31,新北市,全區,2,3133,2.00
230,2023-03-30,新北市,全區,3,3131,1.86
239,2023-03-29,新北市,全區,2,3128,2.00
261,2023-03-28,新北市,全區,1,3126,2.29
273,2023-03-27,新北市,全區,3,3125,2.57
297,2023-03-26,新北市,全區,1,3122,2.57
308,2023-03-25,新北市,全區,2,3121,2.86
329,2023-03-24,新北市,全區,1,3119,3.00
356,2023-03-23,新北市,全區,4,3118,3.43
389,2023-03-22,新北市,全區,4,3114,4.29
416,2023-03-21,新北市,全區,3,3110,4.29
449,2023-03-20,新北市,全區,3,3107,4.71
484,2023-03-19,新北市,全區,3,3104,5.29
520,2023-03-18,新北市,全區,3,3101,5.71
568,2023-03-17,新北市,全區,4,3098,6.29
606,2023-03-16,新北市,全區,10,3094,6.71
652,2023-03-15,新北市,全區,4,3084,6.29
685,2023-03-14,新北市,全區,6,3080,7.00
728,2023-03-13,新北市,全區,7,3074,6.43
771,2023-03-12,新北市,全區,6,3067,7.00
814,2023-03-11,新北市,全區,7,3061,7.29
858,2023-03-10,新北市,全區,7,3054,7.43
906,2023-03-09,新北市,全區,7,3047,7.86
953,2023-03-08,新北市,全區,9,3040,7.86
1007,2023-03-07,新北市,全區,2,3031,7.00
1046,2023-03-06,新北市,全區,11,3029,7.14
1097,2023-03-05,新北市,全區,8,3018,6.29
1152,2023-03-04,新北市,全區,8,3010,6.29
1211,2023-03-03,新北市,全區,10,3002,6.71
1262,2023-03-02,新北市,全區,7,2992,5.71
1317,2023-03-01,新北市,全區,3,2985,6.00
1373,2023-02-28,新北市,全區,3,2982,6.57
1423,2023-02-27,新北市,全區,5,2979,6.57
1478,2023-02-26,新北市,全區,8,2974,6.29
1545,2023-02-25,新北市,全區,11,2966,6.71
1601,2023-02-24,新北市,全區,3,2955,6.00
1655,2023-02-23,新北市,全區,9,2952,6.86
1716,2023-02-22,新北市,全區,7,2943,7.00
1784,2023-02-21,新北市,全區,3,2936,7.29
1836,2023-02-20,新北市,全區,3,2933,8.14
1890,2023-02-19,新北市,全區,11,2930,9.57
1941,2023-02-18,新北市,全區,6,2919,9.14
2001,2023-02-17,新北市,全區,9,2913,9.86
2059,2023-02-16,新北市,全區,10,2904,10.14
2116,2023-02-15,新北市,全區,9,2894,9.86
2188,2023-02-14,新北市,全區,9,2885,9.86
2253,2023-02-13,新北市,全區,13,2876,10.00
2316,2023-02-12,新北市,全區,8,2863,9.29
2372,2023-02-11,新北市,全區,11,2855,10.57
2439,2023-02-10,新北市,全區,11,2844,10.00
2506,2023-02-09,新北市,全區,8,2833,10.29
2566,2023-02-08,新北市,全區,9,2825,10.71
