UID,最後統計日期,縣市,鄉鎮,年齡層,累計死亡人數
958,2023-04-18,新北市,新店區,70+,226
959,2023-03-13,新北市,新店區,60~64,19
960,2023-03-02,新北市,新店區,65~69,18
961,2023-02-10,新北市,新店區,45~49,5
962,2023-01-03,新北市,新店區,55~59,7
963,2022-11-29,新北市,新店區,20~24,1
964,2022-11-17,新北市,新店區,50~54,5
965,2022-10-22,新北市,新店區,25~29,1
966,2022-05-31,新北市,新店區,0~4,1
967,2021-06-23,新北市,新店區,40~44,1
968,2021-05-28,新北市,新店區,35~39,1
