UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
140,2023-04-06,新北市,蘆洲區,1,160,0.29
178,2023-04-03,新北市,蘆洲區,1,159,0.14
1899,2023-02-19,新北市,蘆洲區,1,158,0.29
2067,2023-02-16,新北市,蘆洲區,1,157,0.71
2381,2023-02-11,新北市,蘆洲區,3,156,0.71
2448,2023-02-10,新北市,蘆洲區,1,153,0.29
2663,2023-02-07,新北市,蘆洲區,1,152,0.29
2897,2023-02-03,新北市,蘆洲區,1,151,0.29
3102,2023-01-31,新北市,蘆洲區,1,150,0.43
3367,2023-01-26,新北市,蘆洲區,1,149,0.86
3430,2023-01-25,新北市,蘆洲區,1,148,0.71
3535,2023-01-23,新北市,蘆洲區,1,147,0.71
3593,2023-01-22,新北市,蘆洲區,1,146,0.71
3679,2023-01-20,新北市,蘆洲區,2,145,0.86
3818,2023-01-17,新北市,蘆洲區,1,143,0.57
3870,2023-01-16,新北市,蘆洲區,1,142,0.43
3920,2023-01-15,新北市,蘆洲區,2,141,0.29
4324,2023-01-07,新北市,蘆洲區,1,139,0.57
4377,2023-01-06,新北市,蘆洲區,1,138,0.43
4425,2023-01-05,新北市,蘆洲區,1,137,0.29
4466,2023-01-04,新北市,蘆洲區,1,136,0.14
4909,2022-12-26,新北市,蘆洲區,1,135,0.29
5051,2022-12-22,新北市,蘆洲區,1,134,0.29
5281,2022-12-16,新北市,蘆洲區,1,133,0.14
5728,2022-12-04,新北市,蘆洲區,1,132,0.29
5849,2022-12-01,新北市,蘆洲區,1,131,0.14
6593,2022-11-14,新北市,蘆洲區,1,130,0.71
6713,2022-11-12,新北市,蘆洲區,1,129,0.71
6899,2022-11-09,新北市,蘆洲區,1,128,0.86
6956,2022-11-08,新北市,蘆洲區,2,127,0.71
7017,2022-11-07,新北市,蘆洲區,1,125,0.57
7130,2022-11-05,新北市,蘆洲區,1,124,0.43
7189,2022-11-04,新北市,蘆洲區,1,123,0.43
7362,2022-11-01,新北市,蘆洲區,1,122,0.57
7551,2022-10-29,新北市,蘆洲區,1,121,0.57
7621,2022-10-28,新北市,蘆洲區,1,120,0.43
7758,2022-10-26,新北市,蘆洲區,1,119,0.29
7971,2022-10-23,新北市,蘆洲區,1,118,0.29
8329,2022-10-18,新北市,蘆洲區,1,117,0.57
8476,2022-10-16,新北市,蘆洲區,2,116,0.43
8546,2022-10-15,新北市,蘆洲區,1,114,0.14
9150,2022-10-06,新北市,蘆洲區,1,113,0.29
9436,2022-10-02,新北市,蘆洲區,1,112,0.29
9798,2022-09-26,新北市,蘆洲區,1,111,0.43
9966,2022-09-23,新北市,蘆洲區,1,110,0.29
10101,2022-09-21,新北市,蘆洲區,1,109,0.14
10861,2022-09-06,新北市,蘆洲區,1,108,0.29
10997,2022-09-03,新北市,蘆洲區,1,107,0.29
11201,2022-08-29,新北市,蘆洲區,1,106,0.43
11283,2022-08-27,新北市,蘆洲區,1,105,0.29
11432,2022-08-23,新北市,蘆洲區,1,104,0.14
11986,2022-08-08,新北市,蘆洲區,1,103,0.14
12349,2022-07-31,新北市,蘆洲區,1,102,0.43
12503,2022-07-28,新北市,蘆洲區,1,101,0.29
12672,2022-07-25,新北市,蘆洲區,1,100,0.29
12953,2022-07-20,新北市,蘆洲區,1,99,0.14
13560,2022-07-11,新北市,蘆洲區,2,98,0.86
13632,2022-07-10,新北市,蘆洲區,1,96,0.86
13763,2022-07-08,新北市,蘆洲區,1,95,0.71
13913,2022-07-06,新北市,蘆洲區,1,94,0.71
14005,2022-07-05,新北市,蘆洲區,1,93,0.86
14086,2022-07-04,新北市,蘆洲區,2,92,0.71
14455,2022-06-30,新北市,蘆洲區,1,90,0.86
14553,2022-06-29,新北市,蘆洲區,2,89,0.86
14854,2022-06-26,新北市,蘆洲區,2,87,1.29
14952,2022-06-25,新北市,蘆洲區,1,85,1.14
15135,2022-06-23,新北市,蘆洲區,1,84,1.43
15251,2022-06-22,新北市,蘆洲區,1,83,1.71
15363,2022-06-21,新北市,蘆洲區,1,82,2.00
15477,2022-06-20,新北市,蘆洲區,3,81,2.29
15588,2022-06-19,新北市,蘆洲區,1,78,2.00
15701,2022-06-18,新北市,蘆洲區,2,77,2.14
15822,2022-06-17,新北市,蘆洲區,1,75,2.00
15959,2022-06-16,新北市,蘆洲區,3,74,2.14
16074,2022-06-15,新北市,蘆洲區,3,71,2.00
16209,2022-06-14,新北市,蘆洲區,3,68,1.57
16340,2022-06-13,新北市,蘆洲區,1,65,1.43
16459,2022-06-12,新北市,蘆洲區,2,64,1.57
16579,2022-06-11,新北市,蘆洲區,1,62,1.57
16710,2022-06-10,新北市,蘆洲區,2,61,1.57
16824,2022-06-09,新北市,蘆洲區,2,59,1.57
17074,2022-06-07,新北市,蘆洲區,2,57,2.00
17196,2022-06-06,新北市,蘆洲區,2,55,2.14
17322,2022-06-05,新北市,蘆洲區,2,53,2.14
17430,2022-06-04,新北市,蘆洲區,1,51,2.29
17559,2022-06-03,新北市,蘆洲區,2,50,2.43
17688,2022-06-02,新北市,蘆洲區,2,48,2.57
17792,2022-06-01,新北市,蘆洲區,3,46,2.57
17922,2022-05-31,新北市,蘆洲區,3,43,2.43
18047,2022-05-30,新北市,蘆洲區,2,40,2.00
18175,2022-05-29,新北市,蘆洲區,3,38,1.71
18283,2022-05-28,新北市,蘆洲區,2,35,1.43
18388,2022-05-27,新北市,蘆洲區,3,33,1.43
18484,2022-05-26,新北市,蘆洲區,2,30,1.14
18584,2022-05-25,新北市,蘆洲區,2,28,0.86
18859,2022-05-22,新北市,蘆洲區,1,26,0.71
18947,2022-05-21,新北市,蘆洲區,2,25,0.71
19031,2022-05-20,新北市,蘆洲區,1,23,0.57
19243,2022-05-17,新北市,蘆洲區,1,22,0.86
19365,2022-05-15,新北市,蘆洲區,1,21,1.00
19426,2022-05-14,新北市,蘆洲區,1,20,1.00
