UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
514,2023-03-19,台中市,南屯區,1,89,0.43
639,2023-03-16,台中市,南屯區,1,88,0.43
763,2023-03-13,台中市,南屯區,1,87,0.43
849,2023-03-11,台中市,南屯區,1,86,0.29
990,2023-03-08,台中市,南屯區,1,85,0.14
1355,2023-03-01,台中市,南屯區,2,84,0.57
1586,2023-02-25,台中市,南屯區,1,82,0.57
1703,2023-02-23,台中市,南屯區,1,81,0.43
1770,2023-02-22,台中市,南屯區,1,80,0.29
1929,2023-02-19,台中市,南屯區,1,79,0.14
2427,2023-02-11,台中市,南屯區,1,78,0.29
2766,2023-02-06,台中市,南屯區,1,77,0.29
2938,2023-02-03,台中市,南屯區,1,76,0.57
3255,2023-01-29,台中市,南屯區,1,75,0.71
3303,2023-01-28,台中市,南屯區,2,74,0.57
3469,2023-01-25,台中市,南屯區,1,72,0.43
3571,2023-01-23,台中市,南屯區,1,71,0.29
3667,2023-01-21,台中市,南屯區,1,70,0.29
3898,2023-01-16,台中市,南屯區,1,69,0.43
4020,2023-01-14,台中市,南屯區,1,68,0.43
4069,2023-01-13,台中市,南屯區,1,67,0.29
4305,2023-01-08,台中市,南屯區,1,66,0.57
4404,2023-01-06,台中市,南屯區,1,65,0.43
4450,2023-01-05,台中市,南屯區,1,64,0.29
4500,2023-01-04,台中市,南屯區,1,63,0.14
5229,2022-12-18,台中市,南屯區,1,62,0.29
5266,2022-12-17,台中市,南屯區,1,61,0.14
6578,2022-11-15,台中市,南屯區,2,60,0.29
7052,2022-11-07,台中市,南屯區,1,58,0.57
7278,2022-11-03,台中市,南屯區,2,57,0.57
7339,2022-11-02,台中市,南屯區,1,55,0.43
7471,2022-10-31,台中市,南屯區,1,54,0.43
7734,2022-10-27,台中市,南屯區,1,53,0.43
7810,2022-10-26,台中市,南屯區,1,52,0.43
8016,2022-10-23,台中市,南屯區,1,51,0.57
8239,2022-10-20,台中市,南屯區,1,50,0.57
8374,2022-10-18,台中市,南屯區,1,49,0.43
8451,2022-10-17,台中市,南屯區,1,48,0.43
8657,2022-10-14,台中市,南屯區,1,47,0.43
8868,2022-10-11,台中市,南屯區,1,46,0.57
9004,2022-10-09,台中市,南屯區,1,45,0.57
9125,2022-10-07,台中市,南屯區,1,44,0.57
9188,2022-10-06,台中市,南屯區,1,43,0.43
9403,2022-10-03,台中市,南屯區,1,42,0.57
9536,2022-10-01,台中市,南屯區,1,41,0.43
9658,2022-09-29,台中市,南屯區,1,40,0.71
9716,2022-09-28,台中市,南屯區,1,39,0.71
9944,2022-09-24,台中市,南屯區,2,38,0.71
10002,2022-09-23,台中市,南屯區,1,36,0.43
10077,2022-09-22,台中市,南屯區,1,35,0.29
10179,2022-09-20,台中市,南屯區,1,34,0.14
11181,2022-08-30,台中市,南屯區,1,33,0.29
11266,2022-08-28,台中市,南屯區,1,32,0.14
12101,2022-08-06,台中市,南屯區,1,31,0.43
12381,2022-07-31,台中市,南屯區,2,30,0.43
12535,2022-07-28,台中市,南屯區,1,28,0.29
12877,2022-07-22,台中市,南屯區,1,27,0.43
12927,2022-07-21,台中市,南屯區,2,26,0.43
13315,2022-07-15,台中市,南屯區,1,24,0.14
13885,2022-07-07,台中市,南屯區,1,23,0.57
13972,2022-07-06,台中市,南屯區,1,22,0.43
14053,2022-07-05,台中市,南屯區,1,21,0.43
14419,2022-07-01,台中市,南屯區,1,20,0.57
14613,2022-06-29,台中市,南屯區,1,19,0.57
14709,2022-06-28,台中市,南屯區,2,18,0.43
15099,2022-06-24,台中市,南屯區,1,16,0.29
15655,2022-06-19,台中市,南屯區,1,15,0.29
16415,2022-06-13,台中市,南屯區,1,14,0.71
16535,2022-06-12,台中市,南屯區,1,13,0.57
16663,2022-06-11,台中市,南屯區,1,12,0.43
17022,2022-06-08,台中市,南屯區,1,11,0.71
17145,2022-06-07,台中市,南屯區,1,10,0.71
17511,2022-06-04,台中市,南屯區,2,9,0.71
17642,2022-06-03,台中市,南屯區,1,7,0.57
17873,2022-06-01,台中市,南屯區,1,6,0.71
18249,2022-05-29,台中市,南屯區,1,5,0.57
18346,2022-05-28,台中市,南屯區,1,4,0.43
18449,2022-05-27,台中市,南屯區,1,3,0.29
18547,2022-05-26,台中市,南屯區,1,2,0.29
19087,2022-05-20,台中市,南屯區,1,1,0.14
