UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
185,2023-04-03,台中市,太平區,1,136,0.14
347,2023-03-24,台中市,太平區,1,135,0.14
637,2023-03-16,台中市,太平區,1,134,0.57
802,2023-03-12,台中市,太平區,1,133,0.43
848,2023-03-11,台中市,太平區,2,132,0.29
1403,2023-02-28,台中市,太平區,1,130,0.71
1530,2023-02-26,台中市,太平區,1,129,0.57
1642,2023-02-24,台中市,太平區,2,128,0.43
1701,2023-02-23,台中市,太平區,1,126,0.14
2104,2023-02-16,台中市,太平區,2,125,0.43
2424,2023-02-11,台中市,太平區,1,123,0.43
2628,2023-02-08,台中市,太平區,1,122,0.29
2827,2023-02-05,台中市,太平區,1,121,0.29
3187,2023-01-30,台中市,太平區,1,120,0.43
3254,2023-01-29,台中市,太平區,1,119,0.29
3403,2023-01-26,台中市,太平區,1,118,0.71
3666,2023-01-21,台中市,太平區,2,117,0.71
3708,2023-01-20,台中市,太平區,2,115,0.57
3844,2023-01-17,台中市,太平區,1,113,0.57
4017,2023-01-14,台中市,太平區,1,112,0.57
4066,2023-01-13,台中市,太平區,2,111,0.43
4303,2023-01-08,台中市,太平區,1,109,0.14
4810,2022-12-29,台中市,太平區,1,108,0.29
5002,2022-12-24,台中市,太平區,1,107,0.57
5150,2022-12-20,台中市,太平區,2,106,0.43
5194,2022-12-19,台中市,太平區,1,104,0.14
5563,2022-12-09,台中市,太平區,1,103,0.43
5646,2022-12-07,台中市,太平區,1,102,0.43
5786,2022-12-03,台中市,太平區,1,101,0.43
5828,2022-12-02,台中市,太平區,1,100,0.29
5946,2022-11-29,台中市,太平區,1,99,0.57
6152,2022-11-24,台中市,太平區,1,98,0.57
6197,2022-11-23,台中市,太平區,2,97,0.43
6235,2022-11-22,台中市,太平區,1,95,0.29
6534,2022-11-16,台中市,太平區,1,94,0.57
6688,2022-11-13,台中市,太平區,1,93,0.57
6751,2022-11-12,台中市,太平區,1,92,0.43
6807,2022-11-11,台中市,太平區,1,91,0.29
6990,2022-11-08,台中市,太平區,1,90,0.29
7221,2022-11-04,台中市,太平區,1,89,0.29
7592,2022-10-29,台中市,太平區,1,88,0.29
7807,2022-10-26,台中市,太平區,1,87,0.14
8296,2022-10-19,台中市,太平區,1,86,0.43
8448,2022-10-17,台中市,太平區,1,85,0.43
8656,2022-10-14,台中市,太平區,1,84,0.43
8797,2022-10-12,台中市,太平區,1,83,0.57
9054,2022-10-08,台中市,太平區,1,82,0.57
9121,2022-10-07,台中市,太平區,2,81,0.57
9338,2022-10-04,台中市,太平區,1,79,0.57
9535,2022-10-01,台中市,太平區,1,78,0.43
9589,2022-09-30,台中市,太平區,1,77,0.43
9714,2022-09-28,台中市,太平區,1,76,0.43
9943,2022-09-24,台中市,太平區,1,75,0.57
10073,2022-09-22,台中市,太平區,1,74,0.57
10272,2022-09-18,台中市,太平區,2,73,0.43
10388,2022-09-16,台中市,太平區,1,71,0.43
10658,2022-09-11,台中市,太平區,1,70,0.86
10706,2022-09-10,台中市,太平區,1,69,0.71
10809,2022-09-08,台中市,太平區,1,68,0.57
10848,2022-09-07,台中市,太平區,2,67,0.43
10889,2022-09-06,台中市,太平區,1,65,0.14
11454,2022-08-23,台中市,太平區,1,64,0.14
11931,2022-08-10,台中市,太平區,1,63,0.14
12327,2022-08-01,台中市,太平區,1,62,0.14
12757,2022-07-24,台中市,太平區,1,61,0.43
12924,2022-07-21,台中市,太平區,1,60,0.57
12987,2022-07-20,台中市,太平區,1,59,0.43
13177,2022-07-17,台中市,太平區,1,58,0.29
13248,2022-07-16,台中市,太平區,1,57,0.43
13671,2022-07-10,台中市,太平區,2,56,1.14
13807,2022-07-08,台中市,太平區,2,54,1.43
13971,2022-07-06,台中市,太平區,2,52,1.29
14051,2022-07-05,台中市,太平區,1,50,1.00
14147,2022-07-04,台中市,太平區,1,49,1.00
14241,2022-07-03,台中市,太平區,4,48,1.00
14414,2022-07-01,台中市,太平區,1,44,1.00
14704,2022-06-28,台中市,太平區,1,43,1.14
14801,2022-06-27,台中市,太平區,1,42,1.00
14910,2022-06-26,台中市,太平區,1,41,1.00
15001,2022-06-25,台中市,太平區,3,40,1.14
15096,2022-06-24,台中市,太平區,1,37,1.00
15200,2022-06-23,台中市,太平區,1,36,1.29
15544,2022-06-20,台中市,太平區,1,35,1.86
15648,2022-06-19,台中市,太平區,2,34,2.00
15765,2022-06-18,台中市,太平區,2,32,1.86
15901,2022-06-17,台中市,太平區,3,30,1.71
16027,2022-06-16,台中市,太平區,1,27,1.57
16151,2022-06-15,台中市,太平區,2,26,1.43
16289,2022-06-14,台中市,太平區,2,24,1.43
16412,2022-06-13,台中市,太平區,2,22,1.43
16531,2022-06-12,台中市,太平區,1,20,1.29
16657,2022-06-11,台中市,太平區,1,19,1.14
16782,2022-06-10,台中市,太平區,2,18,1.29
17018,2022-06-08,台中市,太平區,2,16,1.14
17144,2022-06-07,台中市,太平區,2,14,0.86
17279,2022-06-06,台中市,太平區,1,12,0.57
17509,2022-06-04,台中市,太平區,2,11,1.00
17749,2022-06-02,台中市,太平區,1,9,0.86
18125,2022-05-30,台中市,太平區,1,8,0.86
18247,2022-05-29,台中市,太平區,3,7,0.86
18447,2022-05-27,台中市,太平區,1,4,0.43
18543,2022-05-26,台中市,太平區,1,3,0.29
18829,2022-05-23,台中市,太平區,1,2,0.29
19228,2022-05-18,台中市,太平區,1,1,0.14
