UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
614,2023-03-16,基隆市,仁愛區,1,69,0.14
1059,2023-03-06,基隆市,仁愛區,1,68,0.14
1493,2023-02-26,基隆市,仁愛區,1,67,0.29
1668,2023-02-23,基隆市,仁愛區,1,66,0.14
2386,2023-02-11,基隆市,仁愛區,1,65,0.43
2585,2023-02-08,基隆市,仁愛區,2,64,0.29
3044,2023-02-01,基隆市,仁愛區,1,62,0.29
3277,2023-01-28,基隆市,仁愛區,1,61,0.14
4130,2023-01-11,基隆市,仁愛區,1,60,0.14
4525,2023-01-03,基隆市,仁愛區,1,59,0.29
4583,2023-01-02,基隆市,仁愛區,1,58,0.14
6658,2022-11-13,基隆市,仁愛區,1,57,0.29
6904,2022-11-09,基隆市,仁愛區,1,56,0.14
7369,2022-11-01,基隆市,仁愛區,1,55,0.29
7764,2022-10-26,基隆市,仁愛區,1,54,0.43
8053,2022-10-22,基隆市,仁愛區,1,53,0.57
8196,2022-10-20,基隆市,仁愛區,1,52,0.43
8409,2022-10-17,基隆市,仁愛區,1,51,0.29
8483,2022-10-16,基隆市,仁愛區,1,50,0.29
8898,2022-10-10,基隆市,仁愛區,1,49,0.14
10356,2022-09-16,基隆市,仁愛區,1,48,0.14
13351,2022-07-14,基隆市,仁愛區,1,47,0.43
13489,2022-07-12,基隆市,仁愛區,1,46,0.29
13698,2022-07-09,基隆市,仁愛區,1,45,0.57
14009,2022-07-05,基隆市,仁愛區,1,44,0.71
14092,2022-07-04,基隆市,仁愛區,2,43,0.57
14367,2022-07-01,基隆市,仁愛區,1,41,0.57
14459,2022-06-30,基隆市,仁愛區,1,40,0.43
14860,2022-06-26,基隆市,仁愛區,1,39,0.43
14960,2022-06-25,基隆市,仁愛區,1,38,0.57
15485,2022-06-20,基隆市,仁愛區,1,37,0.57
15596,2022-06-19,基隆市,仁愛區,2,36,0.43
16219,2022-06-14,基隆市,仁愛區,1,34,0.43
16591,2022-06-11,基隆市,仁愛區,1,33,0.57
16950,2022-06-08,基隆市,仁愛區,1,32,0.86
17208,2022-06-06,基隆市,仁愛區,1,31,0.71
17331,2022-06-05,基隆市,仁愛區,1,30,0.71
17442,2022-06-04,基隆市,仁愛區,1,29,0.71
17572,2022-06-03,基隆市,仁愛區,2,28,0.57
18058,2022-05-30,基隆市,仁愛區,1,26,1.00
18186,2022-05-29,基隆市,仁愛區,1,25,1.00
18596,2022-05-25,基隆市,仁愛區,2,24,0.86
18692,2022-05-24,基隆市,仁愛區,3,22,0.71
18777,2022-05-23,基隆市,仁愛區,1,19,0.29
19186,2022-05-18,基隆市,仁愛區,1,18,0.71
19373,2022-05-15,基隆市,仁愛區,1,17,0.86
19432,2022-05-14,基隆市,仁愛區,1,16,0.71
19485,2022-05-13,基隆市,仁愛區,2,15,0.57
19565,2022-05-11,基隆市,仁愛區,1,13,0.29
19652,2022-05-09,基隆市,仁愛區,1,12,0.14
20088,2021-07-12,基隆市,仁愛區,1,11,0.29
20132,2021-07-07,基隆市,仁愛區,1,10,0.29
20194,2021-07-01,基隆市,仁愛區,1,9,0.29
20264,2021-06-25,基隆市,仁愛區,1,8,0.29
20323,2021-06-20,基隆市,仁愛區,1,7,0.14
20467,2021-06-11,基隆市,仁愛區,1,6,0.29
20541,2021-06-07,基隆市,仁愛區,1,5,0.43
20603,2021-06-04,基隆市,仁愛區,1,4,0.43
20627,2021-06-03,基隆市,仁愛區,1,3,0.43
20723,2021-05-29,基隆市,仁愛區,1,2,0.29
20744,2021-05-28,基隆市,仁愛區,1,1,0.14
