UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
39,2023-05-10,新北市,三重區,1,318,0.14
97,2023-04-11,新北市,三重區,1,317,0.29
128,2023-04-07,新北市,三重區,1,316,0.14
242,2023-03-29,新北市,三重區,1,315,0.29
263,2023-03-28,新北市,三重區,1,314,0.43
392,2023-03-22,新北市,三重區,2,313,0.57
611,2023-03-16,新北市,三重區,2,311,0.71
692,2023-03-14,新北市,三重區,1,309,0.71
734,2023-03-13,新北市,三重區,1,308,0.57
777,2023-03-12,新北市,三重區,1,307,0.71
913,2023-03-09,新北市,三重區,1,306,0.86
962,2023-03-08,新北市,三重區,1,305,0.71
1055,2023-03-06,新北市,三重區,2,304,0.57
1217,2023-03-03,新北市,三重區,2,302,0.86
1428,2023-02-27,新北市,三重區,1,300,0.86
1487,2023-02-26,新北市,三重區,1,299,0.86
1551,2023-02-25,新北市,三重區,2,298,0.86
1723,2023-02-22,新北市,三重區,1,296,0.57
1792,2023-02-21,新北市,三重區,1,295,0.57
1843,2023-02-20,新北市,三重區,1,294,0.71
1897,2023-02-19,新北市,三重區,1,293,0.71
2124,2023-02-15,新北市,三重區,1,292,1.14
2199,2023-02-14,新北市,三重區,2,291,1.14
2263,2023-02-13,新北市,三重區,1,289,1.00
2325,2023-02-12,新北市,三重區,2,288,1.00
2446,2023-02-10,新北市,三重區,1,286,1.00
2514,2023-02-09,新北市,三重區,1,285,1.14
2575,2023-02-08,新北市,三重區,1,284,1.29
2660,2023-02-07,新北市,三重區,1,283,1.29
2721,2023-02-06,新北市,三重區,1,282,1.29
2846,2023-02-04,新北市,三重區,2,281,1.57
2895,2023-02-03,新北市,三重區,2,279,1.29
2965,2023-02-02,新北市,三重區,2,277,1.00
3036,2023-02-01,新北市,三重區,1,275,0.71
3101,2023-01-31,新北市,三重區,1,274,0.57
3155,2023-01-30,新北市,三重區,2,273,0.43
3210,2023-01-29,新北市,三重區,1,271,0.14
3640,2023-01-21,新北市,三重區,2,270,0.86
3726,2023-01-19,新北市,三重區,1,268,0.57
3867,2023-01-16,新北市,三重區,1,267,0.71
3919,2023-01-15,新北市,三重區,2,266,0.57
4084,2023-01-12,新北市,三重區,1,264,0.57
4169,2023-01-10,新北市,三重區,1,263,0.43
4321,2023-01-07,新北市,三重區,1,262,0.71
4374,2023-01-06,新北市,三重區,1,261,0.71
4519,2023-01-03,新北市,三重區,1,260,0.86
4574,2023-01-02,新北市,三重區,1,259,0.71
4639,2023-01-01,新北市,三重區,1,258,0.71
4685,2022-12-31,新北市,三重區,1,257,0.57
4741,2022-12-30,新北市,三重區,1,256,0.43
4825,2022-12-28,新北市,三重區,1,255,0.43
4907,2022-12-26,新北市,三重區,1,254,0.43
5021,2022-12-23,新北市,三重區,1,253,0.57
5091,2022-12-21,新北市,三重區,1,252,0.57
5171,2022-12-19,新北市,三重區,2,251,0.43
5280,2022-12-16,新北市,三重區,1,249,0.29
5494,2022-12-10,新北市,三重區,1,248,0.43
5574,2022-12-08,新北市,三重區,1,247,0.29
5726,2022-12-04,新北市,三重區,1,246,0.57
5924,2022-11-29,新北市,三重區,2,245,0.86
5957,2022-11-28,新北市,三重區,1,243,0.57
6033,2022-11-26,新北市,三重區,2,242,0.71
6119,2022-11-24,新北市,三重區,1,240,0.57
6253,2022-11-21,新北市,三重區,1,239,0.86
6305,2022-11-20,新北市,三重區,1,238,0.71
6354,2022-11-19,新北市,三重區,1,237,0.57
6454,2022-11-17,新北市,三重區,2,236,0.86
6552,2022-11-15,新北市,三重區,1,234,0.86
6711,2022-11-12,新北市,三重區,2,233,1.00
6774,2022-11-11,新北市,三重區,1,231,0.71
6897,2022-11-09,新北市,三重區,2,230,0.86
6954,2022-11-08,新北市,三重區,1,228,0.57
7073,2022-11-06,新北市,三重區,1,227,0.86
7248,2022-11-03,新北市,三重區,2,226,1.00
7359,2022-11-01,新北市,三重區,1,224,0.86
7436,2022-10-31,新北市,三重區,2,223,0.86
7495,2022-10-30,新北市,三重區,2,221,0.71
7757,2022-10-26,新北市,三重區,1,219,1.00
7835,2022-10-25,新北市,三重區,1,218,1.29
7900,2022-10-24,新北市,三重區,1,217,1.29
7969,2022-10-23,新北市,三重區,1,216,1.29
8044,2022-10-22,新北市,三重區,1,215,1.43
8186,2022-10-20,新北市,三重區,2,214,1.43
8266,2022-10-19,新北市,三重區,3,212,1.29
8327,2022-10-18,新北市,三重區,1,209,1.00
8395,2022-10-17,新北市,三重區,1,208,0.86
8473,2022-10-16,新北市,三重區,2,207,0.86
8605,2022-10-14,新北市,三重區,1,205,0.57
8682,2022-10-13,新北市,三重區,1,204,0.43
8752,2022-10-12,新北市,三重區,1,203,0.43
8889,2022-10-10,新北市,三重區,1,202,0.57
9147,2022-10-06,新北市,三重區,1,201,0.71
9210,2022-10-05,新北市,三重區,1,200,0.71
9287,2022-10-04,新北市,三重區,1,199,0.71
9359,2022-10-03,新北市,三重區,1,198,0.57
9434,2022-10-02,新北市,三重區,1,197,0.43
9619,2022-09-29,新北市,三重區,1,196,0.57
9678,2022-09-28,新北市,三重區,1,195,0.71
9852,2022-09-25,新北市,三重區,1,194,1.00
9910,2022-09-24,新北市,三重區,1,193,1.00
10023,2022-09-22,新北市,三重區,2,192,1.14
10098,2022-09-21,新北市,三重區,2,190,0.86
10151,2022-09-20,新北市,三重區,1,188,0.86
10244,2022-09-18,新北市,三重區,1,187,1.00
10292,2022-09-17,新北市,三重區,1,186,1.14
10351,2022-09-16,新北市,三重區,1,185,1.00
10472,2022-09-14,新北市,三重區,2,184,0.86
10520,2022-09-13,新北市,三重區,1,182,0.71
10573,2022-09-12,新北市,三重區,1,181,0.57
10634,2022-09-11,新北市,三重區,2,180,0.43
10827,2022-09-07,新北市,三重區,1,178,0.43
11075,2022-09-01,新北市,三重區,2,177,0.57
11152,2022-08-30,新北市,三重區,1,175,0.43
11246,2022-08-28,新北市,三重區,1,174,0.57
11401,2022-08-24,新北市,三重區,1,173,0.43
11431,2022-08-23,新北市,三重區,1,172,0.29
11471,2022-08-22,新北市,三重區,1,171,0.14
11715,2022-08-15,新北市,三重區,1,170,0.43
11834,2022-08-12,新北市,三重區,1,169,0.43
11872,2022-08-11,新北市,三重區,1,168,0.43
12069,2022-08-06,新北市,三重區,1,167,0.57
12116,2022-08-05,新北市,三重區,1,166,0.43
12151,2022-08-04,新北市,三重區,1,165,0.43
12348,2022-07-31,新北市,三重區,1,164,0.43
12444,2022-07-29,新北市,三重區,1,163,0.43
12502,2022-07-28,新北市,三重區,1,162,0.29
12729,2022-07-24,新北市,三重區,1,161,0.43
12896,2022-07-21,新北市,三重區,1,160,0.71
13082,2022-07-18,新北市,三重區,1,159,0.71
13140,2022-07-17,新北市,三重區,2,158,0.57
13204,2022-07-16,新北市,三重區,1,156,0.43
13346,2022-07-14,新北市,三重區,1,155,0.29
13631,2022-07-10,新北市,三重區,1,154,0.14
14190,2022-07-03,新北市,三重區,1,153,0.86
14269,2022-07-02,新北市,三重區,1,152,0.86
14454,2022-06-30,新北市,三重區,1,151,0.71
14551,2022-06-29,新北市,三重區,1,150,0.57
14747,2022-06-27,新北市,三重區,2,149,0.43
14852,2022-06-26,新北市,三重區,1,147,0.29
15475,2022-06-20,新北市,三重區,1,146,1.14
15586,2022-06-19,新北市,三重區,1,145,1.14
15698,2022-06-18,新北市,三重區,1,144,1.00
15819,2022-06-17,新北市,三重區,1,143,1.14
15956,2022-06-16,新北市,三重區,1,142,1.43
16071,2022-06-15,新北市,三重區,1,141,1.29
16205,2022-06-14,新北市,三重區,2,140,1.57
16336,2022-06-13,新北市,三重區,1,138,1.71
16576,2022-06-11,新北市,三重區,2,137,2.14
16706,2022-06-10,新北市,三重區,3,135,2.29
16940,2022-06-08,新北市,三重區,3,132,2.43
17071,2022-06-07,新北市,三重區,3,129,2.57
17192,2022-06-06,新北市,三重區,2,126,2.71
17319,2022-06-05,新北市,三重區,2,124,3.00
17426,2022-06-04,新北市,三重區,3,122,3.14
17557,2022-06-03,新北市,三重區,2,119,3.29
17685,2022-06-02,新北市,三重區,2,117,3.43
17789,2022-06-01,新北市,三重區,4,115,3.43
17918,2022-05-31,新北市,三重區,4,111,3.14
18043,2022-05-30,新北市,三重區,4,107,2.86
18172,2022-05-29,新北市,三重區,3,103,2.86
18280,2022-05-28,新北市,三重區,4,100,2.86
18386,2022-05-27,新北市,三重區,3,96,2.57
18481,2022-05-26,新北市,三重區,2,93,2.57
18580,2022-05-25,新北市,三重區,2,91,2.43
18679,2022-05-24,新北市,三重區,2,89,2.71
18763,2022-05-23,新北市,三重區,4,87,2.57
18855,2022-05-22,新北市,三重區,3,83,2.29
18944,2022-05-21,新北市,三重區,2,80,1.86
19027,2022-05-20,新北市,三重區,3,78,1.71
19102,2022-05-19,新北市,三重區,1,75,1.43
19173,2022-05-18,新北市,三重區,4,74,1.29
19240,2022-05-17,新北市,三重區,1,70,1.00
19304,2022-05-16,新北市,三重區,2,69,1.14
19424,2022-05-14,新北市,三重區,1,67,1.29
19474,2022-05-13,新北市,三重區,1,66,1.29
19558,2022-05-11,新北市,三重區,2,65,1.57
19600,2022-05-10,新北市,三重區,2,63,1.43
19642,2022-05-09,新北市,三重區,1,61,1.14
19668,2022-05-08,新北市,三重區,2,60,1.00
19692,2022-05-07,新北市,三重區,1,58,0.86
19717,2022-05-06,新北市,三重區,1,57,0.86
19735,2022-05-05,新北市,三重區,2,56,0.71
19755,2022-05-04,新北市,三重區,1,54,0.43
19792,2022-05-01,新北市,三重區,1,53,0.29
19808,2022-04-30,新北市,三重區,1,52,0.14
19917,2021-09-25,新北市,三重區,1,51,0.14
19961,2021-08-14,新北市,三重區,1,50,0.14
19997,2021-07-30,新北市,三重區,1,49,0.14
20105,2021-07-10,新北市,三重區,1,48,0.29
20158,2021-07-05,新北市,三重區,1,47,0.29
20213,2021-06-29,新北市,三重區,1,46,0.43
20272,2021-06-24,新北市,三重區,1,45,1.00
20283,2021-06-23,新北市,三重區,1,44,0.86
20304,2021-06-21,新北市,三重區,1,43,0.86
20320,2021-06-20,新北市,三重區,2,42,0.71
20333,2021-06-19,新北市,三重區,1,40,0.57
20347,2021-06-18,新北市,三重區,1,39,0.71
20390,2021-06-15,新北市,三重區,1,38,1.29
20424,2021-06-13,新北市,三重區,1,37,1.57
20448,2021-06-12,新北市,三重區,2,36,1.57
20478,2021-06-10,新北市,三重區,3,34,1.71
20494,2021-06-09,新北市,三重區,2,31,1.43
20511,2021-06-08,新北市,三重區,1,29,1.43
20534,2021-06-07,新北市,三重區,2,28,1.86
20554,2021-06-06,新北市,三重區,1,26,2.29
20577,2021-06-05,新北市,三重區,1,25,2.14
20593,2021-06-04,新北市,三重區,2,24,2.00
20618,2021-06-03,新北市,三重區,1,22,1.71
20639,2021-06-02,新北市,三重區,2,21,1.71
20662,2021-06-01,新北市,三重區,4,19,1.86
20679,2021-05-31,新北市,三重區,5,15,1.57
20755,2021-05-27,新北市,三重區,1,10,1.14
20768,2021-05-26,新北市,三重區,3,9,1.29
20784,2021-05-25,新北市,三重區,2,6,0.86
20798,2021-05-24,新北市,三重區,2,4,0.57
20833,2021-05-20,新北市,三重區,2,2,0.29
