UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
87,2023-04-14,宜蘭縣,全區,1,381,0.14
220,2023-03-31,宜蘭縣,全區,1,380,0.14
419,2023-03-21,宜蘭縣,全區,1,379,0.57
493,2023-03-19,宜蘭縣,全區,1,378,0.43
527,2023-03-18,宜蘭縣,全區,2,377,0.29
827,2023-03-11,宜蘭縣,全區,1,375,1.43
866,2023-03-10,宜蘭縣,全區,2,374,1.43
918,2023-03-09,宜蘭縣,全區,1,372,1.14
969,2023-03-08,宜蘭縣,全區,2,371,1.14
1021,2023-03-07,宜蘭縣,全區,1,369,1.00
1057,2023-03-06,宜蘭縣,全區,2,368,0.86
1108,2023-03-05,宜蘭縣,全區,1,366,0.71
1163,2023-03-04,宜蘭縣,全區,1,365,0.57
1273,2023-03-02,宜蘭縣,全區,1,364,0.71
1325,2023-03-01,宜蘭縣,全區,1,363,0.71
1433,2023-02-27,宜蘭縣,全區,1,362,1.14
1608,2023-02-24,宜蘭縣,全區,2,361,1.43
1666,2023-02-23,宜蘭縣,全區,1,359,1.14
1731,2023-02-22,宜蘭縣,全區,3,358,1.29
1794,2023-02-21,宜蘭縣,全區,1,355,1.14
1848,2023-02-20,宜蘭縣,全區,1,354,1.14
1953,2023-02-18,宜蘭縣,全區,2,353,1.14
2071,2023-02-16,宜蘭縣,全區,2,351,0.86
2129,2023-02-15,宜蘭縣,全區,2,349,0.57
2204,2023-02-14,宜蘭縣,全區,1,347,0.57
2270,2023-02-13,宜蘭縣,全區,1,346,0.57
2583,2023-02-08,宜蘭縣,全區,2,345,1.14
2669,2023-02-07,宜蘭縣,全區,1,343,0.86
2728,2023-02-06,宜蘭縣,全區,2,342,0.86
2792,2023-02-05,宜蘭縣,全區,1,340,0.57
2971,2023-02-02,宜蘭縣,全區,2,339,0.71
3107,2023-01-31,宜蘭縣,全區,1,337,0.86
3218,2023-01-29,宜蘭縣,全區,1,336,0.86
3275,2023-01-28,宜蘭縣,全區,1,335,0.86
3371,2023-01-26,宜蘭縣,全區,1,334,0.86
3433,2023-01-25,宜蘭縣,全區,2,333,0.86
3490,2023-01-24,宜蘭縣,全區,1,331,0.57
3595,2023-01-22,宜蘭縣,全區,1,330,0.71
3684,2023-01-20,宜蘭縣,全區,1,329,0.57
3730,2023-01-19,宜蘭縣,全區,1,328,0.43
3821,2023-01-17,宜蘭縣,全區,1,327,0.57
3875,2023-01-16,宜蘭縣,全區,1,326,0.43
4086,2023-01-12,宜蘭縣,全區,1,325,0.71
4128,2023-01-11,宜蘭縣,全區,1,324,0.57
4234,2023-01-09,宜蘭縣,全區,1,323,0.57
4329,2023-01-07,宜蘭縣,全區,1,322,0.43
4381,2023-01-06,宜蘭縣,全區,1,321,0.43
4469,2023-01-04,宜蘭縣,全區,1,320,0.57
4692,2022-12-31,宜蘭縣,全區,1,319,0.43
4746,2022-12-30,宜蘭縣,全區,1,318,0.43
4787,2022-12-29,宜蘭縣,全區,1,317,0.29
4989,2022-12-24,宜蘭縣,全區,1,316,0.57
5055,2022-12-22,宜蘭縣,全區,1,315,0.43
5128,2022-12-20,宜蘭縣,全區,2,314,0.43
5319,2022-12-15,宜蘭縣,全區,1,312,0.14
5668,2022-12-06,宜蘭縣,全區,1,311,0.57
5700,2022-12-05,宜蘭縣,全區,1,310,0.43
5731,2022-12-04,宜蘭縣,全區,1,309,0.43
5805,2022-12-02,宜蘭縣,全區,1,308,0.29
5962,2022-11-28,宜蘭縣,全區,1,307,0.29
6076,2022-11-25,宜蘭縣,全區,1,306,0.71
6259,2022-11-21,宜蘭縣,全區,1,305,1.00
6309,2022-11-20,宜蘭縣,全區,2,304,0.86
6363,2022-11-19,宜蘭縣,全區,1,302,0.71
6460,2022-11-17,宜蘭縣,全區,1,301,1.00
6515,2022-11-16,宜蘭縣,全區,1,300,1.29
6555,2022-11-15,宜蘭縣,全區,1,299,1.43
6656,2022-11-13,宜蘭縣,全區,1,298,1.86
6718,2022-11-12,宜蘭縣,全區,2,297,1.86
6778,2022-11-11,宜蘭縣,全區,1,295,1.71
6836,2022-11-10,宜蘭縣,全區,3,294,1.86
6902,2022-11-09,宜蘭縣,全區,2,291,1.57
7020,2022-11-07,宜蘭縣,全區,4,289,2.00
7080,2022-11-06,宜蘭縣,全區,1,285,1.57
7136,2022-11-05,宜蘭縣,全區,1,284,1.43
7194,2022-11-04,宜蘭縣,全區,2,283,1.29
7252,2022-11-03,宜蘭縣,全區,1,281,1.14
7306,2022-11-02,宜蘭縣,全區,2,280,1.14
7367,2022-11-01,宜蘭縣,全區,3,278,1.00
7440,2022-10-31,宜蘭縣,全區,1,275,0.86
7627,2022-10-28,宜蘭縣,全區,1,274,1.71
7691,2022-10-27,宜蘭縣,全區,1,273,2.00
7762,2022-10-26,宜蘭縣,全區,1,272,2.14
7839,2022-10-25,宜蘭縣,全區,2,271,2.14
7975,2022-10-23,宜蘭縣,全區,5,269,2.29
8051,2022-10-22,宜蘭縣,全區,2,264,1.57
8117,2022-10-21,宜蘭縣,全區,3,262,1.29
8194,2022-10-20,宜蘭縣,全區,2,259,1.00
