UID,最後統計日期,縣市,鄉鎮,年齡層,累計死亡人數
1404,2023-03-29,台南市,安定區,65~69,3
1405,2023-03-02,台南市,安定區,70+,14
1406,2022-10-02,台南市,安定區,30~34,2
1407,2022-07-16,台南市,安定區,60~64,2
