UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
54,2023-04-27,高雄市,大寮區,1,84,0.14
193,2023-04-02,高雄市,大寮區,1,83,0.14
1337,2023-03-01,高雄市,大寮區,1,82,0.57
1619,2023-02-24,高雄市,大寮區,2,81,0.71
1675,2023-02-23,高雄市,大寮區,1,79,0.57
1913,2023-02-19,高雄市,大寮區,1,78,0.43
1964,2023-02-18,高雄市,大寮區,1,77,0.29
2022,2023-02-17,高雄市,大寮區,1,76,0.14
2532,2023-02-09,高雄市,大寮區,2,75,0.43
2741,2023-02-06,高雄市,大寮區,1,73,0.29
2978,2023-02-02,高雄市,大寮區,1,72,0.43
3228,2023-01-29,高雄市,大寮區,1,71,0.57
3289,2023-01-28,高雄市,大寮區,1,70,0.43
3386,2023-01-26,高雄市,大寮區,1,69,0.43
3547,2023-01-23,高雄市,大寮區,1,68,0.43
3653,2023-01-21,高雄市,大寮區,1,67,0.29
3789,2023-01-18,高雄市,大寮區,1,66,0.14
4535,2023-01-03,高雄市,大寮區,1,65,0.14
5027,2022-12-23,高雄市,大寮區,1,64,0.29
5137,2022-12-20,高雄市,大寮區,1,63,0.14
5445,2022-12-12,高雄市,大寮區,1,62,0.43
5541,2022-12-09,高雄市,大寮區,1,61,0.29
5631,2022-12-07,高雄市,大寮區,1,60,0.14
6608,2022-11-14,高雄市,大寮區,2,59,0.57
6667,2022-11-13,高雄市,大寮區,1,57,0.29
6915,2022-11-09,高雄市,大寮區,1,56,0.14
7379,2022-11-01,高雄市,大寮區,1,55,0.43
7512,2022-10-30,高雄市,大寮區,1,54,0.43
7704,2022-10-27,高雄市,大寮區,1,53,0.43
7847,2022-10-25,高雄市,大寮區,1,52,0.29
8130,2022-10-21,高雄市,大寮區,1,51,0.14
8624,2022-10-14,高雄市,大寮區,1,50,0.29
8701,2022-10-13,高雄市,大寮區,1,49,0.14
9376,2022-10-03,高雄市,大寮區,1,48,0.29
9450,2022-10-02,高雄市,大寮區,1,47,0.14
9867,2022-09-25,高雄市,大寮區,1,46,0.43
9928,2022-09-24,高雄市,大寮區,1,45,0.43
10045,2022-09-22,高雄市,大寮區,1,44,0.43
10258,2022-09-18,高雄市,大寮區,1,43,0.57
10366,2022-09-16,高雄市,大寮區,1,42,0.43
10427,2022-09-15,高雄市,大寮區,1,41,0.43
10484,2022-09-14,高雄市,大寮區,1,40,0.29
10741,2022-09-09,高雄市,大寮區,1,39,0.57
10837,2022-09-07,高雄市,大寮區,1,38,0.43
10871,2022-09-06,高雄市,大寮區,1,37,0.29
10911,2022-09-05,高雄市,大寮區,1,36,0.14
11554,2022-08-20,高雄市,大寮區,1,35,0.29
11725,2022-08-15,高雄市,大寮區,1,34,0.29
11805,2022-08-13,高雄市,大寮區,1,33,0.14
13709,2022-07-09,高雄市,大寮區,1,32,0.57
14105,2022-07-04,高雄市,大寮區,2,31,0.71
14206,2022-07-03,高雄市,大寮區,1,29,0.43
14376,2022-07-01,高雄市,大寮區,1,28,0.43
14577,2022-06-29,高雄市,大寮區,1,27,0.43
14872,2022-06-26,高雄市,大寮區,1,26,0.43
15151,2022-06-23,高雄市,大寮區,1,25,0.43
15500,2022-06-20,高雄市,大寮區,1,24,0.71
15847,2022-06-17,高雄市,大寮區,1,23,0.86
15982,2022-06-16,高雄市,大寮區,1,22,0.86
16101,2022-06-15,高雄市,大寮區,1,21,0.71
16234,2022-06-14,高雄市,大寮區,1,20,1.00
16364,2022-06-13,高雄市,大寮區,1,19,1.00
16485,2022-06-12,高雄市,大寮區,1,18,1.00
16737,2022-06-10,高雄市,大寮區,1,17,1.14
16968,2022-06-08,高雄市,大寮區,3,16,1.14
17099,2022-06-07,高雄市,大寮區,1,13,0.86
17229,2022-06-06,高雄市,大寮區,1,12,0.71
17353,2022-06-05,高雄市,大寮區,1,11,0.86
17461,2022-06-04,高雄市,大寮區,1,10,0.71
17709,2022-06-02,高雄市,大寮區,1,9,0.57
17817,2022-06-01,高雄市,大寮區,1,8,0.57
18076,2022-05-30,高雄市,大寮區,2,7,0.43
18509,2022-05-26,高雄市,大寮區,1,5,0.43
18794,2022-05-23,高雄市,大寮區,1,4,0.43
18884,2022-05-22,高雄市,大寮區,1,3,0.29
19197,2022-05-18,高雄市,大寮區,1,2,0.14
20437,2021-06-13,高雄市,大寮區,1,1,0.14
