UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
61,2023-04-25,基隆市,安樂區,1,98,0.14
318,2023-03-25,基隆市,安樂區,1,97,0.29
497,2023-03-19,基隆市,安樂區,1,96,0.14
782,2023-03-12,基隆市,安樂區,1,95,0.14
1116,2023-03-05,基隆市,安樂區,1,94,0.14
1741,2023-02-22,基隆市,安樂區,2,93,0.86
1854,2023-02-20,基隆市,安樂區,2,91,0.71
1910,2023-02-19,基隆市,安樂區,1,89,0.43
2077,2023-02-16,基隆市,安樂區,1,88,0.29
2140,2023-02-15,基隆市,安樂區,1,87,0.29
2525,2023-02-09,基隆市,安樂區,1,86,0.29
2910,2023-02-03,基隆市,安樂區,1,85,0.57
2976,2023-02-02,基隆市,安樂區,1,84,0.43
3166,2023-01-30,基隆市,安樂區,1,83,0.29
3225,2023-01-29,基隆市,安樂區,1,82,0.14
4533,2023-01-03,基隆市,安樂區,1,81,0.14
5325,2022-12-15,基隆市,安樂區,1,80,0.14
5811,2022-12-02,基隆市,安樂區,1,79,0.43
5856,2022-12-01,基隆市,安樂區,1,78,0.29
5968,2022-11-28,基隆市,安樂區,1,77,0.29
6125,2022-11-24,基隆市,安樂區,1,76,0.14
6663,2022-11-13,基隆市,安樂區,2,75,0.43
6841,2022-11-10,基隆市,安樂區,1,73,0.14
7507,2022-10-30,基隆市,安樂區,1,72,0.57
7563,2022-10-29,基隆市,安樂區,1,71,0.43
7633,2022-10-28,基隆市,安樂區,1,70,0.29
7700,2022-10-27,基隆市,安樂區,1,69,0.14
8340,2022-10-18,基隆市,安樂區,1,68,0.43
8619,2022-10-14,基隆市,安樂區,2,67,0.43
8835,2022-10-11,基隆市,安樂區,1,65,0.14
9509,2022-10-01,基隆市,安樂區,1,64,0.43
9694,2022-09-28,基隆市,安樂區,1,63,0.57
9810,2022-09-26,基隆市,安樂區,1,62,0.57
10040,2022-09-22,基隆市,安樂區,2,61,0.43
10161,2022-09-20,基隆市,安樂區,1,59,0.14
10586,2022-09-12,基隆市,安樂區,1,58,0.29
10868,2022-09-06,基隆市,安樂區,1,57,0.29
11117,2022-08-31,基隆市,安樂區,1,56,0.43
11161,2022-08-30,基隆市,安樂區,1,55,0.29
11289,2022-08-27,基隆市,安樂區,1,54,0.14
11842,2022-08-12,基隆市,安樂區,1,53,0.14
12738,2022-07-24,基隆市,安樂區,1,52,0.29
13021,2022-07-19,基隆市,安樂區,1,51,0.29
13357,2022-07-14,基隆市,安樂區,1,50,0.43
13774,2022-07-08,基隆市,安樂區,2,49,0.71
13928,2022-07-06,基隆市,安樂區,1,47,0.43
14014,2022-07-05,基隆市,安樂區,1,46,0.29
14100,2022-07-04,基隆市,安樂區,1,45,0.29
14665,2022-06-28,基隆市,安樂區,1,44,0.57
15056,2022-06-24,基隆市,安樂區,1,43,1.14
15271,2022-06-22,基隆市,安樂區,2,42,1.29
15380,2022-06-21,基隆市,安樂區,1,40,1.14
15492,2022-06-20,基隆市,安樂區,1,39,1.14
15605,2022-06-19,基隆市,安樂區,2,38,1.00
15719,2022-06-18,基隆市,安樂區,1,36,0.71
15975,2022-06-16,基隆市,安樂區,2,35,0.86
16092,2022-06-15,基隆市,安樂區,1,33,0.57
16228,2022-06-14,基隆市,安樂區,1,32,0.43
16602,2022-06-11,基隆市,安樂區,1,31,0.43
16732,2022-06-10,基隆市,安樂區,1,30,0.57
17347,2022-06-05,基隆市,安樂區,1,29,0.71
17454,2022-06-04,基隆市,安樂區,2,28,0.71
17583,2022-06-03,基隆市,安樂區,1,26,0.57
17944,2022-05-31,基隆市,安樂區,1,25,0.57
18198,2022-05-29,基隆市,安樂區,1,24,0.71
18305,2022-05-28,基隆市,安樂區,1,23,0.57
18606,2022-05-25,基隆市,安樂區,1,22,1.29
18700,2022-05-24,基隆市,安樂區,1,21,1.14
18785,2022-05-23,基隆市,安樂區,1,20,1.00
18968,2022-05-21,基隆市,安樂區,2,19,1.00
19051,2022-05-20,基隆市,安樂區,1,17,0.71
19123,2022-05-19,基隆市,安樂區,3,16,0.57
19322,2022-05-16,基隆市,安樂區,1,13,0.57
19573,2022-05-11,基隆市,安樂區,2,12,0.57
19616,2022-05-10,基隆市,安樂區,1,10,0.29
19677,2022-05-08,基隆市,安樂區,1,9,0.14
19862,2022-04-23,基隆市,安樂區,1,8,0.14
19908,2021-10-02,基隆市,安樂區,1,7,0.14
20167,2021-07-04,基隆市,安樂區,1,6,0.14
20380,2021-06-16,基隆市,安樂區,1,5,0.14
20522,2021-06-08,基隆市,安樂區,2,4,0.57
20545,2021-06-07,基隆市,安樂區,1,2,0.29
20566,2021-06-06,基隆市,安樂區,1,1,0.14
