UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
78,2023-04-17,雲林縣,全區,1,588,0.29
81,2023-04-16,雲林縣,全區,1,587,0.14
154,2023-04-05,雲林縣,全區,1,586,0.14
283,2023-03-27,雲林縣,全區,1,585,0.57
299,2023-03-26,雲林縣,全區,1,584,0.71
364,2023-03-23,雲林縣,全區,2,583,0.71
456,2023-03-20,雲林縣,全區,2,581,0.71
578,2023-03-17,雲林縣,全區,1,579,1.00
619,2023-03-16,雲林縣,全區,1,578,1.14
663,2023-03-15,雲林縣,全區,1,577,1.00
744,2023-03-13,雲林縣,全區,1,576,1.14
781,2023-03-12,雲林縣,全區,3,575,1.14
872,2023-03-10,雲林縣,全區,2,572,1.29
975,2023-03-08,雲林縣,全區,2,570,1.29
1063,2023-03-06,雲林縣,全區,1,568,1.29
1115,2023-03-05,雲林縣,全區,2,567,1.43
1168,2023-03-04,雲林縣,全區,2,565,1.57
1227,2023-03-03,雲林縣,全區,1,563,1.29
1282,2023-03-02,雲林縣,全區,1,562,1.43
1331,2023-03-01,雲林縣,全區,1,561,1.57
1386,2023-02-28,雲林縣,全區,1,560,1.57
1439,2023-02-27,雲林縣,全區,2,559,1.57
1499,2023-02-26,雲林縣,全區,3,557,1.29
1614,2023-02-24,雲林縣,全區,2,554,1.00
1670,2023-02-23,雲林縣,全區,2,552,0.86
1739,2023-02-22,雲林縣,全區,1,550,0.57
1799,2023-02-21,雲林縣,全區,1,549,0.57
1909,2023-02-19,雲林縣,全區,1,548,0.43
2019,2023-02-17,雲林縣,全區,1,547,0.57
2139,2023-02-15,雲林縣,全區,1,546,1.14
2394,2023-02-11,雲林縣,全區,2,545,1.71
2461,2023-02-10,雲林縣,全區,3,543,1.43
2524,2023-02-09,雲林縣,全區,2,540,1.43
2591,2023-02-08,雲林縣,全區,3,538,1.14
2735,2023-02-06,雲林縣,全區,1,535,1.43
2799,2023-02-05,雲林縣,全區,1,534,1.71
2909,2023-02-03,雲林縣,全區,3,533,2.00
3048,2023-02-01,雲林縣,全區,1,530,2.00
3112,2023-01-31,雲林縣,全區,4,529,1.86
3165,2023-01-30,雲林縣,全區,3,525,1.57
