UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
920,2023-03-09,桃園市,平鎮區,1,128,0.43
1111,2023-03-05,桃園市,平鎮區,1,127,0.29
1225,2023-03-03,桃園市,平鎮區,1,126,0.43
1560,2023-02-25,桃園市,平鎮區,2,125,0.57
1797,2023-02-21,桃園市,平鎮區,2,123,0.43
2074,2023-02-16,桃園市,平鎮區,1,121,0.43
2388,2023-02-11,桃園市,平鎮區,1,120,0.71
2458,2023-02-10,桃園市,平鎮區,1,119,0.57
2588,2023-02-08,桃園市,平鎮區,3,118,0.57
2906,2023-02-03,桃園市,平鎮區,1,115,0.43
3281,2023-01-28,桃園市,平鎮區,2,114,0.43
3598,2023-01-22,桃園市,平鎮區,1,112,0.14
4046,2023-01-13,桃園市,平鎮區,2,111,0.29
4383,2023-01-06,桃園市,平鎮區,1,109,0.43
4646,2023-01-01,桃園市,平鎮區,1,108,0.29
4695,2022-12-31,桃園市,平鎮區,1,107,0.14
5058,2022-12-22,桃園市,平鎮區,1,106,0.29
5096,2022-12-21,桃園市,平鎮區,1,105,0.14
5537,2022-12-09,桃園市,平鎮區,1,104,0.29
5734,2022-12-04,桃園市,平鎮區,1,103,0.29
5965,2022-11-28,桃園市,平鎮區,1,102,0.14
6262,2022-11-21,桃園市,平鎮區,1,101,0.86
6312,2022-11-20,桃園市,平鎮區,1,100,0.71
6420,2022-11-18,桃園市,平鎮區,2,99,0.71
6462,2022-11-17,桃園市,平鎮區,1,97,0.43
6517,2022-11-16,桃園市,平鎮區,1,96,0.29
6720,2022-11-12,桃園市,平鎮區,1,95,0.14
7309,2022-11-02,桃園市,平鎮區,1,94,0.43
7559,2022-10-29,桃園市,平鎮區,1,93,0.57
7695,2022-10-27,桃園市,平鎮區,1,92,0.43
7768,2022-10-26,桃園市,平鎮區,1,91,0.43
7979,2022-10-23,桃園市,平鎮區,1,90,0.43
8200,2022-10-20,桃園市,平鎮區,1,89,0.43
8276,2022-10-19,桃園市,平鎮區,1,88,0.29
8614,2022-10-14,桃園市,平鎮區,1,87,0.29
8830,2022-10-11,桃園市,平鎮區,1,86,0.57
9090,2022-10-07,桃園市,平鎮區,1,85,1.14
9160,2022-10-06,桃園市,平鎮區,1,84,1.00
9219,2022-10-05,桃園市,平鎮區,1,83,0.86
9299,2022-10-04,桃園市,平鎮區,1,82,0.71
9368,2022-10-03,桃園市,平鎮區,3,81,0.71
9444,2022-10-02,桃園市,平鎮區,1,78,0.43
9739,2022-09-27,桃園市,平鎮區,1,77,0.57
9806,2022-09-26,桃園市,平鎮區,1,76,0.43
9925,2022-09-24,桃園市,平鎮區,1,75,0.29
10106,2022-09-21,桃園市,平鎮區,1,74,0.29
10296,2022-09-17,桃園市,平鎮區,1,73,0.29
10643,2022-09-11,桃園市,平鎮區,1,72,0.29
10906,2022-09-05,桃園市,平鎮區,1,71,0.29
10952,2022-09-04,桃園市,平鎮區,1,70,0.29
11204,2022-08-29,桃園市,平鎮區,1,69,0.14
11762,2022-08-14,桃園市,平鎮區,1,68,0.29
11992,2022-08-08,桃園市,平鎮區,1,67,0.14
12558,2022-07-27,桃園市,平鎮區,1,66,0.29
12681,2022-07-25,桃園市,平鎮區,1,65,0.14
13087,2022-07-18,桃園市,平鎮區,1,64,0.57
13354,2022-07-14,桃園市,平鎮區,2,63,0.71
13491,2022-07-12,桃園市,平鎮區,1,61,0.43
13568,2022-07-11,桃園市,平鎮區,1,60,0.29
13769,2022-07-08,桃園市,平鎮區,1,59,0.29
14277,2022-07-02,桃園市,平鎮區,1,58,0.71
14462,2022-06-30,桃園市,平鎮區,1,57,0.86
14753,2022-06-27,桃園市,平鎮區,3,56,1.00
14964,2022-06-25,桃園市,平鎮區,1,53,0.86
15052,2022-06-24,桃園市,平鎮區,1,52,0.86
15266,2022-06-22,桃園市,平鎮區,1,51,1.00
15373,2022-06-21,桃園市,平鎮區,1,50,1.00
15599,2022-06-19,桃園市,平鎮區,2,49,1.00
15714,2022-06-18,桃園市,平鎮區,1,47,1.00
15836,2022-06-17,桃園市,平鎮區,1,46,1.00
15967,2022-06-16,桃園市,平鎮區,1,45,0.86
16088,2022-06-15,桃園市,平鎮區,1,44,0.86
16352,2022-06-13,桃園市,平鎮區,1,43,1.00
16473,2022-06-12,桃園市,平鎮區,2,42,1.29
16595,2022-06-11,桃園市,平鎮區,1,40,1.14
16835,2022-06-09,桃園市,平鎮區,1,39,1.43
16955,2022-06-08,桃園市,平鎮區,1,38,1.86
17086,2022-06-07,桃園市,平鎮區,1,37,2.00
17216,2022-06-06,桃園市,平鎮區,3,36,2.14
17338,2022-06-05,桃園市,平鎮區,1,33,1.86
17447,2022-06-04,桃園市,平鎮區,2,32,1.86
17577,2022-06-03,桃園市,平鎮區,1,30,1.57
17703,2022-06-02,桃園市,平鎮區,4,29,1.43
17804,2022-06-01,桃園市,平鎮區,2,25,1.14
17939,2022-05-31,桃園市,平鎮區,2,23,0.86
18064,2022-05-30,桃園市,平鎮區,1,21,0.57
18192,2022-05-29,桃園市,平鎮區,1,20,0.71
18500,2022-05-26,桃園市,平鎮區,2,19,1.00
18781,2022-05-23,桃園市,平鎮區,2,17,1.29
18962,2022-05-21,桃園市,平鎮區,1,15,1.29
19045,2022-05-20,桃園市,平鎮區,2,14,1.29
19120,2022-05-19,桃園市,平鎮區,2,12,1.00
19258,2022-05-17,桃園市,平鎮區,2,10,0.86
19320,2022-05-16,桃園市,平鎮區,1,8,0.57
19376,2022-05-15,桃園市,平鎮區,1,7,0.43
19436,2022-05-14,桃園市,平鎮區,1,6,0.43
19569,2022-05-11,桃園市,平鎮區,1,5,0.29
19675,2022-05-08,桃園市,平鎮區,1,4,0.14
20090,2021-07-12,桃園市,平鎮區,1,3,0.14
20562,2021-06-06,桃園市,平鎮區,1,2,0.29
20649,2021-06-02,桃園市,平鎮區,1,1,0.14
