UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
8461,2023-01-02,高雄市,全區,90.70,86.20,1.10,74.50,0.00,0.00,0.00,0.00
8462,2023-01-02,高雄市,6個月-4歲,50.90,26.20,1.40,0.00,0.00,0.00,0.00,0.00
8463,2023-01-02,高雄市,5-11歲,87.90,68.80,0.10,20.80,0.00,0.00,0.00,0.00
8464,2023-01-02,高雄市,12-17歲,95.50,89.10,0.10,71.70,0.00,0.00,0.00,0.00
8465,2023-01-02,高雄市,18-29歲,96.30,93.20,0.80,80.90,0.00,0.00,0.00,0.00
8466,2023-01-02,高雄市,30-49歲,94.10,91.40,1.10,82.50,0.00,0.00,0.00,0.00
8467,2023-01-02,高雄市,50-64歲,90.70,88.20,1.30,80.40,27.60,0.00,0.00,0.00
8468,2023-01-02,高雄市,65-74歲,91.20,89.00,1.50,83.50,54.90,11.40,0.00,0.00
8469,2023-01-02,高雄市,75歲以上,82.60,78.90,1.40,72.50,49.50,10.30,0.00,0.00
8716,2022-12-26,高雄市,全區,90.70,86.10,1.00,73.80,0.00,0.00,0.00,0.00
8717,2022-12-26,高雄市,6個月-4歲,50.80,25.90,1.10,0.00,0.00,0.00,0.00,0.00
8718,2022-12-26,高雄市,5-11歲,87.90,68.50,0.00,11.70,0.00,0.00,0.00,0.00
8719,2022-12-26,高雄市,12-17歲,95.50,89.10,0.10,70.80,0.00,0.00,0.00,0.00
8720,2022-12-26,高雄市,18-29歲,96.40,93.30,0.80,80.90,0.00,0.00,0.00,0.00
8721,2022-12-26,高雄市,30-49歲,94.10,91.40,1.10,82.50,0.00,0.00,0.00,0.00
8722,2022-12-26,高雄市,50-64歲,90.70,88.20,1.30,80.40,27.00,0.00,0.00,0.00
8723,2022-12-26,高雄市,65-74歲,91.10,88.90,1.50,83.30,54.50,10.60,0.00,0.00
8724,2022-12-26,高雄市,75歲以上,82.40,78.80,1.40,72.20,49.10,9.70,0.00,0.00
8971,2022-12-19,高雄市,全區,90.70,86.10,1.00,73.30,0.00,0.00,0.00,0.00
8972,2022-12-19,高雄市,6個月-4歲,50.60,25.30,0.70,0.00,0.00,0.00,0.00,0.00
8973,2022-12-19,高雄市,5-11歲,87.90,68.10,0.00,4.50,0.00,0.00,0.00,0.00
8974,2022-12-19,高雄市,12-17歲,95.60,89.20,0.20,70.20,0.00,0.00,0.00,0.00
8975,2022-12-19,高雄市,18-29歲,96.40,93.30,0.80,80.90,0.00,0.00,0.00,0.00
8976,2022-12-19,高雄市,30-49歲,94.10,91.40,1.10,82.40,0.00,0.00,0.00,0.00
8977,2022-12-19,高雄市,50-64歲,90.60,88.10,1.30,80.30,26.60,0.00,0.00,0.00
8978,2022-12-19,高雄市,65-74歲,91.10,88.80,1.50,83.30,54.30,10.00,0.00,0.00
8979,2022-12-19,高雄市,75歲以上,82.30,78.70,1.40,72.10,48.90,9.30,0.00,0.00
9226,2022-12-14,高雄市,全區,90.70,86.00,1.00,73.10,0.00,0.00,0.00,0.00
9227,2022-12-14,高雄市,6個月-4歲,50.50,24.80,0.60,0.00,0.00,0.00,0.00,0.00
9228,2022-12-14,高雄市,5-11歲,87.90,67.70,0.00,2.30,0.00,0.00,0.00,0.00
9229,2022-12-14,高雄市,12-17歲,95.70,89.20,0.20,69.50,0.00,0.00,0.00,0.00
9230,2022-12-14,高雄市,18-29歲,96.50,93.30,0.80,80.80,0.00,0.00,0.00,0.00
9231,2022-12-14,高雄市,30-49歲,94.10,91.40,1.00,82.40,0.00,0.00,0.00,0.00
9232,2022-12-14,高雄市,50-64歲,90.60,88.10,1.30,80.30,26.30,0.00,0.00,0.00
9233,2022-12-14,高雄市,65-74歲,91.00,88.70,1.40,83.20,54.10,9.80,0.00,0.00
9234,2022-12-14,高雄市,75歲以上,82.20,78.60,1.40,72.00,48.70,9.00,0.00,0.00
9481,2022-12-05,高雄市,全區,94.20,89.20,1.10,75.60,0.00,0.00,0.00,0.00
9482,2022-12-05,高雄市,6個月-4歲,49.90,23.60,0.10,0.00,0.00,0.00,0.00,0.00
9483,2022-12-05,高雄市,5-11歲,88.10,67.40,0.00,0.60,0.00,0.00,0.00,0.00
9484,2022-12-05,高雄市,12-17歲,95.70,89.20,0.60,68.30,0.00,0.00,0.00,0.00
9485,2022-12-05,高雄市,18-29歲,103.80,100.20,0.90,86.40,0.00,0.00,0.00,0.00
9486,2022-12-05,高雄市,30-49歲,100.50,97.40,1.10,87.40,0.00,0.00,0.00,0.00
9487,2022-12-05,高雄市,50-64歲,91.80,89.00,1.30,81.20,26.40,0.00,0.00,0.00
9488,2022-12-05,高雄市,65-74歲,92.50,90.00,1.50,83.90,54.20,9.00,0.00,0.00
9489,2022-12-05,高雄市,75歲以上,83.90,79.30,1.40,72.40,48.60,8.20,0.00,0.00
9736,2022-11-28,高雄市,全區,94.20,89.10,1.10,75.50,0.00,0.00,0.00,0.00
9737,2022-11-28,高雄市,6個月-4歲,49.60,22.80,0.00,0.00,0.00,0.00,0.00,0.00
9738,2022-11-28,高雄市,5-11歲,88.10,67.00,0.00,0.00,0.00,0.00,0.00,0.00
9739,2022-11-28,高雄市,12-17歲,95.80,89.20,0.60,67.00,0.00,0.00,0.00,0.00
9740,2022-11-28,高雄市,18-29歲,103.80,100.30,0.90,86.40,0.00,0.00,0.00,0.00
9741,2022-11-28,高雄市,30-49歲,100.50,97.40,1.10,87.40,0.00,0.00,0.00,0.00
9742,2022-11-28,高雄市,50-64歲,91.80,89.00,1.30,81.10,25.90,0.00,0.00,0.00
9743,2022-11-28,高雄市,65-74歲,92.40,89.90,1.50,83.70,53.90,8.00,0.00,0.00
9744,2022-11-28,高雄市,75歲以上,83.60,79.00,1.40,72.10,48.10,7.20,0.00,0.00
9991,2022-11-21,高雄市,全區,94.20,89.10,1.10,75.30,0.00,0.00,0.00,0.00
9992,2022-11-21,高雄市,6個月-4歲,49.30,21.80,0.00,0.00,0.00,0.00,0.00,0.00
9993,2022-11-21,高雄市,5-11歲,88.10,66.60,0.00,0.00,0.00,0.00,0.00,0.00
9994,2022-11-21,高雄市,12-17歲,95.90,89.20,0.70,65.40,0.00,0.00,0.00,0.00
9995,2022-11-21,高雄市,18-29歲,103.90,100.30,0.90,86.30,0.00,0.00,0.00,0.00
9996,2022-11-21,高雄市,30-49歲,100.50,97.40,1.10,87.30,0.00,0.00,0.00,0.00
9997,2022-11-21,高雄市,50-64歲,91.80,89.00,1.30,81.10,25.40,0.00,0.00,0.00
9998,2022-11-21,高雄市,65-74歲,92.40,89.90,1.50,83.70,53.60,6.60,0.00,0.00
9999,2022-11-21,高雄市,75歲以上,83.60,78.90,1.40,72.00,47.80,5.80,0.00,0.00
10246,2022-11-14,高雄市,全區,94.10,88.90,1.10,75.20,0.00,0.00,0.00,0.00
10247,2022-11-14,高雄市,6個月-4歲,49.00,20.90,0.00,0.00,0.00,0.00,0.00,0.00
10248,2022-11-14,高雄市,5-11歲,88.00,66.20,0.00,0.00,0.00,0.00,0.00,0.00
10249,2022-11-14,高雄市,12-17歲,96.00,89.20,0.70,65.20,0.00,0.00,0.00,0.00
10250,2022-11-14,高雄市,18-29歲,103.90,100.20,0.90,86.30,0.00,0.00,0.00,0.00
10251,2022-11-14,高雄市,30-49歲,100.50,97.30,1.10,87.10,0.00,0.00,0.00,0.00
10252,2022-11-14,高雄市,50-64歲,91.70,88.90,1.30,80.70,24.90,0.00,0.00,0.00
10253,2022-11-14,高雄市,65-74歲,92.10,89.70,1.50,83.60,53.20,5.20,0.00,0.00
10254,2022-11-14,高雄市,75歲以上,83.20,78.80,1.40,71.80,47.50,4.50,0.00,0.00
10501,2022-11-07,高雄市,全區,94.10,88.90,1.10,75.10,0.00,0.00,0.00,0.00
10502,2022-11-07,高雄市,6個月-4歲,48.40,19.80,0.00,0.00,0.00,0.00,0.00,0.00
10503,2022-11-07,高雄市,5-11歲,88.30,66.10,0.00,0.00,0.00,0.00,0.00,0.00
10504,2022-11-07,高雄市,12-17歲,95.50,88.70,0.80,64.80,0.00,0.00,0.00,0.00
10505,2022-11-07,高雄市,18-29歲,103.70,100.00,0.90,86.00,0.00,0.00,0.00,0.00
10506,2022-11-07,高雄市,30-49歲,100.50,97.30,1.10,87.10,0.00,0.00,0.00,0.00
10507,2022-11-07,高雄市,50-64歲,91.80,89.00,1.30,80.70,24.40,0.00,0.00,0.00
10508,2022-11-07,高雄市,65-74歲,92.40,90.00,1.50,83.80,53.20,5.00,0.00,0.00
10509,2022-11-07,高雄市,75歲以上,83.40,79.00,1.40,72.00,47.40,4.30,0.00,0.00
