UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
2,2023-07-02,高雄市,全區,1,1851,0.14
18,2023-05-20,高雄市,全區,1,1850,0.29
21,2023-05-19,高雄市,全區,1,1849,0.14
53,2023-04-27,高雄市,全區,1,1848,0.29
65,2023-04-21,高雄市,全區,1,1847,0.14
108,2023-04-10,高雄市,全區,1,1846,0.86
129,2023-04-07,高雄市,全區,1,1845,1.14
143,2023-04-06,高雄市,全區,1,1844,1.14
155,2023-04-05,高雄市,全區,1,1843,1.00
166,2023-04-04,高雄市,全區,2,1842,1.00
192,2023-04-02,高雄市,全區,1,1840,0.86
203,2023-04-01,高雄市,全區,2,1839,0.86
222,2023-03-31,高雄市,全區,1,1837,0.71
247,2023-03-29,高雄市,全區,1,1836,1.43
267,2023-03-28,高雄市,全區,1,1835,1.57
300,2023-03-26,高雄市,全區,1,1834,2.29
319,2023-03-25,高雄市,全區,1,1833,2.43
341,2023-03-24,高雄市,全區,2,1832,2.71
365,2023-03-23,高雄市,全區,4,1830,3.29
401,2023-03-22,高雄市,全區,2,1826,3.14
426,2023-03-21,高雄市,全區,2,1824,3.14
457,2023-03-20,高雄市,全區,4,1822,3.57
499,2023-03-19,高雄市,全區,2,1818,3.86
536,2023-03-18,高雄市,全區,3,1816,4.14
580,2023-03-17,高雄市,全區,6,1813,4.43
623,2023-03-16,高雄市,全區,3,1807,4.00
664,2023-03-15,高雄市,全區,2,1804,4.00
700,2023-03-14,高雄市,全區,5,1802,4.43
747,2023-03-13,高雄市,全區,6,1797,4.57
783,2023-03-12,高雄市,全區,4,1791,4.86
834,2023-03-11,高雄市,全區,5,1787,4.43
874,2023-03-10,高雄市,全區,3,1782,4.29
924,2023-03-09,高雄市,全區,3,1779,5.00
976,2023-03-08,高雄市,全區,5,1776,5.29
1027,2023-03-07,高雄市,全區,6,1771,5.29
1065,2023-03-06,高雄市,全區,8,1765,5.14
1122,2023-03-05,高雄市,全區,1,1757,4.57
1173,2023-03-04,高雄市,全區,4,1756,4.86
1230,2023-03-03,高雄市,全區,8,1752,6.00
1284,2023-03-02,高雄市,全區,5,1744,5.86
1336,2023-03-01,高雄市,全區,5,1739,6.43
1388,2023-02-28,高雄市,全區,5,1734,6.43
1440,2023-02-27,高雄市,全區,4,1729,6.43
