UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
735,2023-03-13,新北市,三峽區,1,108,0.29
914,2023-03-09,新北市,三峽區,1,107,0.57
1160,2023-03-04,新北市,三峽區,2,106,0.71
1219,2023-03-03,新北市,三峽區,1,104,0.71
1269,2023-03-02,新北市,三峽區,1,103,0.57
1488,2023-02-26,新北市,三峽區,1,102,0.71
1554,2023-02-25,新北市,三峽區,2,101,0.57
1663,2023-02-23,新北市,三峽區,1,99,0.29
1725,2023-02-22,新北市,三峽區,1,98,0.29
2068,2023-02-16,新北市,三峽區,1,97,0.29
2326,2023-02-12,新北市,三峽區,1,96,0.57
2515,2023-02-09,新北市,三峽區,1,95,0.86
2578,2023-02-08,新北市,三峽區,1,94,0.71
2724,2023-02-06,新北市,三峽區,1,93,0.57
2790,2023-02-05,新北市,三峽區,1,92,0.43
2848,2023-02-04,新北市,三峽區,1,91,0.29
2898,2023-02-03,新北市,三峽區,1,90,0.14
3486,2023-01-24,新北市,三峽區,1,89,0.14
3871,2023-01-16,新北市,三峽區,1,88,0.29
4041,2023-01-13,新北市,三峽區,1,87,0.14
5533,2022-12-09,新北市,三峽區,1,86,0.29
5729,2022-12-04,新北市,三峽區,1,85,0.14
6121,2022-11-24,新北市,三峽區,1,84,0.43
6357,2022-11-19,新北市,三峽區,1,83,0.43
6415,2022-11-18,新北市,三峽區,1,82,0.43
6594,2022-11-14,新北市,三峽區,1,81,0.43
6714,2022-11-12,新北市,三峽區,1,80,0.29
6957,2022-11-08,新北市,三峽區,1,79,0.29
7131,2022-11-05,新北市,三峽區,1,78,0.29
7363,2022-11-01,新北市,三峽區,1,77,0.43
7622,2022-10-28,新北市,三峽區,1,76,0.57
7759,2022-10-26,新北市,三峽區,1,75,0.43
7904,2022-10-24,新北市,三峽區,1,74,0.29
8046,2022-10-22,新北市,三峽區,1,73,0.43
8399,2022-10-17,新北市,三峽區,1,72,0.43
8477,2022-10-16,新北市,三峽區,1,71,0.29
8824,2022-10-11,新北市,三峽區,1,70,0.29
9080,2022-10-07,新北市,三峽區,1,69,0.14
9914,2022-09-24,新北市,三峽區,1,68,0.14
10636,2022-09-11,新北市,三峽區,1,67,0.14
12040,2022-08-07,新北市,三峽區,1,66,0.29
12293,2022-08-01,新北市,三峽區,1,65,0.57
12402,2022-07-30,新北市,三峽區,1,64,0.43
12445,2022-07-29,新北市,三峽區,1,63,0.29
12504,2022-07-28,新北市,三峽區,1,62,0.14
14191,2022-07-03,新北市,三峽區,1,61,0.14
14855,2022-06-26,新北市,三峽區,1,60,0.43
15364,2022-06-21,新北市,三峽區,1,59,0.57
15478,2022-06-20,新北市,三峽區,1,58,0.43
15702,2022-06-18,新北市,三峽區,1,57,0.57
15960,2022-06-16,新北市,三峽區,1,56,1.00
16341,2022-06-13,新北市,三峽區,1,55,1.29
16460,2022-06-12,新北市,三峽區,1,54,1.29
16580,2022-06-11,新北市,三峽區,2,53,1.29
16711,2022-06-10,新北市,三峽區,2,51,1.14
16825,2022-06-09,新北市,三峽區,1,49,1.14
17075,2022-06-07,新北市,三峽區,2,48,2.00
17197,2022-06-06,新北市,三峽區,1,46,2.00
17323,2022-06-05,新北市,三峽區,1,45,2.29
17431,2022-06-04,新北市,三峽區,1,44,2.14
17560,2022-06-03,新北市,三峽區,2,43,2.29
17689,2022-06-02,新北市,三峽區,4,41,2.00
17793,2022-06-01,新北市,三峽區,3,37,1.43
17923,2022-05-31,新北市,三峽區,2,34,1.14
18048,2022-05-30,新北市,三峽區,3,32,1.14
18284,2022-05-28,新北市,三峽區,2,29,1.29
18585,2022-05-25,新北市,三峽區,1,27,1.71
18683,2022-05-24,新北市,三峽區,2,26,1.86
18766,2022-05-23,新北市,三峽區,3,24,1.57
18860,2022-05-22,新北市,三峽區,1,21,1.43
18948,2022-05-21,新北市,三峽區,1,20,1.43
19032,2022-05-20,新北市,三峽區,3,19,1.29
19106,2022-05-19,新北市,三峽區,1,16,0.86
19177,2022-05-18,新北市,三峽區,2,15,0.71
19307,2022-05-16,新北市,三峽區,2,13,0.43
19366,2022-05-15,新北市,三峽區,1,11,0.14
19670,2022-05-08,新北市,三峽區,1,10,0.29
19718,2022-05-06,新北市,三峽區,1,9,0.29
19793,2022-05-01,新北市,三峽區,1,8,0.14
20077,2021-07-13,新北市,三峽區,1,7,0.14
20449,2021-06-12,新北市,三峽區,1,6,0.43
20514,2021-06-08,新北市,三峽區,1,5,0.57
20555,2021-06-06,新北市,三峽區,1,4,0.43
20578,2021-06-05,新北市,三峽區,1,3,0.29
20622,2021-06-03,新北市,三峽區,1,2,0.14
20817,2021-05-22,新北市,三峽區,1,1,0.14
