UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
207,2023-04-01,台中市,清水區,1,77,0.14
1296,2023-03-02,台中市,清水區,1,76,0.43
1518,2023-02-26,台中市,清水區,1,75,0.71
1633,2023-02-24,台中市,清水區,1,74,0.57
1687,2023-02-23,台中市,清水區,1,73,0.43
1810,2023-02-21,台中市,清水區,2,72,0.29
2219,2023-02-14,台中市,清水區,1,70,0.43
2288,2023-02-13,台中市,清水區,1,69,0.43
2350,2023-02-12,台中市,清水區,1,68,0.43
2687,2023-02-07,台中市,清水區,1,67,0.43
2749,2023-02-06,台中市,清水區,1,66,0.43
2991,2023-02-02,台中市,清水區,1,65,0.43
3127,2023-01-31,台中市,清水區,1,64,0.29
3342,2023-01-27,台中市,清水區,1,63,0.29
3557,2023-01-23,台中市,清水區,1,62,0.29
3838,2023-01-17,台中市,清水區,1,61,0.43
3891,2023-01-16,台中市,清水區,1,60,0.43
3944,2023-01-15,台中市,清水區,1,59,0.29
4197,2023-01-10,台中市,清水區,1,58,0.14
5640,2022-12-07,台中市,清水區,1,57,0.14
5902,2022-11-30,台中市,清水區,1,56,0.14
6184,2022-11-23,台中市,清水區,1,55,0.29
6381,2022-11-19,台中市,清水區,1,54,0.14
6856,2022-11-10,台中市,清水區,1,53,0.14
7271,2022-11-03,台中市,清水區,1,52,0.43
7391,2022-11-01,台中市,清水區,1,51,0.43
7458,2022-10-31,台中市,清水區,1,50,0.29
7791,2022-10-26,台中市,清水區,1,49,0.57
7929,2022-10-24,台中市,清水區,1,48,0.57
8000,2022-10-23,台中市,清水區,1,47,0.43
8075,2022-10-22,台中市,清水區,1,46,0.29
8355,2022-10-18,台中市,清水區,1,45,0.14
9048,2022-10-08,台中市,清水區,1,44,0.43
9109,2022-10-07,台中市,清水區,1,43,0.43
9174,2022-10-06,台中市,清水區,1,42,0.29
9523,2022-10-01,台中市,清水區,1,41,0.29
9643,2022-09-29,台中市,清水區,1,40,0.14
10219,2022-09-19,台中市,清水區,1,39,0.14
10696,2022-09-10,台中市,清水區,1,38,0.29
10798,2022-09-08,台中市,清水區,1,37,0.14
11696,2022-08-16,台中市,清水區,1,36,0.14
12364,2022-07-31,台中市,清水區,1,35,0.29
12523,2022-07-28,台中市,清水區,1,34,0.14
13438,2022-07-13,台中市,清水區,1,33,0.43
13588,2022-07-11,台中市,清水區,1,32,0.29
13725,2022-07-09,台中市,清水區,1,31,0.29
14119,2022-07-04,台中市,清水區,1,30,0.57
14392,2022-07-01,台中市,清水區,1,29,0.71
14593,2022-06-29,台中市,清水區,1,28,0.71
14685,2022-06-28,台中市,清水區,1,27,0.57
14780,2022-06-27,台中市,清水區,1,26,0.43
14983,2022-06-25,台中市,清水區,1,25,0.43
15073,2022-06-24,台中市,清水區,1,24,0.29
15519,2022-06-20,台中市,清水區,1,23,0.57
15870,2022-06-17,台中市,清水區,1,22,0.71
16003,2022-06-16,台中市,清水區,1,21,0.57
16256,2022-06-14,台中市,清水區,1,20,0.57
16505,2022-06-12,台中市,清水區,1,19,0.71
16624,2022-06-11,台中市,清水區,1,18,0.57
16866,2022-06-09,台中市,清水區,1,17,0.43
17118,2022-06-07,台中市,清水區,2,16,0.43
17726,2022-06-02,台中市,清水區,1,14,0.71
17971,2022-05-31,台中市,清水區,1,13,0.86
18224,2022-05-29,台中市,清水區,2,12,0.86
18427,2022-05-27,台中市,清水區,1,10,0.71
18524,2022-05-26,台中市,清水區,1,9,0.71
18627,2022-05-25,台中市,清水區,1,8,0.71
18714,2022-05-24,台中市,清水區,1,7,0.71
18899,2022-05-22,台中市,清水區,1,6,0.57
19071,2022-05-20,台中市,清水區,1,5,0.43
19139,2022-05-19,台中市,清水區,1,4,0.43
19207,2022-05-18,台中市,清水區,1,3,0.29
19498,2022-05-13,台中市,清水區,1,2,0.14
19727,2022-05-06,台中市,清水區,1,1,0.14
