UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
27,2023-05-14,台北市,中山區,1,151,0.14
395,2023-03-22,台北市,中山區,1,150,0.43
491,2023-03-19,台北市,中山區,1,149,0.43
574,2023-03-17,台北市,中山區,1,148,0.29
736,2023-03-13,台北市,中山區,1,147,0.43
915,2023-03-09,台北市,中山區,1,146,0.57
1015,2023-03-07,台北市,中山區,1,145,0.43
1161,2023-03-04,台北市,中山區,1,144,0.29
1220,2023-03-03,台北市,中山區,1,143,0.14
1607,2023-02-24,台北市,中山區,1,142,0.71
1793,2023-02-21,台北市,中山區,1,141,0.86
1845,2023-02-20,台北市,中山區,1,140,0.86
1900,2023-02-19,台北市,中山區,1,139,0.86
1950,2023-02-18,台北市,中山區,1,138,0.71
2009,2023-02-17,台北市,中山區,1,137,0.57
2069,2023-02-16,台北市,中山區,1,136,0.57
2200,2023-02-14,台北市,中山區,1,135,0.43
2266,2023-02-13,台北市,中山區,1,134,0.29
2449,2023-02-10,台北市,中山區,1,133,0.29
2725,2023-02-06,台北市,中山區,1,132,0.71
2967,2023-02-02,台北市,中山區,1,131,0.71
3038,2023-02-01,台北市,中山區,1,130,0.57
3103,2023-01-31,台北市,中山區,2,129,0.43
3213,2023-01-29,台北市,中山區,1,127,0.14
3728,2023-01-19,台北市,中山區,1,126,0.43
3819,2023-01-17,台北市,中山區,1,125,0.29
3921,2023-01-15,台北市,中山區,1,124,0.14
4325,2023-01-07,台北市,中山區,1,123,0.57
4378,2023-01-06,台北市,中山區,1,122,0.57
4426,2023-01-05,台北市,中山區,1,121,0.71
4577,2023-01-02,台北市,中山區,1,120,0.57
4689,2022-12-31,台北市,中山區,1,119,0.57
4743,2022-12-30,台北市,中山區,2,118,0.43
4910,2022-12-26,台北市,中山區,1,116,0.57
5023,2022-12-23,台北市,中山區,1,115,0.71
5094,2022-12-21,台北市,中山區,1,114,0.86
5124,2022-12-20,台北市,中山區,1,113,0.86
5172,2022-12-19,台北市,中山區,2,112,0.71
5282,2022-12-16,台北市,中山區,1,110,0.43
5316,2022-12-15,台北市,中山區,1,109,0.29
