UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
59,2023-04-25,基隆市,全區,1,383,0.14
106,2023-04-10,基隆市,全區,1,382,0.14
265,2023-03-28,基隆市,全區,1,381,0.57
280,2023-03-27,基隆市,全區,1,380,0.57
313,2023-03-25,基隆市,全區,2,379,0.57
420,2023-03-21,基隆市,全區,1,377,0.57
494,2023-03-19,基隆市,全區,1,376,0.43
528,2023-03-18,基隆市,全區,1,375,0.43
613,2023-03-16,基隆市,全區,1,374,0.43
779,2023-03-12,基隆市,全區,1,373,0.57
828,2023-03-11,基隆市,全區,1,372,0.86
1022,2023-03-07,基隆市,全區,1,371,1.57
1058,2023-03-06,基隆市,全區,1,370,1.43
1109,2023-03-05,基隆市,全區,3,369,1.29
1164,2023-03-04,基隆市,全區,2,366,1.14
1223,2023-03-03,基隆市,全區,1,364,0.86
1275,2023-03-02,基隆市,全區,1,363,0.86
1327,2023-03-01,基隆市,全區,2,362,0.86
1492,2023-02-26,基隆市,全區,2,360,2.00
1609,2023-02-24,基隆市,全區,1,358,1.86
1667,2023-02-23,基隆市,全區,1,357,1.86
1732,2023-02-22,基隆市,全區,3,356,2.00
1795,2023-02-21,基隆市,全區,2,353,1.71
1849,2023-02-20,基隆市,全區,5,351,1.43
1904,2023-02-19,基隆市,全區,1,346,0.71
2012,2023-02-17,基隆市,全區,1,345,0.86
2072,2023-02-16,基隆市,全區,2,344,1.14
2130,2023-02-15,基隆市,全區,1,342,1.14
2385,2023-02-11,基隆市,全區,2,341,1.86
2454,2023-02-10,基隆市,全區,3,339,1.57
2519,2023-02-09,基隆市,全區,2,336,1.43
2584,2023-02-08,基隆市,全區,3,334,1.43
2670,2023-02-07,基隆市,全區,1,331,1.14
2729,2023-02-06,基隆市,全區,1,330,1.00
2793,2023-02-05,基隆市,全區,1,329,1.00
2903,2023-02-03,基隆市,全區,2,328,1.29
2972,2023-02-02,基隆市,全區,2,326,1.14
3043,2023-02-01,基隆市,全區,1,324,1.00
3161,2023-01-30,基隆市,全區,1,323,0.86
3219,2023-01-29,基隆市,全區,1,322,0.86
3276,2023-01-28,基隆市,全區,2,321,0.71
3329,2023-01-27,基隆市,全區,1,319,0.43
3372,2023-01-26,基隆市,全區,1,318,0.43
3540,2023-01-23,基隆市,全區,1,317,0.43
