UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
374,2023-03-23,高雄市,楠梓區,1,109,0.29
591,2023-03-17,高雄市,楠梓區,1,108,0.43
632,2023-03-16,高雄市,楠梓區,1,107,0.29
754,2023-03-13,高雄市,楠梓區,1,106,0.14
1248,2023-03-03,高雄市,楠梓區,1,105,0.71
1455,2023-02-27,高雄市,楠梓區,2,104,0.86
1523,2023-02-26,高雄市,楠梓區,1,102,0.57
1576,2023-02-25,高雄市,楠梓區,1,101,0.43
1636,2023-02-24,高雄市,楠梓區,1,100,0.29
1690,2023-02-23,高雄市,楠梓區,1,99,0.14
2097,2023-02-16,高雄市,楠梓區,1,98,0.29
2227,2023-02-14,高雄市,楠梓區,1,97,0.29
2549,2023-02-09,高雄市,楠梓區,1,96,0.29
2758,2023-02-06,高雄市,楠梓區,1,95,0.14
3398,2023-01-26,高雄市,楠梓區,1,94,0.43
3458,2023-01-25,高雄市,楠梓區,1,93,0.29
3509,2023-01-24,高雄市,楠梓區,1,92,0.14
3893,2023-01-16,高雄市,楠梓區,1,91,0.29
4149,2023-01-11,高雄市,楠梓區,1,90,0.29
4446,2023-01-05,高雄市,楠梓區,1,89,0.71
4493,2023-01-04,高雄市,楠梓區,1,88,0.71
4552,2023-01-03,高雄市,楠梓區,1,87,0.57
4608,2023-01-02,高雄市,楠梓區,1,86,0.43
4714,2022-12-31,高雄市,楠梓區,1,85,0.29
4803,2022-12-29,高雄市,楠梓區,1,84,0.14
5147,2022-12-20,高雄市,楠梓區,1,83,0.43
5257,2022-12-17,高雄市,楠梓區,1,82,0.43
5298,2022-12-16,高雄市,楠梓區,1,81,0.29
5422,2022-12-13,高雄市,楠梓區,1,80,0.14
6052,2022-11-26,高雄市,楠梓區,1,79,0.14
6624,2022-11-14,高雄市,楠梓區,1,78,0.57
6680,2022-11-13,高雄市,楠梓區,1,77,0.43
6801,2022-11-11,高雄市,楠梓區,1,76,0.57
6865,2022-11-10,高雄市,楠梓區,1,75,0.43
7099,2022-11-06,高雄市,楠梓區,2,74,0.43
7331,2022-11-02,高雄市,楠梓區,1,72,0.29
7523,2022-10-30,高雄市,楠梓區,1,71,0.29
7868,2022-10-25,高雄市,楠梓區,1,70,0.14
8719,2022-10-13,高雄市,楠梓區,1,69,1.00
8862,2022-10-11,高雄市,楠梓區,2,68,0.86
8922,2022-10-10,高雄市,楠梓區,2,66,0.71
8998,2022-10-09,高雄市,楠梓區,2,64,0.57
9330,2022-10-04,高雄市,楠梓區,1,62,0.43
9395,2022-10-03,高雄市,楠梓區,1,61,0.29
9465,2022-10-02,高雄市,楠梓區,1,60,0.14
10381,2022-09-16,高雄市,楠梓區,1,59,0.29
10700,2022-09-10,高雄市,楠梓區,1,58,0.29
10926,2022-09-05,高雄市,楠梓區,1,57,0.14
11224,2022-08-29,高雄市,楠梓區,1,56,0.29
11414,2022-08-24,高雄市,楠梓區,1,55,0.29
11531,2022-08-21,高雄市,楠梓區,1,54,0.14
12639,2022-07-26,高雄市,楠梓區,1,53,0.43
12918,2022-07-21,高雄市,楠梓區,1,52,0.43
12979,2022-07-20,高雄市,楠梓區,1,51,0.43
13305,2022-07-15,高雄市,楠梓區,1,50,0.57
13378,2022-07-14,高雄市,楠梓區,1,49,0.43
13517,2022-07-12,高雄市,楠梓區,1,48,0.57
13661,2022-07-10,高雄市,楠梓區,1,47,1.00
13868,2022-07-07,高雄市,楠梓區,1,46,1.00
13954,2022-07-06,高雄市,楠梓區,1,45,1.00
14039,2022-07-05,高雄市,楠梓區,3,44,1.00
14129,2022-07-04,高雄市,楠梓區,1,41,0.57
14231,2022-07-03,高雄市,楠梓區,1,40,0.71
14493,2022-06-30,高雄市,楠梓區,1,39,1.43
14601,2022-06-29,高雄市,楠梓區,1,38,1.43
14788,2022-06-27,高雄市,楠梓區,2,37,1.57
14894,2022-06-26,高雄市,楠梓區,2,35,1.29
14992,2022-06-25,高雄市,楠梓區,2,33,1.00
15085,2022-06-24,高雄市,楠梓區,2,31,0.86
15182,2022-06-23,高雄市,楠梓區,1,29,0.71
15305,2022-06-22,高雄市,楠梓區,2,28,0.71
15752,2022-06-18,高雄市,楠梓區,1,26,1.14
15883,2022-06-17,高雄市,楠梓區,1,25,1.14
16016,2022-06-16,高雄市,楠梓區,1,24,1.00
16137,2022-06-15,高雄市,楠梓區,2,23,0.86
16269,2022-06-14,高雄市,楠梓區,2,21,0.57
16393,2022-06-13,高雄市,楠梓區,1,19,0.57
16639,2022-06-11,高雄市,楠梓區,1,18,0.43
17132,2022-06-07,高雄市,楠梓區,2,17,1.43
17491,2022-06-04,高雄市,楠梓區,1,15,1.29
17618,2022-06-03,高雄市,楠梓區,3,14,1.14
17735,2022-06-02,高雄市,楠梓區,3,11,1.00
17851,2022-06-01,高雄市,楠梓區,1,8,0.57
17983,2022-05-31,高雄市,楠梓區,1,7,0.57
18436,2022-05-27,高雄市,楠梓區,2,6,0.57
18635,2022-05-25,高雄市,楠梓區,1,4,0.29
18722,2022-05-24,高雄市,楠梓區,1,3,0.14
19398,2022-05-15,高雄市,楠梓區,1,2,0.29
19455,2022-05-14,高雄市,楠梓區,1,1,0.14
