UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
336,2023-03-24,桃園市,楊梅區,1,97,0.29
397,2023-03-22,桃園市,楊梅區,1,96,0.14
919,2023-03-09,桃園市,楊梅區,1,95,0.29
970,2023-03-08,桃園市,楊梅區,1,94,0.14
1328,2023-03-01,桃園市,楊梅區,1,93,0.29
1434,2023-02-27,桃園市,楊梅區,1,92,0.29
1796,2023-02-21,桃園市,楊梅區,1,91,0.57
1850,2023-02-20,桃園市,楊梅區,1,90,0.43
1955,2023-02-18,桃園市,楊梅區,1,89,0.43
2013,2023-02-17,桃園市,楊梅區,1,88,0.29
2272,2023-02-13,桃園市,楊梅區,1,87,0.71
2520,2023-02-09,桃園市,楊梅區,1,86,0.57
2586,2023-02-08,桃園市,楊梅區,1,85,0.57
2671,2023-02-07,桃園市,楊梅區,2,84,0.43
2973,2023-02-02,桃園市,楊梅區,1,82,0.29
3108,2023-01-31,桃園市,楊梅區,1,81,0.43
3434,2023-01-25,桃園市,楊梅區,2,80,0.57
3491,2023-01-24,桃園市,楊梅區,1,78,0.29
3645,2023-01-21,桃園市,楊梅區,1,77,0.29
3924,2023-01-15,桃園市,楊梅區,1,76,0.29
4045,2023-01-13,桃園市,楊梅區,1,75,0.14
4428,2023-01-05,桃園市,楊梅區,1,74,0.43
4644,2023-01-01,桃園市,楊梅區,1,73,0.29
4748,2022-12-30,桃園市,楊梅區,1,72,0.14
5024,2022-12-23,桃園市,楊梅區,1,71,0.43
5129,2022-12-20,桃園市,楊梅區,1,70,0.43
5244,2022-12-17,桃園市,楊梅區,1,69,0.29
5321,2022-12-15,桃園市,楊梅區,1,68,0.14
6419,2022-11-18,桃園市,楊梅區,1,67,0.29
6598,2022-11-14,桃園市,楊梅區,1,66,0.43
6780,2022-11-11,桃園市,楊梅區,1,65,0.43
6959,2022-11-08,桃園市,楊梅區,1,64,0.43
7021,2022-11-07,桃園市,楊梅區,1,63,0.29
7196,2022-11-04,桃園市,楊梅區,1,62,0.14
7840,2022-10-25,桃園市,楊梅區,1,61,0.14
8335,2022-10-18,桃園市,楊梅區,1,60,0.14
9086,2022-10-07,桃園市,楊梅區,1,59,0.14
9625,2022-09-29,桃園市,楊梅區,2,58,0.57
9857,2022-09-25,桃園市,楊梅區,1,56,0.29
9923,2022-09-24,桃園市,楊梅區,1,55,0.14
10357,2022-09-16,桃園市,楊梅區,1,54,0.43
10527,2022-09-13,桃園市,楊梅區,1,53,0.29
10641,2022-09-11,桃園市,楊梅區,1,52,0.29
10864,2022-09-06,桃園市,楊梅區,1,51,0.29
11045,2022-09-02,桃園市,楊梅區,1,50,0.14
11321,2022-08-26,桃園市,楊梅區,1,49,0.29
11403,2022-08-24,桃園市,楊梅區,1,48,0.14
11838,2022-08-12,桃園市,楊梅區,1,47,0.29
12044,2022-08-07,桃園市,楊梅區,1,46,0.29
12248,2022-08-02,桃園市,楊梅區,1,45,0.29
12448,2022-07-29,桃園市,楊梅區,1,44,0.43
12613,2022-07-26,桃園市,楊梅區,1,43,0.43
12679,2022-07-25,桃園市,楊梅區,1,42,0.29
12845,2022-07-22,桃園市,楊梅區,1,41,0.14
13634,2022-07-10,桃園市,楊梅區,1,40,0.57
13699,2022-07-09,桃園市,楊梅區,1,39,0.43
13768,2022-07-08,桃園市,楊梅區,1,38,0.29
14093,2022-07-04,桃園市,楊梅區,1,37,0.43
14460,2022-06-30,桃園市,楊梅區,1,36,0.57
14654,2022-06-28,桃園市,楊梅區,1,35,0.57
15049,2022-06-24,桃園市,楊梅區,2,34,0.57
15262,2022-06-22,桃園市,楊梅區,1,32,0.57
15710,2022-06-18,桃園市,楊梅區,1,31,0.71
15830,2022-06-17,桃園市,楊梅區,1,30,0.57
15966,2022-06-16,桃園市,楊梅區,1,29,0.57
16220,2022-06-14,桃園市,楊梅區,1,28,0.71
16349,2022-06-13,桃園市,楊梅區,1,27,0.57
16721,2022-06-10,桃園市,楊梅區,1,26,1.14
16832,2022-06-09,桃園市,楊梅區,1,25,1.29
16951,2022-06-08,桃園市,楊梅區,1,24,1.29
17209,2022-06-06,桃園市,楊梅區,1,23,1.43
17332,2022-06-05,桃園市,楊梅區,1,22,1.43
17443,2022-06-04,桃園市,楊梅區,3,21,1.57
17573,2022-06-03,桃園市,楊梅區,2,18,1.14
17698,2022-06-02,桃園市,楊梅區,1,16,0.86
17801,2022-06-01,桃園市,楊梅區,1,15,0.71
17933,2022-05-31,桃園市,楊梅區,1,14,0.71
18059,2022-05-30,桃園市,楊梅區,1,13,0.57
18187,2022-05-29,桃園市,楊梅區,2,12,0.57
18597,2022-05-25,桃園市,楊梅區,1,10,0.86
18778,2022-05-23,桃園市,楊梅區,1,9,0.71
18869,2022-05-22,桃園市,楊梅區,2,8,0.71
19041,2022-05-20,桃園市,楊梅區,2,6,0.43
19315,2022-05-16,桃園市,楊梅區,1,4,0.14
19832,2022-04-28,桃園市,楊梅區,1,3,0.14
20518,2021-06-08,桃園市,楊梅區,1,2,0.14
20745,2021-05-28,桃園市,楊梅區,1,1,0.14
