UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
541,2023-09-03,台中市,12-17歲,93.50,86.40,0.50,66.50,18.50,0.00,0.00,0.00
542,2023-09-03,台中市,18-29歲,95.40,92.40,0.60,81.30,14.40,0.00,0.00,0.00
543,2023-09-03,台中市,30-49歲,93.10,90.40,1.00,82.30,22.10,0.00,0.00,0.00
544,2023-09-03,台中市,50-64歲,90.00,87.60,1.10,80.90,34.20,0.00,0.00,0.00
545,2023-09-03,台中市,65-74歲,90.20,88.00,1.70,83.50,62.10,36.00,0.00,0.00
546,2023-09-03,台中市,75歲以上,84.60,81.10,2.10,75.70,58.60,34.70,0.00,0.00
793,2023-08-27,台中市,全區,89.40,85.00,1.20,73.50,27.00,0.00,0.00,0.00
794,2023-08-27,台中市,6個月-4歲,47.10,31.10,5.00,0.70,0.00,0.00,0.00,0.00
795,2023-08-27,台中市,5-11歲,82.70,65.10,0.50,22.80,0.20,0.00,0.00,0.00
796,2023-08-27,台中市,12-17歲,93.40,86.40,0.50,66.60,18.60,0.00,0.00,0.00
797,2023-08-27,台中市,18-29歲,95.40,92.40,0.60,81.40,14.40,0.00,0.00,0.00
798,2023-08-27,台中市,30-49歲,93.10,90.40,1.00,82.30,22.10,0.00,0.00,0.00
799,2023-08-27,台中市,50-64歲,89.90,87.50,1.10,80.90,34.20,0.00,0.00,0.00
800,2023-08-27,台中市,65-74歲,90.20,87.90,1.70,83.40,62.10,36.00,0.00,0.00
801,2023-08-27,台中市,75歲以上,84.50,81.00,2.10,75.50,58.50,34.60,0.00,0.00
1048,2023-08-20,台中市,全區,89.60,85.10,1.20,73.60,27.00,0.00,0.00,0.00
1049,2023-08-20,台中市,6個月-4歲,47.20,31.20,5.00,0.70,0.00,0.00,0.00,0.00
1050,2023-08-20,台中市,5-11歲,83.00,65.40,0.40,22.90,0.20,0.00,0.00,0.00
1051,2023-08-20,台中市,12-17歲,93.90,86.90,0.50,67.10,18.70,0.00,0.00,0.00
1052,2023-08-20,台中市,18-29歲,95.30,92.30,0.60,81.30,14.40,0.00,0.00,0.00
1053,2023-08-20,台中市,30-49歲,93.20,90.50,1.00,82.40,22.10,0.00,0.00,0.00
1054,2023-08-20,台中市,50-64歲,90.00,87.60,1.10,80.90,34.30,0.00,0.00,0.00
1055,2023-08-20,台中市,65-74歲,90.50,88.20,1.70,83.70,62.30,36.20,0.00,0.00
1056,2023-08-20,台中市,75歲以上,84.50,81.00,2.10,75.60,58.50,34.60,0.00,0.00
1303,2023-08-13,台中市,全區,89.60,85.10,1.20,73.60,27.00,0.00,0.00,0.00
1304,2023-08-13,台中市,6個月-4歲,47.50,31.30,5.00,0.70,0.00,0.00,0.00,0.00
1305,2023-08-13,台中市,5-11歲,83.00,65.40,0.40,23.00,0.20,0.00,0.00,0.00
1306,2023-08-13,台中市,12-17歲,93.90,86.90,0.50,67.20,18.80,0.00,0.00,0.00
1307,2023-08-13,台中市,18-29歲,95.40,92.40,0.60,81.40,14.40,0.00,0.00,0.00
1308,2023-08-13,台中市,30-49歲,93.20,90.50,1.00,82.30,22.10,0.00,0.00,0.00
1309,2023-08-13,台中市,50-64歲,90.00,87.60,1.10,80.90,34.30,0.00,0.00,0.00
1310,2023-08-13,台中市,65-74歲,90.30,88.10,1.70,83.60,62.30,36.20,0.00,0.00
1311,2023-08-13,台中市,75歲以上,84.40,80.90,2.10,75.50,58.40,34.50,0.00,0.00
1558,2023-08-06,台中市,全區,89.60,85.10,1.20,73.60,27.00,0.00,0.00,0.00
1559,2023-08-06,台中市,6個月-4歲,47.70,31.50,5.00,0.70,0.00,0.00,0.00,0.00
1560,2023-08-06,台中市,5-11歲,83.10,65.50,0.40,23.10,0.20,0.00,0.00,0.00
1561,2023-08-06,台中市,12-17歲,93.90,86.90,0.50,67.40,18.90,0.00,0.00,0.00
1562,2023-08-06,台中市,18-29歲,95.50,92.50,0.70,81.40,14.40,0.00,0.00,0.00
1563,2023-08-06,台中市,30-49歲,93.10,90.40,1.00,82.30,22.10,0.00,0.00,0.00
1564,2023-08-06,台中市,50-64歲,90.00,87.60,1.10,80.90,34.30,0.00,0.00,0.00
1565,2023-08-06,台中市,65-74歲,90.30,88.00,1.70,83.50,62.30,36.20,0.00,0.00
1566,2023-08-06,台中市,75歲以上,84.40,80.80,2.10,75.40,58.30,34.50,0.00,0.00
1813,2023-07-30,台中市,全區,89.60,85.10,1.20,73.60,27.00,0.00,0.00,0.00
1814,2023-07-30,台中市,6個月-4歲,48.00,31.60,5.00,0.60,0.00,0.00,0.00,0.00
1815,2023-07-30,台中市,5-11歲,83.10,65.60,0.40,23.10,0.20,0.00,0.00,0.00
1816,2023-07-30,台中市,12-17歲,94.00,87.00,0.50,67.50,19.00,0.00,0.00,0.00
1817,2023-07-30,台中市,18-29歲,95.50,92.50,0.70,81.50,14.40,0.00,0.00,0.00
1818,2023-07-30,台中市,30-49歲,93.10,90.40,1.00,82.30,22.10,0.00,0.00,0.00
1819,2023-07-30,台中市,50-64歲,90.00,87.60,1.10,80.90,34.30,0.00,0.00,0.00
1820,2023-07-30,台中市,65-74歲,90.20,87.90,1.70,83.50,62.30,36.20,0.00,0.00
1821,2023-07-30,台中市,75歲以上,84.20,80.70,2.10,75.20,58.20,34.40,0.00,0.00
2068,2023-07-23,台中市,全區,89.60,85.10,1.10,73.60,27.00,0.00,0.00,0.00
2069,2023-07-23,台中市,6個月-4歲,48.20,31.70,4.50,0.60,0.00,0.00,0.00,0.00
2070,2023-07-23,台中市,5-11歲,83.20,65.70,0.40,23.20,0.20,0.00,0.00,0.00
2071,2023-07-23,台中市,12-17歲,93.90,87.00,0.50,67.60,19.10,0.00,0.00,0.00
2072,2023-07-23,台中市,18-29歲,95.60,92.60,0.70,81.50,14.40,0.00,0.00,0.00
2073,2023-07-23,台中市,30-49歲,93.10,90.40,1.00,82.30,22.10,0.00,0.00,0.00
2074,2023-07-23,台中市,50-64歲,90.00,87.60,1.10,80.90,34.30,0.00,0.00,0.00
2075,2023-07-23,台中市,65-74歲,90.10,87.80,1.70,83.40,62.30,36.20,0.00,0.00
2076,2023-07-23,台中市,75歲以上,84.10,80.60,2.10,75.20,58.10,34.30,0.00,0.00
2323,2023-07-16,台中市,全區,89.60,85.20,1.10,73.70,27.00,0.00,0.00,0.00
2324,2023-07-16,台中市,6個月-4歲,48.40,31.80,4.50,0.60,0.00,0.00,0.00,0.00
2325,2023-07-16,台中市,5-11歲,83.40,65.80,0.30,23.30,0.20,0.00,0.00,0.00
2326,2023-07-16,台中市,12-17歲,94.10,87.20,0.50,67.90,19.20,0.00,0.00,0.00
2327,2023-07-16,台中市,18-29歲,95.50,92.50,0.70,81.40,14.30,0.00,0.00,0.00
2328,2023-07-16,台中市,30-49歲,93.20,90.50,1.00,82.30,22.10,0.00,0.00,0.00
2329,2023-07-16,台中市,50-64歲,90.10,87.70,1.10,81.00,34.40,0.00,0.00,0.00
2330,2023-07-16,台中市,65-74歲,90.50,88.20,1.70,83.70,62.50,36.40,0.00,0.00
2331,2023-07-16,台中市,75歲以上,84.20,80.70,2.10,75.20,58.20,34.30,0.00,0.00
2578,2023-07-09,台中市,全區,89.60,85.20,1.10,73.70,27.00,0.00,0.00,0.00
2579,2023-07-09,台中市,6個月-4歲,48.60,31.90,4.50,0.50,0.00,0.00,0.00,0.00
2580,2023-07-09,台中市,5-11歲,83.40,65.90,0.30,23.30,0.20,0.00,0.00,0.00
2581,2023-07-09,台中市,12-17歲,94.10,87.30,0.50,68.00,19.20,0.00,0.00,0.00
2582,2023-07-09,台中市,18-29歲,95.50,92.50,0.70,81.50,14.30,0.00,0.00,0.00
2583,2023-07-09,台中市,30-49歲,93.20,90.50,1.00,82.30,22.10,0.00,0.00,0.00
2584,2023-07-09,台中市,50-64歲,90.10,87.60,1.10,81.00,34.40,0.00,0.00,0.00
2585,2023-07-09,台中市,65-74歲,90.40,88.10,1.70,83.70,62.50,36.40,0.00,0.00
2586,2023-07-09,台中市,75歲以上,84.20,80.60,2.10,75.20,58.10,34.30,0.00,0.00
2833,2023-07-02,台中市,全區,89.60,85.20,1.10,73.70,27.00,0.00,0.00,0.00
2834,2023-07-02,台中市,6個月-4歲,48.80,32.10,4.50,0.50,0.00,0.00,0.00,0.00
2835,2023-07-02,台中市,5-11歲,83.50,66.00,0.30,23.40,0.20,0.00,0.00,0.00
2836,2023-07-02,台中市,12-17歲,94.20,87.30,0.50,68.20,19.30,0.00,0.00,0.00
2837,2023-07-02,台中市,18-29歲,95.60,92.60,0.70,81.50,14.30,0.00,0.00,0.00
2838,2023-07-02,台中市,30-49歲,93.20,90.40,1.00,82.30,22.10,0.00,0.00,0.00
2839,2023-07-02,台中市,50-64歲,90.00,87.60,1.10,81.00,34.40,0.00,0.00,0.00
2840,2023-07-02,台中市,65-74歲,90.30,88.00,1.70,83.50,62.50,36.40,0.00,0.00
2841,2023-07-02,台中市,75歲以上,84.20,80.60,2.10,75.10,58.10,34.20,0.00,0.00
3088,2023-06-25,台中市,全區,89.60,85.20,1.10,73.60,27.00,0.00,0.00,0.00
3089,2023-06-25,台中市,6個月-4歲,49.00,32.20,4.50,0.40,0.00,0.00,0.00,0.00
3090,2023-06-25,台中市,5-11歲,83.60,66.10,0.30,23.40,0.20,0.00,0.00,0.00
3091,2023-06-25,台中市,12-17歲,94.20,87.40,0.50,68.30,19.30,0.00,0.00,0.00
3092,2023-06-25,台中市,18-29歲,95.60,92.60,0.70,81.60,14.30,0.00,0.00,0.00
3093,2023-06-25,台中市,30-49歲,93.10,90.40,1.00,82.30,22.10,0.00,0.00,0.00
3094,2023-06-25,台中市,50-64歲,90.00,87.60,1.10,80.90,34.40,0.00,0.00,0.00
3095,2023-06-25,台中市,65-74歲,90.20,87.90,1.70,83.50,62.50,36.40,0.00,0.00
3096,2023-06-25,台中市,75歲以上,84.10,80.50,2.20,75.00,58.00,34.20,0.00,0.00
3343,2023-06-18,台中市,全區,89.60,85.20,1.10,73.60,27.00,0.00,0.00,0.00
3344,2023-06-18,台中市,6個月-4歲,49.20,32.30,4.50,0.40,0.00,0.00,0.00,0.00
3345,2023-06-18,台中市,5-11歲,83.60,66.10,0.30,23.40,0.20,0.00,0.00,0.00
3346,2023-06-18,台中市,12-17歲,94.20,87.40,0.50,68.40,19.40,0.00,0.00,0.00
3347,2023-06-18,台中市,18-29歲,95.70,92.70,0.70,81.60,14.30,0.00,0.00,0.00
3348,2023-06-18,台中市,30-49歲,93.10,90.40,1.00,82.30,22.10,0.00,0.00,0.00
3349,2023-06-18,台中市,50-64歲,90.00,87.60,1.20,80.90,34.40,0.00,0.00,0.00
3350,2023-06-18,台中市,65-74歲,90.10,87.80,1.70,83.30,62.40,36.40,0.00,0.00
3351,2023-06-18,台中市,75歲以上,84.00,80.40,2.20,74.90,57.90,34.10,0.00,0.00
3598,2023-06-10,台中市,全區,89.70,85.30,1.20,73.70,27.00,0.00,0.00,0.00
3599,2023-06-10,台中市,6個月-4歲,49.50,32.40,4.50,0.30,0.00,0.00,0.00,0.00
3600,2023-06-10,台中市,5-11歲,83.70,66.20,0.30,23.40,0.20,0.00,0.00,0.00
3601,2023-06-10,台中市,12-17歲,94.30,87.50,0.50,68.60,19.50,0.00,0.00,0.00
3602,2023-06-10,台中市,18-29歲,95.60,92.60,0.70,81.50,14.20,0.00,0.00,0.00
3603,2023-06-10,台中市,30-49歲,93.20,90.50,1.00,82.40,22.10,0.00,0.00,0.00
3604,2023-06-10,台中市,50-64歲,90.00,87.60,1.20,80.90,34.40,0.00,0.00,0.00
3605,2023-06-10,台中市,65-74歲,90.50,88.20,1.80,83.60,62.70,36.60,0.00,0.00
3606,2023-06-10,台中市,75歲以上,84.40,80.80,2.30,75.10,58.10,34.20,0.00,0.00
3853,2023-06-03,台中市,全區,89.70,85.30,1.20,73.60,27.00,0.00,0.00,0.00
3854,2023-06-03,台中市,6個月-4歲,49.70,32.50,4.40,0.00,0.00,0.00,0.00,0.00
3855,2023-06-03,台中市,5-11歲,83.80,66.30,0.30,23.40,0.10,0.00,0.00,0.00
3856,2023-06-03,台中市,12-17歲,94.30,87.60,0.50,68.70,19.50,0.00,0.00,0.00
3857,2023-06-03,台中市,18-29歲,95.60,92.60,0.70,81.60,14.20,0.00,0.00,0.00
3858,2023-06-03,台中市,30-49歲,93.20,90.50,1.00,82.30,22.10,0.00,0.00,0.00
3859,2023-06-03,台中市,50-64歲,90.00,87.60,1.20,80.90,34.40,0.00,0.00,0.00
3860,2023-06-03,台中市,65-74歲,90.40,88.10,1.90,83.40,62.70,36.60,0.00,0.00
3861,2023-06-03,台中市,75歲以上,84.30,80.70,2.40,74.90,58.10,34.10,0.00,0.00
4108,2023-05-27,台中市,全區,89.70,85.30,1.20,73.60,27.00,0.00,0.00,0.00
4109,2023-05-27,台中市,6個月-4歲,49.90,32.60,4.40,0.00,0.00,0.00,0.00,0.00
4110,2023-05-27,台中市,5-11歲,83.90,66.40,0.30,23.40,0.10,0.00,0.00,0.00
4111,2023-05-27,台中市,12-17歲,94.30,87.60,0.50,68.70,19.60,0.00,0.00,0.00
4112,2023-05-27,台中市,18-29歲,95.60,92.60,0.70,81.60,14.20,0.00,0.00,0.00
4113,2023-05-27,台中市,30-49歲,93.20,90.50,1.00,82.30,22.00,0.00,0.00,0.00
4114,2023-05-27,台中市,50-64歲,90.00,87.60,1.20,80.90,34.40,0.00,0.00,0.00
4115,2023-05-27,台中市,65-74歲,90.30,87.90,2.00,83.30,62.60,36.50,0.00,0.00
4116,2023-05-27,台中市,75歲以上,84.20,80.60,2.40,74.80,58.00,34.00,0.00,0.00
4363,2023-04-30,台中市,全區,89.80,85.30,1.20,73.60,26.90,0.00,0.00,0.00
4364,2023-04-30,台中市,6個月-4歲,50.70,33.00,4.20,0.00,0.00,0.00,0.00,0.00
4365,2023-04-30,台中市,5-11歲,84.10,66.60,0.20,23.50,0.10,0.00,0.00,0.00
4366,2023-04-30,台中市,12-17歲,94.40,87.90,0.50,69.30,19.80,0.00,0.00,0.00
4367,2023-04-30,台中市,18-29歲,95.60,92.60,0.70,81.60,14.00,0.00,0.00,0.00
4368,2023-04-30,台中市,30-49歲,93.30,90.50,1.00,82.40,21.90,0.00,0.00,0.00
4369,2023-04-30,台中市,50-64歲,90.10,87.60,1.20,80.90,34.40,0.00,0.00,0.00
4370,2023-04-30,台中市,65-74歲,90.40,88.10,2.00,83.30,62.90,36.80,0.00,0.00
4371,2023-04-30,台中市,75歲以上,84.10,80.50,2.40,74.60,57.70,33.80,0.00,0.00
4618,2023-04-24,台中市,全區,89.80,85.30,1.20,73.60,26.90,0.00,0.00,0.00
4619,2023-04-24,台中市,6個月-4歲,50.90,33.00,4.10,0.00,0.00,0.00,0.00,0.00
4620,2023-04-24,台中市,5-11歲,84.20,66.60,0.20,23.50,0.10,0.00,0.00,0.00
4621,2023-04-24,台中市,12-17歲,94.50,87.90,0.50,69.40,19.80,0.00,0.00,0.00
4622,2023-04-24,台中市,18-29歲,95.70,92.70,0.70,81.60,14.00,0.00,0.00,0.00
4623,2023-04-24,台中市,30-49歲,93.20,90.50,1.00,82.30,21.90,0.00,0.00,0.00
4624,2023-04-24,台中市,50-64歲,90.00,87.60,1.20,80.90,34.30,0.00,0.00,0.00
4625,2023-04-24,台中市,65-74歲,90.30,88.00,2.00,83.30,62.80,36.70,0.00,0.00
4626,2023-04-24,台中市,75歲以上,84.00,80.40,2.40,74.50,57.60,33.70,0.00,0.00
4873,2023-04-17,台中市,全區,89.80,85.30,1.20,73.60,26.80,0.00,0.00,0.00
4874,2023-04-17,台中市,6個月-4歲,51.00,33.00,4.00,0.00,0.00,0.00,0.00,0.00
4875,2023-04-17,台中市,5-11歲,84.20,66.70,0.20,23.50,0.10,0.00,0.00,0.00
4876,2023-04-17,台中市,12-17歲,94.50,88.00,0.50,69.50,19.90,0.00,0.00,0.00
4877,2023-04-17,台中市,18-29歲,95.70,92.70,0.70,81.60,13.90,0.00,0.00,0.00
4878,2023-04-17,台中市,30-49歲,93.20,90.50,1.00,82.30,21.80,0.00,0.00,0.00
4879,2023-04-17,台中市,50-64歲,90.00,87.60,1.20,80.90,34.20,0.00,0.00,0.00
4880,2023-04-17,台中市,65-74歲,90.20,87.90,2.00,83.20,62.80,36.70,0.00,0.00
4881,2023-04-17,台中市,75歲以上,83.90,80.30,2.40,74.40,57.50,33.60,0.00,0.00
5128,2023-04-10,台中市,全區,89.80,85.30,1.20,73.60,26.70,0.00,0.00,0.00
5129,2023-04-10,台中市,6個月-4歲,51.10,33.00,3.80,0.00,0.00,0.00,0.00,0.00
5130,2023-04-10,台中市,5-11歲,84.30,66.80,0.20,23.50,0.10,0.00,0.00,0.00
5131,2023-04-10,台中市,12-17歲,94.50,88.00,0.50,69.60,19.90,0.00,0.00,0.00
5132,2023-04-10,台中市,18-29歲,95.80,92.70,0.70,81.60,13.90,0.00,0.00,0.00
5133,2023-04-10,台中市,30-49歲,93.20,90.50,1.00,82.30,21.70,0.00,0.00,0.00
5134,2023-04-10,台中市,50-64歲,90.00,87.60,1.20,80.90,34.20,0.00,0.00,0.00
5135,2023-04-10,台中市,65-74歲,90.10,87.80,2.00,83.10,62.70,36.70,0.00,0.00
5136,2023-04-10,台中市,75歲以上,84.00,80.30,2.40,74.40,57.50,33.60,0.00,0.00
5383,2023-04-05,台中市,全區,90.00,85.50,1.20,73.70,26.80,0.00,0.00,0.00
5384,2023-04-05,台中市,6個月-4歲,51.10,33.00,3.80,0.00,0.00,0.00,0.00,0.00
5385,2023-04-05,台中市,5-11歲,84.40,66.80,0.20,23.50,0.10,0.00,0.00,0.00
5386,2023-04-05,台中市,12-17歲,94.50,88.00,0.50,69.60,19.90,0.00,0.00,0.00
5387,2023-04-05,台中市,18-29歲,95.50,92.50,0.70,81.40,13.80,0.00,0.00,0.00
5388,2023-04-05,台中市,30-49歲,93.50,90.70,1.00,82.50,21.70,0.00,0.00,0.00
5389,2023-04-05,台中市,50-64歲,90.30,87.90,1.20,81.10,34.20,0.00,0.00,0.00
5390,2023-04-05,台中市,65-74歲,90.90,88.60,2.00,83.80,63.30,37.00,0.00,0.00
5391,2023-04-05,台中市,75歲以上,84.40,80.70,2.40,74.70,57.80,33.70,0.00,0.00
5638,2023-03-27,台中市,全區,90.00,85.50,1.20,73.70,26.70,0.00,0.00,0.00
5639,2023-03-27,台中市,6個月-4歲,51.30,33.00,3.70,0.00,0.00,0.00,0.00,0.00
5640,2023-03-27,台中市,5-11歲,84.50,66.90,0.20,23.40,0.10,0.00,0.00,0.00
5641,2023-03-27,台中市,12-17歲,94.50,88.10,0.50,69.70,19.90,0.00,0.00,0.00
5642,2023-03-27,台中市,18-29歲,95.60,92.50,0.70,81.40,13.60,0.00,0.00,0.00
5643,2023-03-27,台中市,30-49歲,93.50,90.70,1.00,82.40,21.60,0.00,0.00,0.00
5644,2023-03-27,台中市,50-64歲,90.30,87.80,1.20,81.10,34.20,0.00,0.00,0.00
5645,2023-03-27,台中市,65-74歲,90.80,88.50,2.00,83.70,63.30,37.00,0.00,0.00
5646,2023-03-27,台中市,75歲以上,84.20,80.50,2.40,74.60,57.60,33.60,0.00,0.00
5893,2023-03-20,台中市,全區,89.80,85.30,1.20,73.60,26.70,0.00,0.00,0.00
5894,2023-03-20,台中市,6個月-4歲,51.10,33.00,3.80,0.00,0.00,0.00,0.00,0.00
5895,2023-03-20,台中市,5-11歲,84.30,66.80,0.20,23.50,0.10,0.00,0.00,0.00
5896,2023-03-20,台中市,12-17歲,94.50,88.00,0.50,69.60,19.90,0.00,0.00,0.00
5897,2023-03-20,台中市,18-29歲,95.80,92.70,0.70,81.60,13.90,0.00,0.00,0.00
5898,2023-03-20,台中市,30-49歲,93.20,90.50,1.00,82.30,21.70,0.00,0.00,0.00
5899,2023-03-20,台中市,50-64歲,90.00,87.60,1.20,80.90,34.20,0.00,0.00,0.00
5900,2023-03-20,台中市,65-74歲,90.10,87.80,2.00,83.10,62.70,36.70,0.00,0.00
5901,2023-03-20,台中市,75歲以上,84.00,80.30,2.40,74.40,57.50,33.60,0.00,0.00
6148,2023-03-13,台中市,全區,90.00,85.40,1.10,73.60,26.40,0.00,0.00,0.00
6149,2023-03-13,台中市,6個月-4歲,51.60,32.70,3.30,0.00,0.00,0.00,0.00,0.00
6150,2023-03-13,台中市,5-11歲,84.60,66.80,0.20,23.20,0.10,0.00,0.00,0.00
6151,2023-03-13,台中市,12-17歲,94.60,88.20,0.50,69.90,19.90,0.00,0.00,0.00
6152,2023-03-13,台中市,18-29歲,95.60,92.60,0.70,81.40,13.40,0.00,0.00,0.00
6153,2023-03-13,台中市,30-49歲,93.40,90.60,1.00,82.30,21.20,0.00,0.00,0.00
6154,2023-03-13,台中市,50-64歲,90.20,87.80,1.20,81.00,33.90,0.00,0.00,0.00
6155,2023-03-13,台中市,65-74歲,90.60,88.30,2.00,83.50,63.10,36.90,0.00,0.00
6156,2023-03-13,台中市,75歲以上,84.20,80.40,2.40,74.50,57.40,33.30,0.00,0.00
6403,2023-03-06,台中市,全區,90.00,85.40,1.10,73.60,26.30,0.00,0.00,0.00
6404,2023-03-06,台中市,6個月-4歲,51.70,32.50,3.10,0.00,0.00,0.00,0.00,0.00
6405,2023-03-06,台中市,5-11歲,84.60,66.80,0.10,23.00,0.10,0.00,0.00,0.00
6406,2023-03-06,台中市,12-17歲,94.60,88.10,0.50,69.90,19.90,0.00,0.00,0.00
6407,2023-03-06,台中市,18-29歲,95.70,92.60,0.70,81.40,13.20,0.00,0.00,0.00
6408,2023-03-06,台中市,30-49歲,93.40,90.60,1.00,82.30,20.90,0.00,0.00,0.00
6409,2023-03-06,台中市,50-64歲,90.20,87.80,1.20,81.00,33.60,0.00,0.00,0.00
6410,2023-03-06,台中市,65-74歲,90.50,88.20,2.00,83.40,63.10,36.80,0.00,0.00
6411,2023-03-06,台中市,75歲以上,84.10,80.40,2.40,74.40,57.30,33.10,0.00,0.00
6658,2023-02-28,台中市,全區,90.00,85.40,1.10,73.50,26.10,0.00,0.00,0.00
6659,2023-02-28,台中市,6個月-4歲,51.80,32.40,3.00,0.00,0.00,0.00,0.00,0.00
6660,2023-02-28,台中市,5-11歲,84.70,66.70,0.10,22.90,0.10,0.00,0.00,0.00
6661,2023-02-28,台中市,12-17歲,94.60,88.20,0.50,70.00,19.90,0.00,0.00,0.00
6662,2023-02-28,台中市,18-29歲,95.70,92.70,0.70,81.40,13.00,0.00,0.00,0.00
6663,2023-02-28,台中市,30-49歲,93.40,90.60,1.00,82.20,20.70,0.00,0.00,0.00
6664,2023-02-28,台中市,50-64歲,90.20,87.80,1.20,80.90,33.40,0.00,0.00,0.00
6665,2023-02-28,台中市,65-74歲,90.40,88.10,2.00,83.40,63.10,36.80,0.00,0.00
6666,2023-02-28,台中市,75歲以上,84.00,80.30,2.50,74.30,57.20,33.00,0.00,0.00
6913,2023-02-20,台中市,全區,89.90,85.30,1.10,73.40,25.80,0.00,0.00,0.00
6914,2023-02-20,台中市,6個月-4歲,51.90,32.10,2.70,0.00,0.00,0.00,0.00,0.00
6915,2023-02-20,台中市,5-11歲,84.70,66.60,0.10,22.50,0.10,0.00,0.00,0.00
6916,2023-02-20,台中市,12-17歲,94.60,88.20,0.50,69.90,19.80,0.00,0.00,0.00
6917,2023-02-20,台中市,18-29歲,95.80,92.70,0.70,81.40,12.70,0.00,0.00,0.00
6918,2023-02-20,台中市,30-49歲,93.40,90.60,1.00,82.20,20.30,0.00,0.00,0.00
6919,2023-02-20,台中市,50-64歲,90.20,87.70,1.20,80.90,33.10,0.00,0.00,0.00
6920,2023-02-20,台中市,65-74歲,90.30,88.00,2.00,83.30,63.00,36.70,0.00,0.00
6921,2023-02-20,台中市,75歲以上,83.80,80.10,2.40,74.10,57.00,32.80,0.00,0.00
7168,2023-02-13,台中市,全區,89.90,85.30,1.10,73.30,24.50,0.00,0.00,0.00
7169,2023-02-13,台中市,6個月-4歲,51.80,31.60,2.40,0.00,0.00,0.00,0.00,0.00
7170,2023-02-13,台中市,5-11歲,84.80,66.50,0.10,22.20,0.10,0.00,0.00,0.00
7171,2023-02-13,台中市,12-17歲,94.70,88.20,0.50,69.90,19.70,0.00,0.00,0.00
7172,2023-02-13,台中市,18-29歲,95.80,92.70,0.70,81.30,12.40,0.00,0.00,0.00
7173,2023-02-13,台中市,30-49歲,93.30,90.50,1.00,82.10,19.70,0.00,0.00,0.00
7174,2023-02-13,台中市,50-64歲,90.20,87.70,1.20,80.60,28.20,0.00,0.00,0.00
7175,2023-02-13,台中市,65-74歲,90.30,87.90,2.10,83.20,62.90,36.60,0.00,0.00
7176,2023-02-13,台中市,75歲以上,83.70,80.00,2.40,73.90,56.80,32.50,0.00,0.00
7423,2023-02-06,台中市,全區,90.10,85.40,1.10,73.40,24.30,0.00,0.00,0.00
7424,2023-02-06,台中市,6個月-4歲,51.60,31.00,2.20,0.00,0.00,0.00,0.00,0.00
7425,2023-02-06,台中市,5-11歲,85.10,66.60,0.10,21.70,0.10,0.00,0.00,0.00
7426,2023-02-06,台中市,12-17歲,94.70,88.20,0.50,69.90,19.60,0.00,0.00,0.00
7427,2023-02-06,台中市,18-29歲,95.80,92.70,0.70,81.20,12.10,0.00,0.00,0.00
