UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
704,2023-09-03,連江縣,18-29歲,97.60,96.50,0.20,92.00,19.60,0.00,0.00,0.00
705,2023-09-03,連江縣,30-49歲,96.40,95.00,0.30,93.10,28.00,0.00,0.00,0.00
706,2023-09-03,連江縣,50-64歲,93.50,92.20,0.50,90.50,33.20,0.00,0.00,0.00
707,2023-09-03,連江縣,65-74歲,95.00,94.20,0.30,96.20,48.90,14.50,0.00,0.00
708,2023-09-03,連江縣,75歲以上,89.90,86.90,0.30,86.70,48.30,12.80,0.00,0.00
955,2023-08-27,連江縣,全區,92.90,90.40,0.40,85.50,28.50,0.00,0.00,0.00
956,2023-08-27,連江縣,6個月-4歲,44.80,32.10,3.90,0.80,0.00,0.00,0.00,0.00
957,2023-08-27,連江縣,5-11歲,85.90,70.60,0.50,32.90,0.20,0.00,0.00,0.00
958,2023-08-27,連江縣,12-17歲,96.70,92.40,0.00,79.90,27.00,0.00,0.00,0.00
959,2023-08-27,連江縣,18-29歲,97.70,96.60,0.20,92.00,19.70,0.00,0.00,0.00
960,2023-08-27,連江縣,30-49歲,96.40,94.90,0.30,93.10,28.00,0.00,0.00,0.00
961,2023-08-27,連江縣,50-64歲,93.60,92.20,0.50,90.50,33.30,0.00,0.00,0.00
962,2023-08-27,連江縣,65-74歲,95.00,94.20,0.30,96.20,48.80,14.50,0.00,0.00
963,2023-08-27,連江縣,75歲以上,89.50,86.40,0.30,86.30,48.20,12.80,0.00,0.00
1210,2023-08-20,連江縣,全區,93.00,90.50,0.40,85.60,28.50,0.00,0.00,0.00
1211,2023-08-20,連江縣,6個月-4歲,45.30,32.90,3.90,0.80,0.00,0.00,0.00,0.00
1212,2023-08-20,連江縣,5-11歲,86.00,70.40,0.50,33.10,0.20,0.00,0.00,0.00
1213,2023-08-20,連江縣,12-17歲,98.80,94.30,0.00,81.80,27.70,0.00,0.00,0.00
1214,2023-08-20,連江縣,18-29歲,96.20,95.10,0.20,90.70,19.30,0.00,0.00,0.00
1215,2023-08-20,連江縣,30-49歲,96.50,95.00,0.30,93.20,28.00,0.00,0.00,0.00
1216,2023-08-20,連江縣,50-64歲,94.10,92.70,0.50,91.00,33.50,0.00,0.00,0.00
1217,2023-08-20,連江縣,65-74歲,94.60,93.90,0.30,95.80,48.60,14.50,0.00,0.00
1218,2023-08-20,連江縣,75歲以上,90.60,87.50,0.30,87.30,48.80,12.80,0.00,0.00
1465,2023-08-13,連江縣,全區,93.00,90.50,0.40,85.60,28.50,0.00,0.00,0.00
1466,2023-08-13,連江縣,6個月-4歲,45.70,33.10,4.10,0.80,0.00,0.00,0.00,0.00
1467,2023-08-13,連江縣,5-11歲,85.90,70.60,0.30,33.50,0.20,0.00,0.00,0.00
1468,2023-08-13,連江縣,12-17歲,98.60,94.20,0.00,81.60,27.90,0.00,0.00,0.00
1469,2023-08-13,連江縣,18-29歲,96.40,95.30,0.20,90.90,19.30,0.00,0.00,0.00
1470,2023-08-13,連江縣,30-49歲,96.50,95.00,0.20,93.20,28.00,0.00,0.00,0.00
1471,2023-08-13,連江縣,50-64歲,94.10,92.70,0.50,91.00,33.60,0.00,0.00,0.00
1472,2023-08-13,連江縣,65-74歲,94.40,93.70,0.30,95.60,48.50,14.50,0.00,0.00
1473,2023-08-13,連江縣,75歲以上,90.40,87.30,0.30,87.20,48.60,12.80,0.00,0.00
1720,2023-08-06,連江縣,全區,93.00,90.50,0.40,85.60,28.50,0.00,0.00,0.00
1721,2023-08-06,連江縣,6個月-4歲,45.90,33.30,4.10,1.00,0.00,0.00,0.00,0.00
1722,2023-08-06,連江縣,5-11歲,86.20,70.90,0.30,33.90,0.20,0.00,0.00,0.00
1723,2023-08-06,連江縣,12-17歲,98.20,93.80,0.00,81.40,28.10,0.00,0.00,0.00
1724,2023-08-06,連江縣,18-29歲,96.60,95.50,0.20,91.10,19.40,0.00,0.00,0.00
1725,2023-08-06,連江縣,30-49歲,96.60,95.00,0.20,93.20,28.10,0.00,0.00,0.00
1726,2023-08-06,連江縣,50-64歲,94.00,92.60,0.50,90.90,33.60,0.00,0.00,0.00
1727,2023-08-06,連江縣,65-74歲,94.20,93.50,0.30,95.40,48.60,14.60,0.00,0.00
1728,2023-08-06,連江縣,75歲以上,90.00,86.90,0.30,86.70,48.30,12.80,0.00,0.00
1975,2023-07-30,連江縣,全區,93.10,90.50,0.40,85.60,28.60,0.00,0.00,0.00
1976,2023-07-30,連江縣,6個月-4歲,46.70,33.90,4.30,0.80,0.00,0.00,0.00,0.00
1977,2023-07-30,連江縣,5-11歲,86.60,71.20,0.20,34.20,0.20,0.00,0.00,0.00
1978,2023-07-30,連江縣,12-17歲,97.70,93.50,0.00,81.30,28.30,0.00,0.00,0.00
1979,2023-07-30,連江縣,18-29歲,96.80,95.60,0.20,91.20,19.50,0.00,0.00,0.00
1980,2023-07-30,連江縣,30-49歲,96.80,95.20,0.20,93.30,28.00,0.00,0.00,0.00
1981,2023-07-30,連江縣,50-64歲,94.00,92.60,0.50,91.00,33.60,0.00,0.00,0.00
1982,2023-07-30,連江縣,65-74歲,94.00,93.30,0.30,95.20,48.50,14.50,0.00,0.00
1983,2023-07-30,連江縣,75歲以上,89.80,86.70,0.30,86.60,48.10,12.80,0.00,0.00
2230,2023-07-23,連江縣,全區,93.20,90.60,0.40,85.70,28.60,0.00,0.00,0.00
2231,2023-07-23,連江縣,6個月-4歲,46.70,33.50,4.50,0.80,0.00,0.00,0.00,0.00
2232,2023-07-23,連江縣,5-11歲,87.00,71.50,0.20,34.30,0.20,0.00,0.00,0.00
2233,2023-07-23,連江縣,12-17歲,97.50,93.30,0.00,81.30,28.30,0.00,0.00,0.00
2234,2023-07-23,連江縣,18-29歲,97.10,95.90,0.20,91.50,19.60,0.00,0.00,0.00
2235,2023-07-23,連江縣,30-49歲,96.80,95.30,0.20,93.40,28.10,0.00,0.00,0.00
2236,2023-07-23,連江縣,50-64歲,94.10,92.80,0.50,91.10,33.60,0.00,0.00,0.00
2237,2023-07-23,連江縣,65-74歲,93.80,93.00,0.30,94.90,48.50,14.60,0.00,0.00
2238,2023-07-23,連江縣,75歲以上,89.80,86.70,0.30,86.60,48.10,12.80,0.00,0.00
2485,2023-07-16,連江縣,全區,93.10,90.60,0.40,85.70,28.60,0.00,0.00,0.00
2486,2023-07-16,連江縣,6個月-4歲,47.40,33.90,4.50,0.80,0.00,0.00,0.00,0.00
2487,2023-07-16,連江縣,5-11歲,86.40,71.20,0.20,34.20,0.20,0.00,0.00,0.00
2488,2023-07-16,連江縣,12-17歲,97.70,93.40,0.00,81.30,28.40,0.00,0.00,0.00
2489,2023-07-16,連江縣,18-29歲,96.40,95.30,0.20,91.10,19.60,0.00,0.00,0.00
2490,2023-07-16,連江縣,30-49歲,96.70,95.20,0.20,93.30,28.10,0.00,0.00,0.00
2491,2023-07-16,連江縣,50-64歲,94.30,92.90,0.50,91.30,33.70,0.00,0.00,0.00
2492,2023-07-16,連江縣,65-74歲,94.40,93.60,0.30,95.40,48.90,14.60,0.00,0.00
2493,2023-07-16,連江縣,75歲以上,90.20,87.20,0.30,87.10,48.40,12.90,0.00,0.00
2740,2023-07-09,連江縣,全區,93.10,90.60,0.40,85.70,28.60,0.00,0.00,0.00
2741,2023-07-09,連江縣,6個月-4歲,47.40,33.90,4.30,0.80,0.00,0.00,0.00,0.00
2742,2023-07-09,連江縣,5-11歲,86.60,71.20,0.20,34.20,0.20,0.00,0.00,0.00
2743,2023-07-09,連江縣,12-17歲,97.30,93.10,0.00,81.20,28.40,0.00,0.00,0.00
2744,2023-07-09,連江縣,18-29歲,96.70,95.60,0.20,91.40,19.60,0.00,0.00,0.00
2745,2023-07-09,連江縣,30-49歲,96.60,95.00,0.20,93.20,28.10,0.00,0.00,0.00
2746,2023-07-09,連江縣,50-64歲,94.20,92.90,0.50,91.30,33.70,0.00,0.00,0.00
2747,2023-07-09,連江縣,65-74歲,94.50,93.70,0.30,95.50,48.90,14.60,0.00,0.00
2748,2023-07-09,連江縣,75歲以上,90.00,87.10,0.30,86.90,48.40,12.90,0.00,0.00
2995,2023-07-02,連江縣,全區,93.10,90.60,0.40,85.70,28.60,0.00,0.00,0.00
2996,2023-07-02,連江縣,6個月-4歲,48.30,34.20,4.30,0.80,0.00,0.00,0.00,0.00
2997,2023-07-02,連江縣,5-11歲,86.60,71.50,0.20,34.50,0.20,0.00,0.00,0.00
2998,2023-07-02,連江縣,12-17歲,97.20,93.10,0.00,81.20,28.60,0.00,0.00,0.00
2999,2023-07-02,連江縣,18-29歲,96.90,95.80,0.20,91.70,19.50,0.00,0.00,0.00
3000,2023-07-02,連江縣,30-49歲,96.50,94.90,0.20,93.10,28.10,0.00,0.00,0.00
3001,2023-07-02,連江縣,50-64歲,94.20,92.80,0.50,91.20,33.70,0.00,0.00,0.00
3002,2023-07-02,連江縣,65-74歲,94.70,93.90,0.30,95.70,49.00,14.50,0.00,0.00
3003,2023-07-02,連江縣,75歲以上,89.40,86.50,0.30,86.30,48.10,12.90,0.00,0.00
3250,2023-06-25,連江縣,全區,93.20,90.60,0.40,85.80,28.60,0.00,0.00,0.00
3251,2023-06-25,連江縣,6個月-4歲,47.90,34.20,4.30,0.80,0.00,0.00,0.00,0.00
3252,2023-06-25,連江縣,5-11歲,86.70,71.70,0.20,34.20,0.20,0.00,0.00,0.00
3253,2023-06-25,連江縣,12-17歲,97.20,93.10,0.00,81.20,28.60,0.00,0.00,0.00
3254,2023-06-25,連江縣,18-29歲,97.30,96.20,0.20,92.10,19.50,0.00,0.00,0.00
3255,2023-06-25,連江縣,30-49歲,96.50,94.90,0.20,93.00,28.10,0.00,0.00,0.00
3256,2023-06-25,連江縣,50-64歲,94.20,92.80,0.40,91.30,33.70,0.00,0.00,0.00
3257,2023-06-25,連江縣,65-74歲,94.50,93.70,0.30,95.50,48.90,14.50,0.00,0.00
3258,2023-06-25,連江縣,75歲以上,89.70,86.80,0.30,86.60,48.20,12.90,0.00,0.00
3505,2023-06-18,連江縣,全區,93.20,90.70,0.40,85.80,28.60,0.00,0.00,0.00
3506,2023-06-18,連江縣,6個月-4歲,47.90,34.20,4.10,0.60,0.00,0.00,0.00,0.00
3507,2023-06-18,連江縣,5-11歲,86.90,71.80,0.20,34.20,0.00,0.00,0.00,0.00
3508,2023-06-18,連江縣,12-17歲,97.20,93.10,0.00,81.20,28.60,0.00,0.00,0.00
3509,2023-06-18,連江縣,18-29歲,97.60,96.50,0.20,92.40,19.60,0.00,0.00,0.00
3510,2023-06-18,連江縣,30-49歲,96.60,95.00,0.20,93.10,28.00,0.00,0.00,0.00
3511,2023-06-18,連江縣,50-64歲,94.20,92.80,0.40,91.30,33.70,0.00,0.00,0.00
3512,2023-06-18,連江縣,65-74歲,94.20,93.40,0.30,95.10,48.90,14.50,0.00,0.00
3513,2023-06-18,連江縣,75歲以上,89.60,86.60,0.30,86.50,48.10,12.90,0.00,0.00
3760,2023-06-10,連江縣,全區,93.30,90.80,0.40,85.90,28.60,0.00,0.00,0.00
3761,2023-06-10,連江縣,6個月-4歲,49.00,34.90,4.20,0.40,0.00,0.00,0.00,0.00
3762,2023-06-10,連江縣,5-11歲,87.30,72.10,0.20,34.40,0.00,0.00,0.00,0.00
3763,2023-06-10,連江縣,12-17歲,96.10,91.70,0.00,80.60,28.50,0.00,0.00,0.00
3764,2023-06-10,連江縣,18-29歲,97.00,96.00,0.20,92.10,19.20,0.00,0.00,0.00
3765,2023-06-10,連江縣,30-49歲,97.20,95.60,0.20,93.70,28.30,0.00,0.00,0.00
3766,2023-06-10,連江縣,50-64歲,94.00,92.60,0.40,91.10,33.60,0.00,0.00,0.00
3767,2023-06-10,連江縣,65-74歲,94.80,94.00,0.30,95.90,49.20,14.60,0.00,0.00
3768,2023-06-10,連江縣,75歲以上,89.70,86.70,0.30,86.40,48.10,12.90,0.00,0.00
4015,2023-06-03,連江縣,全區,93.30,90.80,0.40,85.90,28.50,0.00,0.00,0.00
4016,2023-06-03,連江縣,6個月-4歲,48.70,34.50,4.20,0.00,0.00,0.00,0.00,0.00
4017,2023-06-03,連江縣,5-11歲,87.30,72.10,0.20,34.40,0.00,0.00,0.00,0.00
4018,2023-06-03,連江縣,12-17歲,96.50,92.10,0.00,81.00,28.70,0.00,0.00,0.00
4019,2023-06-03,連江縣,18-29歲,97.00,96.00,0.20,92.00,19.10,0.00,0.00,0.00
4020,2023-06-03,連江縣,30-49歲,97.30,95.70,0.20,93.80,28.30,0.00,0.00,0.00
4021,2023-06-03,連江縣,50-64歲,93.90,92.60,0.40,91.10,33.60,0.00,0.00,0.00
4022,2023-06-03,連江縣,65-74歲,94.80,94.00,0.30,96.00,48.90,14.60,0.00,0.00
4023,2023-06-03,連江縣,75歲以上,89.20,86.20,0.30,85.90,47.80,12.90,0.00,0.00
4270,2023-05-27,連江縣,全區,93.40,90.80,0.40,85.90,28.50,0.00,0.00,0.00
4271,2023-05-27,連江縣,6個月-4歲,48.70,34.50,4.20,0.00,0.00,0.00,0.00,0.00
4272,2023-05-27,連江縣,5-11歲,87.60,72.40,0.20,34.70,0.00,0.00,0.00,0.00
4273,2023-05-27,連江縣,12-17歲,96.10,91.90,0.00,80.80,28.90,0.00,0.00,0.00
4274,2023-05-27,連江縣,18-29歲,97.40,96.40,0.20,92.40,19.20,0.00,0.00,0.00
4275,2023-05-27,連江縣,30-49歲,97.20,95.60,0.20,93.60,28.30,0.00,0.00,0.00
4276,2023-05-27,連江縣,50-64歲,93.90,92.60,0.40,91.00,33.50,0.00,0.00,0.00
4277,2023-05-27,連江縣,65-74歲,94.80,93.90,0.30,95.90,48.90,14.50,0.00,0.00
4278,2023-05-27,連江縣,75歲以上,89.20,86.20,0.50,85.70,47.60,12.90,0.00,0.00
4525,2023-04-30,連江縣,全區,93.30,90.80,0.40,85.90,28.50,0.00,0.00,0.00
4526,2023-04-30,連江縣,6個月-4歲,48.80,33.90,4.10,0.00,0.00,0.00,0.00,0.00
4527,2023-04-30,連江縣,5-11歲,89.00,73.80,0.20,35.60,0.00,0.00,0.00,0.00
4528,2023-04-30,連江縣,12-17歲,96.70,92.40,0.00,81.70,29.50,0.00,0.00,0.00
4529,2023-04-30,連江縣,18-29歲,98.00,97.10,0.20,93.00,19.20,0.00,0.00,0.00
4530,2023-04-30,連江縣,30-49歲,96.70,95.20,0.30,93.20,28.30,0.00,0.00,0.00
4531,2023-04-30,連江縣,50-64歲,93.90,92.50,0.40,90.90,33.40,0.00,0.00,0.00
4532,2023-04-30,連江縣,65-74歲,94.40,93.60,0.30,95.60,49.00,14.60,0.00,0.00
4533,2023-04-30,連江縣,75歲以上,88.70,85.70,0.50,84.90,47.30,12.90,0.00,0.00
4780,2023-04-24,連江縣,全區,93.40,90.80,0.40,86.00,28.50,0.00,0.00,0.00
4781,2023-04-24,連江縣,6個月-4歲,49.00,33.90,3.80,0.00,0.00,0.00,0.00,0.00
4782,2023-04-24,連江縣,5-11歲,88.80,73.70,0.20,35.40,0.00,0.00,0.00,0.00
4783,2023-04-24,連江縣,12-17歲,96.70,92.40,0.00,81.70,29.50,0.00,0.00,0.00
4784,2023-04-24,連江縣,18-29歲,98.50,97.50,0.20,93.40,19.30,0.00,0.00,0.00
4785,2023-04-24,連江縣,30-49歲,96.60,95.10,0.30,93.10,28.10,0.00,0.00,0.00
4786,2023-04-24,連江縣,50-64歲,94.00,92.60,0.40,90.90,33.30,0.00,0.00,0.00
4787,2023-04-24,連江縣,65-74歲,94.40,93.60,0.30,95.70,48.90,14.50,0.00,0.00
4788,2023-04-24,連江縣,75歲以上,88.80,85.80,0.50,85.10,47.60,12.90,0.00,0.00
5035,2023-04-17,連江縣,全區,93.50,90.80,0.40,86.00,28.40,0.00,0.00,0.00
5036,2023-04-17,連江縣,6個月-4歲,49.00,33.00,3.00,0.00,0.00,0.00,0.00,0.00
5037,2023-04-17,連江縣,5-11歲,89.20,74.00,0.20,35.70,0.00,0.00,0.00,0.00
5038,2023-04-17,連江縣,12-17歲,96.30,92.10,0.00,81.40,29.50,0.00,0.00,0.00
5039,2023-04-17,連江縣,18-29歲,98.40,97.40,0.20,93.30,19.20,0.00,0.00,0.00
5040,2023-04-17,連江縣,30-49歲,96.60,95.10,0.30,93.10,28.00,0.00,0.00,0.00
5041,2023-04-17,連江縣,50-64歲,94.10,92.70,0.40,91.00,33.30,0.00,0.00,0.00
5042,2023-04-17,連江縣,65-74歲,94.40,93.60,0.30,95.80,48.80,14.50,0.00,0.00
5043,2023-04-17,連江縣,75歲以上,89.30,86.30,0.50,85.20,47.80,12.90,0.00,0.00
5290,2023-04-10,連江縣,全區,93.40,90.90,0.40,86.00,28.40,0.00,0.00,0.00
5291,2023-04-10,連江縣,6個月-4歲,48.80,33.00,3.00,0.00,0.00,0.00,0.00,0.00
5292,2023-04-10,連江縣,5-11歲,89.30,73.80,0.20,35.70,0.00,0.00,0.00,0.00
5293,2023-04-10,連江縣,12-17歲,96.70,92.80,0.00,81.70,29.90,0.00,0.00,0.00
5294,2023-04-10,連江縣,18-29歲,98.00,97.10,0.20,93.10,19.00,0.00,0.00,0.00
5295,2023-04-10,連江縣,30-49歲,96.70,95.20,0.30,93.10,27.90,0.00,0.00,0.00
5296,2023-04-10,連江縣,50-64歲,94.20,92.80,0.40,91.20,33.30,0.00,0.00,0.00
5297,2023-04-10,連江縣,65-74歲,94.50,93.60,0.30,95.90,48.90,14.60,0.00,0.00
5298,2023-04-10,連江縣,75歲以上,89.30,86.30,0.50,85.20,47.80,12.70,0.00,0.00
5545,2023-04-05,連江縣,全區,93.40,90.80,0.40,86.00,28.30,0.00,0.00,0.00
5546,2023-04-05,連江縣,6個月-4歲,48.00,32.30,2.90,0.00,0.00,0.00,0.00,0.00
5547,2023-04-05,連江縣,5-11歲,87.80,72.60,0.20,34.80,0.00,0.00,0.00,0.00
5548,2023-04-05,連江縣,12-17歲,98.60,94.60,0.00,83.40,30.50,0.00,0.00,0.00
5549,2023-04-05,連江縣,18-29歲,96.90,95.90,0.20,92.10,18.70,0.00,0.00,0.00
5550,2023-04-05,連江縣,30-49歲,96.50,95.00,0.30,92.90,27.70,0.00,0.00,0.00
5551,2023-04-05,連江縣,50-64歲,94.70,93.30,0.40,91.70,33.40,0.00,0.00,0.00
5552,2023-04-05,連江縣,65-74歲,95.40,94.50,0.30,96.70,49.30,14.70,0.00,0.00
5553,2023-04-05,連江縣,75歲以上,91.00,88.00,0.50,86.80,48.60,13.00,0.00,0.00
5800,2023-03-27,連江縣,全區,93.50,90.90,0.40,86.00,28.20,0.00,0.00,0.00
5801,2023-03-27,連江縣,6個月-4歲,48.20,32.30,2.70,0.00,0.00,0.00,0.00,0.00
5802,2023-03-27,連江縣,5-11歲,87.90,73.00,0.00,35.00,0.00,0.00,0.00,0.00
5803,2023-03-27,連江縣,12-17歲,98.60,94.60,0.00,83.80,30.70,0.00,0.00,0.00
5804,2023-03-27,連江縣,18-29歲,97.00,96.00,0.20,92.20,18.50,0.00,0.00,0.00
5805,2023-03-27,連江縣,30-49歲,96.50,95.00,0.30,92.90,27.60,0.00,0.00,0.00
5806,2023-03-27,連江縣,50-64歲,94.80,93.40,0.40,91.80,33.20,0.00,0.00,0.00
5807,2023-03-27,連江縣,65-74歲,95.10,94.20,0.30,96.50,49.40,14.80,0.00,0.00
5808,2023-03-27,連江縣,75歲以上,90.50,87.50,0.50,86.40,48.60,12.80,0.00,0.00
6055,2023-03-20,連江縣,全區,93.40,90.90,0.40,86.00,28.40,0.00,0.00,0.00
6056,2023-03-20,連江縣,6個月-4歲,48.80,33.00,3.00,0.00,0.00,0.00,0.00,0.00
6057,2023-03-20,連江縣,5-11歲,89.30,73.80,0.20,35.70,0.00,0.00,0.00,0.00
6058,2023-03-20,連江縣,12-17歲,96.70,92.80,0.00,81.70,29.90,0.00,0.00,0.00
6059,2023-03-20,連江縣,18-29歲,98.00,97.10,0.20,93.10,19.00,0.00,0.00,0.00
6060,2023-03-20,連江縣,30-49歲,96.70,95.20,0.30,93.10,27.90,0.00,0.00,0.00
6061,2023-03-20,連江縣,50-64歲,94.20,92.80,0.40,91.20,33.30,0.00,0.00,0.00
6062,2023-03-20,連江縣,65-74歲,94.50,93.60,0.30,95.90,48.90,14.60,0.00,0.00
6063,2023-03-20,連江縣,75歲以上,89.30,86.30,0.50,85.20,47.80,12.70,0.00,0.00
6310,2023-03-13,連江縣,全區,93.50,91.00,0.40,85.40,26.50,0.00,0.00,0.00
6311,2023-03-13,連江縣,6個月-4歲,47.20,32.50,2.70,0.00,0.00,0.00,0.00,0.00
6312,2023-03-13,連江縣,5-11歲,88.10,73.00,0.00,35.10,0.00,0.00,0.00,0.00
6313,2023-03-13,連江縣,12-17歲,98.90,95.00,0.00,83.40,30.40,0.00,0.00,0.00
6314,2023-03-13,連江縣,18-29歲,97.30,96.30,0.20,92.10,16.90,0.00,0.00,0.00
6315,2023-03-13,連江縣,30-49歲,96.80,95.30,0.30,92.40,25.20,0.00,0.00,0.00
6316,2023-03-13,連江縣,50-64歲,94.60,93.20,0.40,90.60,31.30,0.00,0.00,0.00
6317,2023-03-13,連江縣,65-74歲,95.30,94.30,0.30,95.40,48.60,12.30,0.00,0.00
6318,2023-03-13,連江縣,75歲以上,90.20,87.20,0.50,84.60,47.70,11.10,0.00,0.00
6565,2023-03-06,連江縣,全區,93.40,90.90,0.40,84.80,24.60,0.00,0.00,0.00
6566,2023-03-06,連江縣,6個月-4歲,47.40,32.50,2.50,0.00,0.00,0.00,0.00,0.00
6567,2023-03-06,連江縣,5-11歲,88.20,73.20,0.00,35.30,0.00,0.00,0.00,0.00
6568,2023-03-06,連江縣,12-17歲,98.40,94.50,0.00,82.90,30.50,0.00,0.00,0.00
6569,2023-03-06,連江縣,18-29歲,97.20,96.20,0.20,92.00,15.80,0.00,0.00,0.00
6570,2023-03-06,連江縣,30-49歲,96.70,95.20,0.30,91.70,22.20,0.00,0.00,0.00
6571,2023-03-06,連江縣,50-64歲,94.40,93.00,0.40,89.90,28.80,0.00,0.00,0.00
6572,2023-03-06,連江縣,65-74歲,95.40,94.50,0.30,94.60,46.70,8.90,0.00,0.00
6573,2023-03-06,連江縣,75歲以上,89.90,86.80,0.50,83.30,46.70,7.40,0.00,0.00
6820,2023-02-28,連江縣,全區,93.50,90.90,0.40,84.90,24.50,0.00,0.00,0.00
6821,2023-02-28,連江縣,6個月-4歲,47.20,31.20,2.50,0.00,0.00,0.00,0.00,0.00
6822,2023-02-28,連江縣,5-11歲,88.90,73.80,0.00,35.60,0.00,0.00,0.00,0.00
6823,2023-02-28,連江縣,12-17歲,98.00,94.10,0.00,82.90,30.70,0.00,0.00,0.00
6824,2023-02-28,連江縣,18-29歲,97.30,96.30,0.20,92.10,15.70,0.00,0.00,0.00
6825,2023-02-28,連江縣,30-49歲,96.80,95.30,0.30,91.80,22.10,0.00,0.00,0.00
6826,2023-02-28,連江縣,50-64歲,94.40,93.00,0.40,89.90,28.80,0.00,0.00,0.00
6827,2023-02-28,連江縣,65-74歲,95.40,94.50,0.20,94.40,46.70,8.70,0.00,0.00
6828,2023-02-28,連江縣,75歲以上,90.00,87.00,0.50,83.50,46.90,7.40,0.00,0.00
7075,2023-02-20,連江縣,全區,93.50,90.90,0.40,84.70,24.30,0.00,0.00,0.00
7076,2023-02-20,連江縣,6個月-4歲,47.20,30.00,2.50,0.00,0.00,0.00,0.00,0.00
7077,2023-02-20,連江縣,5-11歲,88.90,73.80,0.00,34.80,0.00,0.00,0.00,0.00
7078,2023-02-20,連江縣,12-17歲,98.40,94.50,0.00,83.00,30.50,0.00,0.00,0.00
7079,2023-02-20,連江縣,18-29歲,97.50,96.60,0.20,92.00,15.40,0.00,0.00,0.00
7080,2023-02-20,連江縣,30-49歲,96.70,95.20,0.30,91.50,21.80,0.00,0.00,0.00
7081,2023-02-20,連江縣,50-64歲,94.50,93.10,0.40,89.80,28.70,0.00,0.00,0.00
7082,2023-02-20,連江縣,65-74歲,95.50,94.60,0.20,94.50,46.50,8.60,0.00,0.00
7083,2023-02-20,連江縣,75歲以上,89.40,86.40,0.50,82.50,46.40,7.10,0.00,0.00
7330,2023-02-13,連江縣,全區,93.60,90.90,0.30,84.60,24.00,0.00,0.00,0.00
7331,2023-02-13,連江縣,6個月-4歲,47.20,29.40,2.30,0.00,0.00,0.00,0.00,0.00
7332,2023-02-13,連江縣,5-11歲,89.30,74.00,0.00,34.80,0.00,0.00,0.00,0.00
7333,2023-02-13,連江縣,12-17歲,98.60,94.80,0.00,83.40,30.40,0.00,0.00,0.00
7334,2023-02-13,連江縣,18-29歲,97.70,96.80,0.20,92.00,14.70,0.00,0.00,0.00
7335,2023-02-13,連江縣,30-49歲,96.70,95.20,0.30,91.40,21.50,0.00,0.00,0.00
7336,2023-02-13,連江縣,50-64歲,94.60,93.20,0.40,89.80,28.40,0.00,0.00,0.00
7337,2023-02-13,連江縣,65-74歲,95.10,94.20,0.20,93.90,46.00,7.80,0.00,0.00
7338,2023-02-13,連江縣,75歲以上,89.20,86.20,0.50,82.70,46.10,6.90,0.00,0.00
