UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
269,2023-03-28,高雄市,苓雅區,1,125,0.14
594,2023-03-17,高雄市,苓雅區,1,124,0.14
893,2023-03-10,高雄市,苓雅區,1,123,0.29
1038,2023-03-07,高雄市,苓雅區,1,122,0.14
1401,2023-02-28,高雄市,苓雅區,1,121,0.29
1696,2023-02-23,高雄市,苓雅區,1,120,0.57
1926,2023-02-19,高雄市,苓雅區,1,119,0.71
1986,2023-02-18,高雄市,苓雅區,2,118,0.57
2100,2023-02-16,高雄市,苓雅區,2,116,0.86
2423,2023-02-11,高雄市,苓雅區,2,114,0.86
2486,2023-02-10,高雄市,苓雅區,2,112,0.71
2621,2023-02-08,高雄市,苓雅區,1,110,0.57
2762,2023-02-06,高雄市,苓雅區,1,109,0.43
2873,2023-02-04,高雄市,苓雅區,1,108,0.57
3004,2023-02-02,高雄市,苓雅區,1,107,0.57
3184,2023-01-30,高雄市,苓雅區,1,106,0.43
3251,2023-01-29,高雄市,苓雅區,1,105,0.43
3349,2023-01-27,高雄市,苓雅區,1,104,0.43
3566,2023-01-23,高雄市,苓雅區,1,103,0.29
3619,2023-01-22,高雄市,苓雅區,1,102,0.29
3896,2023-01-16,高雄市,苓雅區,1,101,0.29
4015,2023-01-14,高雄市,苓雅區,1,100,0.14
4448,2023-01-05,高雄市,苓雅區,1,99,0.43
4611,2023-01-02,高雄市,苓雅區,1,98,0.43
4717,2022-12-31,高雄市,苓雅區,1,97,0.43
4838,2022-12-28,高雄市,苓雅區,1,96,0.29
4972,2022-12-25,高雄市,苓雅區,1,95,0.14
5263,2022-12-17,高雄市,苓雅區,1,94,0.29
5302,2022-12-16,高雄市,苓雅區,1,93,0.14
5605,2022-12-08,高雄市,苓雅區,1,92,0.43
5683,2022-12-06,高雄市,苓雅區,2,91,0.43
5873,2022-12-01,高雄市,苓雅區,1,89,0.43
6057,2022-11-26,高雄市,苓雅區,2,88,0.43
6147,2022-11-24,高雄市,苓雅區,1,86,0.29
6390,2022-11-19,高雄市,苓雅區,1,85,0.43
6683,2022-11-13,高雄市,苓雅區,2,84,0.71
6804,2022-11-11,高雄市,苓雅區,1,82,0.43
6930,2022-11-09,高雄市,苓雅區,1,81,0.29
6988,2022-11-08,高雄市,苓雅區,1,80,0.14
7401,2022-11-01,高雄市,苓雅區,1,79,0.14
7941,2022-10-24,高雄市,苓雅區,1,78,0.43
8010,2022-10-23,高雄市,苓雅區,2,77,0.29
8652,2022-10-14,高雄市,苓雅區,1,75,0.71
8795,2022-10-12,高雄市,苓雅區,1,74,0.71
8865,2022-10-11,高雄市,苓雅區,1,73,0.57
9003,2022-10-09,高雄市,苓雅區,2,72,0.43
9183,2022-10-06,高雄市,苓雅區,1,70,0.14
9654,2022-09-29,高雄市,苓雅區,1,69,0.14
10270,2022-09-18,高雄市,苓雅區,1,68,0.29
10502,2022-09-14,高雄市,苓雅區,1,67,0.14
10929,2022-09-05,高雄市,苓雅區,1,66,0.14
11302,2022-08-27,高雄市,苓雅區,1,65,0.43
11451,2022-08-23,高雄市,苓雅區,1,64,0.43
11496,2022-08-22,高雄市,苓雅區,1,63,0.29
11568,2022-08-20,高雄市,苓雅區,1,62,0.14
12010,2022-08-08,高雄市,苓雅區,1,61,0.71
12097,2022-08-06,高雄市,苓雅區,1,60,0.57
12135,2022-08-05,高雄市,苓雅區,1,59,0.43
12224,2022-08-03,高雄市,苓雅區,2,58,0.43
12473,2022-07-29,高雄市,苓雅區,1,56,0.57
12645,2022-07-26,高雄市,苓雅區,2,55,0.71
